#{"t_start": 1529884717.1265337, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
0.0,136,153.111418
2.0,241,153.923973
2.0,221,154.674022
4.0,302,155.705332
1.0,188,156.346009
2.0,247,157.17418
0.0,155,157.705476
3.0,305,158.736785
1.0,192,159.393088
1.0,176,159.986878
2.0,267,160.893188
2.0,223,161.643238
0.0,134,162.112021
1.0,174,162.7058
3.0,267,163.61212
9.0,347,164.815316
2.0,232,165.643507
0.0,134,166.096662
3.0,245,166.940469
4.0,277,167.878031
4.0,339,169.018732
0.0,136,169.487514
9.0,424,170.925109
0.0,169,171.503263
1.0,168,172.082164
0.0,146,172.566582
1.0,180,173.191623
0.0,135,173.644778
1.0,196,174.316698
1.0,158,174.86361
0.0,139,175.332381
2.0,267,176.238692
2.0,229,177.019994
2.0,230,177.801307
2.0,192,178.4576
3.0,238,179.270155
0.0,165,179.832683
2.0,235,180.62961
0.0,135,181.098392
1.0,185,181.723435
5.0,377,182.989153
2.0,193,183.645447
1.0,175,184.254864
1.0,163,184.801765
3.0,247,185.645581
4.0,313,186.708143
1.0,200,187.380072
0.0,154,187.911357
1.0,186,188.5364
1.0,160,189.083302
1.0,179,189.708353
0.0,143,190.208378
0.0,165,190.770925
3.0,256,191.630346
4.0,323,192.72417
1.0,178,193.333586
7.0,477,195.114966
0.0,132,195.583746
1.0,213,196.302534
0.0,150,196.802578
2.0,209,197.521366
1.0,180,198.146417
0.0,161,198.677693
1.0,167,199.255867
2.0,224,200.021532
2.0,221,200.771594
6.0,463,202.334197
1.0,217,203.068612
1.0,194,203.724915
3.0,266,204.631227
0.0,177,205.225017
4.0,298,206.2407
4.0,326,207.334522
3.0,286,208.303347
3.0,280,209.251709
1.0,163,209.814248
0.0,160,210.36116
6.0,340,211.501861
2.0,275,212.439423
1.0,164,213.00197
1.0,162,213.564508
1.0,208,214.26768
5.0,371,215.517755
0.0,143,216.017797
1.0,215,216.736595
2.0,215,217.47102
0.0,137,217.939801
6.0,484,219.5649
0.0,158,220.111821
0.0,129,220.564977
8.0,373,221.815051
4.0,323,222.908883
5.0,338,224.049585
0.0,143,224.549618
2.0,215,225.268406
3.0,239,226.080971
3.0,273,227.002907
1.0,183,227.627939
1.0,158,228.362375
0.0,166,228.924911
1.0,190,229.581194
2.0,191,230.237499
1.0,209,230.940801
1.0,160,231.487581
3.0,254,232.347015
5.0,306,233.378334
3.0,285,234.331523
1.0,155,234.878434
0.0,142,235.362832
3.0,266,236.269353
1.0,174,236.862941
3.0,253,237.722365
0.0,203,238.409911
0.0,249,239.238091
2.0,199,239.925637
1.0,152,240.441296
9.0,416,241.832014
4.0,309,242.878959
2.0,209,243.597758
0.0,122,244.004044
0.0,139,244.488452
1.0,233,245.28538
1.0,218,246.019794
2.0,228,246.804678
2.0,204,247.492214
0.0,164,248.054762
0.0,141,248.53916
1.0,177,249.132949
2.0,204,249.836147
0.0,134,250.304903
4.0,360,251.523735
1.0,217,252.258158
5.0,348,253.430111
0.0,168,254.008275
0.0,214,254.727074
2.0,245,255.555254
1.0,227,256.336566
0.0,146,256.836599
2.0,206,257.539772
4.0,306,258.57109
2.0,256,259.430512
0.0,153,259.946182
0.0,228,260.727475
0.0,129,261.165004
4.0,390,262.477592
3.0,278,263.415163
7.0,444,264.899629
1.0,188,265.540297
0.0,131,265.993461
3.0,270,266.915389
1.0,161,267.4623
0.0,157,267.993595
3.0,281,268.946774
11.0,500,270.634398
1.0,222,271.384437
0.0,153,271.900098
1.0,156,272.431391
4.0,284,273.384571
1.0,195,274.056501
1.0,157,274.587777
3.0,297,275.587853
1.0,198,276.259773
0.0,178,276.869189
4.0,339,278.009881
0.0,130,278.463047
6.0,372,279.71313
0.0,193,280.369423
0.0,134,280.838195
4.0,298,281.838272
0.0,127,282.2758
0.0,142,282.760208
10.0,486,284.382917
3.0,374,285.648636
0.0,145,286.14866
0.0,164,286.711197
5.0,338,287.851898
3.0,254,288.711343
2.0,274,289.648894
0.0,161,290.195817
2.0,208,290.898987
1.0,217,291.649037
3.0,315,292.71161
4.0,321,293.805422
2.0,225,294.571098
1.0,224,295.321158
0.0,146,295.836807
1.0,200,296.508728
9.0,460,298.055706
2.0,233,298.837018
2.0,259,299.727702
1.0,197,300.399622
6.0,376,301.665332
0.0,219,302.399747
1.0,213,303.134181
2.0,220,303.88422
5.0,388,305.181192
5.0,350,306.353137
1.0,158,306.900048
0.0,126,307.32195
1.0,158,307.868863
1.0,247,308.697052
3.0,305,309.728371
5.0,387,311.025333
2.0,213,311.759748
2.0,205,312.447304
0.0,126,312.884823
0.0,126,313.322362
1.0,178,313.931768
0.0,153,314.447428
10.0,495,316.103797
4.0,275,317.041361
0.0,170,317.619525
6.0,379,318.900851
3.0,248,319.72903
2.0,231,320.525959
0.0,307,321.564854
1.0,271,322.471164
3.0,287,323.439968
0.0,125,323.877508
0.0,123,324.283776
0.0,194,324.955705
2.0,330,326.065145
1.0,230,326.846447
2.0,203,327.549629
4.0,324,328.643441
4.0,333,329.940405
4.0,377,331.206113
2.0,228,331.987416
1.0,160,332.534328
5.0,358,333.753169
0.0,152,334.26882
0.0,212,334.987627
0.0,169,335.565791
0.0,136,336.034562
6.0,475,337.62843
1.0,508,339.33179
4.0,296,340.331724
7.0,462,341.894445
3.0,318,342.972526
5.0,636,345.097678
3.0,348,346.269631
1.0,465,347.847863
12.0,938,350.97307
3.0,217,351.72312
1.0,1209,355.770257
5.0,308,356.801685
0.0,236,357.598504
3.0,266,358.505881
1.0,151,359.021549
2.0,183,359.662207
0.0,172,360.240372
1.0,419,361.662343
6.0,410,363.037434
1.0,193,363.928129
0.0,134,364.381274
0.0,159,364.928196
6.0,421,366.33453
7.0,256,367.209589
0.0,188,367.850257
1.0,195,368.50656
9.0,606,370.537936
8.0,331,371.663021
5.0,371,372.913104
4.0,252,373.772537
3.0,249,374.616343
7.0,363,375.835165
0.0,211,376.553972
2.0,213,377.288396
7.0,246,378.116568
6.0,365,379.351035
0.0,191,380.007329
1.0,161,380.554241
1.0,205,381.257404
0.0,126,381.694932
0.0,181,382.304348
9.0,339,383.460676
4.0,267,384.366986
0.0,201,385.038906
7.0,454,386.585894
0.0,210,387.289066
0.0,131,387.742212
4.0,242,388.554776
1.0,191,389.211059
1.0,250,390.070493
7.0,526,391.836236
1.0,182,392.461277
0.0,256,393.320712
1.0,176,393.930135
1.0,172,394.508289
11.0,546,396.346751
5.0,344,397.518703
5.0,389,399.018803
0.0,125,399.456333
5.0,358,400.659539
4.0,281,401.612994
7.0,450,403.128454
2.0,246,403.956644
8.0,304,404.987953
11.0,769,407.56625
1.0,205,408.269422
1.0,343,409.42575
1.0,337,410.566451
1.0,295,411.566518
2.0,340,412.70722
11.0,695,415.051126
2.0,229,415.832429
2.0,230,416.61374
5.0,314,417.67631
2.0,222,418.426352
1.0,174,419.020151
7.0,465,420.582746
0.0,148,421.098406
7.0,478,422.692263
9.0,422,424.129868
0.0,138,424.59864
4.0,468,426.176871
3.0,213,426.895678
1.0,220,427.645728
4.0,276,428.583281
4.0,316,429.661488
2.0,183,430.286521
4.0,256,431.161588
4.0,325,432.45855
4.0,296,433.478072
2.0,197,434.149983
0.0,316,435.212563
0.0,137,435.681335
3.0,213,436.400133
0.0,154,436.93142
1.0,210,437.650217
3.0,251,438.494024
0.0,214,439.228447
5.0,425,440.666042
0.0,829,443.431853
13.0,490,445.088214
0.0,589,447.057096
5.0,356,448.260301
0.0,384,449.557262
0.0,1207,453.620034
5.0,433,455.073257
0.0,234,455.870186
0.0,235,456.667113
1.0,281,457.604676
0.0,208,458.307849
4.0,335,459.448559
6.0,399,460.808015
4.0,368,462.042484
7.0,439,463.526947
2.0,249,464.370753
0.0,135,464.823909
5.0,343,465.995862
2.0,209,466.699034
2.0,218,467.449084
1.0,248,468.308518
1.0,210,469.027315
5.0,429,470.51179
1.0,185,471.134449
2.0,205,471.837612
8.0,406,473.212704
0.0,135,473.665859
2.0,200,474.353404
3.0,342,475.494106
2.0,226,476.259782
4.0,405,477.634874
0.0,126,478.072403
1.0,427,479.51
4.0,368,480.744494
0.0,139,481.213238
2.0,327,482.322688
3.0,384,483.619659
0.0,128,484.057179
0.0,125,484.479081
3.0,225,485.244757
3.0,303,486.276087
4.0,382,487.573038
2.0,261,488.463722
4.0,388,489.760688
7.0,466,491.338926
2.0,198,492.010835
0.0,145,492.510869
0.0,190,493.151536
0.0,158,493.69845
4.0,495,495.370435
2.0,233,496.151737
3.0,240,496.979917
1.0,163,497.526829
3.0,215,498.245628
5.0,352,499.448833
5.0,308,500.480152
1.0,152,501.011439
4.0,249,501.855244
2.0,256,502.730302
0.0,194,503.386606
0.0,239,504.199151
0.0,350,505.38673
1.0,206,506.089901
2.0,274,507.011839
4.0,573,508.940607
1.0,215,509.659405
0.0,421,511.097001
2.0,264,511.987677
0.0,2952,521.847721
0.0,758,524.394757
12.0,612,526.441768
2.0,434,527.910617
7.0,1219,531.989024
0.0,1061,535.536127
4.0,399,536.879967
3.0,456,538.411319
0.0,165,538.973857
11.0,494,540.630218
7.0,493,542.302205
5.0,705,544.661736
9.0,728,547.09995
0.0,228,547.865627
9.0,512,549.584492
0.0,428,551.022098
0.0,290,552.006529
1.0,362,553.22536
9.0,421,554.631705
0.0,721,557.053751
7.0,389,558.366329
0.0,537,560.163325
0.0,2197,567.49194
0.0,246,568.320129
5.0,822,571.085939
1.0,637,573.211073
2.0,612,575.258084
0.0,410,576.648802
4.0,276,577.570749
1.0,294,578.570806
10.0,833,581.352242
5.0,362,582.571083
3.0,247,583.414881
0.0,753,585.940839
0.0,1234,590.050499
0.0,511,591.753729
0.0,733,594.222653
0.0,853,597.066584
4.0,261,597.941642
2.0,536,599.738638
2.0,1119,603.488898
2.0,290,604.457704
0.0,150,604.97349
4.0,254,605.832795
0.0,175,606.426584
7.0,772,609.020519
1.0,165,609.583046
3.0,235,610.379973
0.0,242,611.192538
7.0,431,612.645751
8.0,380,613.927096
1.0,173,614.520877
7.0,443,616.020986
1.0,227,616.786654
3.0,275,617.708673
0.0,126,618.146118
2.0,188,618.786787
5.0,394,620.115001
7.0,245,620.943181
5.0,388,622.259329
1.0,185,622.884371
0.0,149,623.400031
1.0,211,624.118838
0.0,147,624.618862
1.0,231,625.415792
3.0,375,626.665883
2.0,501,628.353497
0.0,217,629.087912
0.0,150,629.603572
7.0,246,630.431751
2.0,189,631.072419
0.0,166,631.650583
11.0,453,633.181935
5.0,288,634.15075
5.0,349,635.322704
3.0,268,636.229014
4.0,419,637.635358
2.0,285,638.604173
1.0,172,639.182338
1.0,249,640.041769
0.0,158,640.573054
2.0,201,641.260601
1.0,294,642.245041
3.0,239,643.057596
10.0,500,644.729592
0.0,697,647.073488
5.0,288,648.05793
0.0,162,648.589217
0.0,150,649.104885
6.0,452,650.636228
4.0,312,651.683172
0.0,532,653.464551
0.0,220,654.214593
0.0,481,655.824076
0.0,148,656.324108
10.0,911,659.369143
4.0,300,660.384864
4.0,460,661.931816
0.0,126,662.369345
2.0,198,663.041265
7.0,394,664.369477
0.0,149,664.885147
7.0,310,665.932163
8.0,532,667.729078
5.0,348,668.901041
5.0,345,670.057368
4.0,307,671.088677
3.0,258,671.963736
0.0,125,672.401266
0.0,188,673.041933
0.0,157,673.573218
2.0,244,674.401399
5.0,663,676.635924
5.0,439,678.104772
7.0,249,678.948579
0.0,328,680.042411
3.0,256,680.91746
0.0,827,683.68327
3.0,513,685.41777
3.0,463,686.964749
5.0,696,689.293021
1.0,431,690.746242
5.0,1153,694.590249
5.0,348,695.777829
3.0,249,696.628212
0.0,148,697.143872
0.0,215,697.86267
4.0,258,698.737739
0.0,125,699.175258
9.0,514,700.909749
0.0,177,701.503539
0.0,125,701.925443
7.0,435,703.39429
4.0,265,704.284975
2.0,215,705.0194
4.0,277,705.956962
0.0,123,706.378875
7.0,271,707.300802
0.0,125,707.722706
7.0,248,708.566521
7.0,246,709.394702
1.0,152,709.925977
0.0,125,710.347882
5.0,1019,713.754359
7.0,408,715.12945
7.0,245,715.957631
5.0,420,717.379602
8.0,275,718.317164
7.0,303,719.348484
2.0,202,720.03603
1.0,157,720.58294
8.0,279,721.520504
0.0,125,721.958032
5.0,314,723.004987
1.0,159,723.551889
2.0,220,724.301939
2.0,189,724.942607
0.0,136,725.411389
1.0,161,725.9583
1.0,199,726.645847
5.0,301,727.661548
0.0,134,728.114694
1.0,240,728.927249
3.0,217,729.661683
5.0,303,730.677365
1.0,198,731.364912
1.0,153,731.88058
5.0,366,733.115029
3.0,336,734.240718
2.0,217,734.975143
0.0,125,735.412682
3.0,213,736.13148
4.0,335,737.256546
1.0,156,737.787832
1.0,176,738.381622
0.0,171,738.97541
9.0,423,740.39738
2.0,253,741.256813
6.0,682,743.52259
1.0,216,744.257014
7.0,353,745.444594
6.0,357,746.663434
2.0,182,747.272841
0.0,219,748.022891
7.0,245,748.851071
1.0,253,749.710505
10.0,426,751.1481
2.0,339,752.28881
10.0,562,754.163926
6.0,526,755.929671
0.0,122,756.351574
1.0,212,757.070381
5.0,766,759.633043
10.0,484,761.258152
7.0,376,762.523861
5.0,466,764.086465
6.0,1375,768.680523
5.0,1492,773.941062
8.0,583,775.909934
1.0,212,776.628732
5.0,406,778.003824
1.0,271,778.910135
1.0,1160,782.785403
3.0,281,783.738583
0.0,273,784.66052
10.0,804,787.348209
2.0,248,788.192005
5.0,848,791.02032
1.0,261,791.911005
3.0,429,793.348602
7.0,724,795.817526
0.0,134,796.270671
4.0,425,797.708268
3.0,380,798.989603
1.0,928,802.099197
0.0,434,803.568035
0.0,211,804.286842
4.0,629,806.396348
1.0,267,807.302668
3.0,220,808.05271
2.0,459,809.587023
4.0,339,810.727724
6.0,360,811.946554
1.0,241,812.759109
0.0,392,814.087323
12.0,616,816.149961
9.0,590,818.134469
2.0,663,820.353368
7.0,503,822.04098
9.0,1538,827.18195
1.0,480,828.791432
1.0,214,829.525856
2.0,547,831.354113
3.0,442,832.838578
0.0,208,833.54175
3.0,300,834.557441
0.0,160,835.104356
10.0,498,836.995106
2.0,1784,842.979881
0.0,416,844.386235
0.0,145,844.886268
4.0,858,847.774608
2.0,728,850.227897
1.0,869,853.134343
3.0,522,854.884459
0.0,164,855.447006
11.0,973,858.712839
3.0,987,862.025561
1.0,668,864.275712
3.0,451,865.807064
0.0,223,866.557114
10.0,1566,871.807465
3.0,289,872.791905
2.0,362,874.026372
0.0,161,874.573286
7.0,662,876.792174
1.0,411,878.182891
2.0,216,878.917316
3.0,339,880.058017
2.0,206,880.76119
1.0,272,881.683126
0.0,210,882.401923
10.0,551,884.261423
2.0,220,885.003423
10.0,451,886.519151
5.0,437,888.003626
1.0,293,888.988067
1.0,244,889.831873
7.0,250,890.675679
1.0,158,891.22259
1.0,175,891.816391
10.0,610,893.863393
4.0,288,894.847834
1.0,210,895.566632
0.0,158,896.113543
1.0,182,896.738585
7.0,248,897.582401
0.0,135,898.035547
2.0,205,898.754344
0.0,129,899.191875
2.0,219,899.941924
1.0,560,901.832675
1.0,211,902.551473
7.0,275,903.489035
3.0,235,904.285965
1.0,253,905.129781
0.0,188,905.770439
0.0,381,907.067401
11.0,350,908.254989
2.0,477,909.848837
0.0,238,910.661392
4.0,333,911.786467
2.0,1032,915.239822
4.0,609,917.271209
7.0,2330,925.086502
10.0,418,926.492855
5.0,2911,936.227881
2.0,230,937.009174
2.0,419,938.415528
1.0,214,939.134326
7.0,309,940.181272
1.0,356,941.384467
1.0,277,942.322039
7.0,427,943.775252
0.0,128,944.21279
4.0,279,945.150353
0.0,125,945.587882
1.0,213,946.30668
8.0,486,947.947415
0.0,225,948.697455
2.0,202,949.385012
3.0,241,950.213183
1.0,164,950.760094
3.0,362,951.978935
7.0,250,952.838367
2.0,278,953.77593
12.0,849,956.619872
5.0,826,959.385681
9.0,423,960.817981
0.0,165,961.380519
4.0,291,962.364951
7.0,480,963.990058
2.0,1590,969.302923
5.0,350,970.490493
0.0,472,972.084361
1.0,656,974.287632
1.0,360,975.506464
7.0,431,976.944051
7.0,433,978.412908
0.0,335,979.537974
1.0,520,981.288091
11.0,267,982.210038
9.0,324,983.319487
1.0,356,984.553935
6.0,341,985.725889
5.0,353,986.913468
0.0,132,987.366633
0.0,124,987.804151
1.0,191,988.460446
2.0,197,989.132365
5.0,324,990.226198
11.0,267,991.13251
2.0,473,992.726365
5.0,348,993.89831
1.0,153,994.429594
4.0,337,995.570297
2.0,611,997.617317
10.0,447,999.120971
1.0,156,999.667883
5.0,290,1000.652324
9.0,325,1001.761773
3.0,249,1002.60558
11.0,408,1003.996309
8.0,462,1005.558912
1.0,152,1006.27771
0.0,124,1006.71524
1.0,153,1007.246524
1.0,150,1007.762184
1.0,151,1008.277834
9.0,382,1009.559179
0.0,128,1009.996709
5.0,336,1011.137533
11.0,267,1012.04371
1.0,153,1012.559371
1.0,244,1013.403177
0.0,169,1013.965724
8.0,371,1015.215808
2.0,181,1015.84084
5.0,620,1017.919114
1.0,444,1019.419214
7.0,479,1021.028687
1.0,229,1021.80999
5.0,381,1023.091325
1.0,291,1024.075777
7.0,563,1025.966517
0.0,130,1026.419673
0.0,163,1026.98221
1.0,168,1027.544771
0.0,257,1028.419806
1.0,562,1030.310558
2.0,204,1030.998114
1.0,1676,1036.60459
3.0,573,1038.526476
11.0,562,1040.417228
2.0,1288,1044.745642
5.0,343,1045.886334
1.0,178,1046.495749
1.0,479,1048.105233
11.0,1388,1052.746178
0.0,854,1055.590109
1.0,405,1056.965199
1.0,1431,1061.74677
6.0,710,1064.121938
6.0,434,1065.590787
4.0,307,1066.637723
4.0,377,1067.903433
1.0,166,1068.512858
7.0,485,1070.153582
1.0,268,1071.075519
9.0,446,1072.575629
5.0,427,1074.239828
1.0,214,1074.974263
0.0,191,1075.646172
2.0,219,1076.396232
3.0,325,1077.536924
4.0,304,1078.583868
7.0,246,1079.412059
7.0,480,1081.052783
3.0,224,1081.81847
0.0,151,1082.334119
6.0,366,1083.568587
1.0,237,1084.381141
2.0,221,1085.131181
0.0,148,1085.64684
5.0,509,1087.365715
0.0,125,1087.787608
1.0,194,1088.459528
3.0,227,1089.240841
1.0,229,1090.00651
5.0,518,1091.756624
1.0,362,1092.991093
1.0,280,1093.928655
1.0,231,1094.725583
7.0,439,1096.194421
0.0,150,1096.71009
9.0,495,1098.382067
1.0,238,1099.179005
5.0,321,1100.257192
0.0,125,1100.694722
0.0,148,1101.194766
3.0,388,1102.522979
12.0,516,1104.25746
2.0,1247,1108.429615
1.0,230,1109.226543
6.0,410,1110.617261
1.0,152,1111.132921
1.0,189,1111.789224
1.0,214,1112.510194
0.0,123,1112.947722
6.0,328,1114.057172
1.0,163,1114.604083
0.0,145,1115.104116
1.0,153,1115.619785
0.0,152,1116.135436
0.0,218,1116.885485
1.0,181,1117.494901
0.0,160,1118.041822
6.0,423,1119.479418
6.0,341,1120.635736
13.0,568,1122.573367
2.0,242,1123.385921
1.0,412,1124.776638
6.0,409,1126.15173
7.0,483,1127.77684
6.0,429,1129.245821
1.0,172,1129.823852
11.0,267,1130.745789
2.0,180,1131.355204
2.0,311,1132.402148
1.0,172,1132.995939
6.0,486,1134.636673
8.0,840,1137.464989
1.0,617,1139.543252
1.0,261,1140.41831
8.0,596,1142.418444
8.0,370,1143.668528
3.0,436,1145.137377
2.0,183,1145.746792
9.0,611,1147.825055
1.0,151,1148.340715
1.0,492,1149.997076
4.0,421,1151.413672
1.0,268,1152.319919
2.0,208,1153.038716
1.0,316,1154.101287
0.0,524,1155.86704
0.0,296,1156.867097
2.0,465,1158.445328
3.0,249,1159.289135
2.0,273,1160.211072
11.0,267,1161.117382
0.0,244,1161.945562
1.0,1770,1167.867833
0.0,211,1168.571015
3.0,471,1170.180488
0.0,171,1170.758652
1.0,1047,1174.274511
3.0,230,1175.07144
8.0,281,1176.024629
1.0,152,1176.540288
3.0,273,1177.462225
1.0,195,1178.134147
3.0,272,1179.056082
2.0,201,1179.743628
1.0,727,1182.181291
1.0,392,1183.509514
7.0,450,1185.025232
0.0,123,1185.447134
0.0,219,1186.197184
3.0,951,1189.404231
2.0,190,1190.044909
2.0,252,1190.904341
4.0,344,1192.060659
0.0,155,1192.591945
2.0,200,1193.2795
0.0,141,1193.763898
8.0,480,1195.373389
3.0,267,1196.279692
13.0,827,1199.061128
1.0,197,1199.733047
7.0,434,1201.201895
3.0,230,1201.983207
1.0,155,1202.514483
1.0,282,1203.467783
1.0,213,1204.202096
8.0,274,1205.124033
6.0,365,1206.374118
0.0,125,1206.811646
2.0,215,1207.530445
7.0,253,1208.389885
12.0,959,1211.608842
0.0,158,1212.155753
0.0,153,1212.671413
1.0,153,1213.202698
0.0,125,1213.624601
1.0,157,1214.171513
4.0,275,1215.109075
1.0,205,1215.812248
4.0,524,1217.578
3.0,270,1218.499927
2.0,181,1219.109353
1.0,199,1219.796888
1.0,166,1220.359426
11.0,267,1221.265747
0.0,152,1221.797023
1.0,174,1222.390813
5.0,458,1223.922175
5.0,807,1226.637705
1.0,159,1227.184616
6.0,366,1228.419074
11.0,310,1229.466019
8.0,426,1230.903615
3.0,212,1231.638039
1.0,193,1232.294333
0.0,147,1232.794367
4.0,297,1233.810059
0.0,188,1234.450727
1.0,900,1237.466554
8.0,559,1239.341689
2.0,183,1239.966722
12.0,518,1241.732464
6.0,376,1243.013809
5.0,536,1244.826422
1.0,153,1245.34208
0.0,125,1245.763984
10.0,431,1247.232832
9.0,455,1248.779811
0.0,125,1249.201715
7.0,442,1250.701814
7.0,448,1252.217541
1.0,211,1252.936348
0.0,344,1254.108292
12.0,452,1255.624018
0.0,156,1256.17093
0.0,154,1256.702225
7.0,402,1258.061682
0.0,235,1258.85861
0.0,217,1259.593034
7.0,432,1261.046257
1.0,319,1262.124454
2.0,474,1263.71831
2.0,277,1264.679068
1.0,341,1265.835395
8.0,477,1267.444887
7.0,298,1268.460572
2.0,402,1269.820036
6.0,492,1271.476407
13.0,538,1273.289019
9.0,400,1274.648485
1.0,178,1275.2579
6.0,398,1276.617368
6.0,365,1277.851834
0.0,316,1278.914404
0.0,182,1279.539436
7.0,394,1280.867651
10.0,543,1282.711524
0.0,281,1283.664725
1.0,172,1284.258512
11.0,267,1285.164823
