#{"t_start": 1529888270.6923687, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
3.0,258,95.095834
1.0,182,95.705251
1.0,186,96.314665
3.0,273,97.20536
0.0,142,97.674131
2.0,220,98.392939
2.0,203,99.064849
1.0,173,99.627387
2.0,201,100.28368
1.0,179,100.877471
1.0,163,101.424382
3.0,280,102.330693
2.0,235,103.111995
0.0,136,103.56515
3.0,248,104.377704
3.0,256,105.221511
2.0,203,105.893431
0.0,146,106.377838
0.0,146,106.862246
2.0,194,107.502913
0.0,138,107.956079
3.0,258,108.799875
1.0,172,109.362413
3.0,247,110.174967
1.0,185,110.768757
2.0,208,111.456303
2.0,202,112.128223
0.0,150,112.612631
2.0,238,113.393932
5.0,364,114.581512
0.0,129,115.013692
7.0,397,116.295028
1.0,196,116.935695
0.0,156,117.451355
2.0,214,118.154527
3.0,287,119.09209
4.0,282,120.014027
1.0,169,120.576564
0.0,145,121.045346
1.0,177,121.623509
2.0,220,122.342307
0.0,143,122.811089
1.0,190,123.43614
0.0,134,123.87366
2.0,215,124.576833
0.0,141,125.045613
5.0,372,126.248819
1.0,190,126.858234
2.0,203,127.530154
0.0,152,128.030188
1.0,200,128.686481
1.0,166,129.233394
1.0,165,129.764679
2.0,246,130.577233
0.0,134,131.014763
0.0,155,131.514796
1.0,169,132.077333
1.0,166,132.608628
3.0,236,133.374295
1.0,155,133.890076
1.0,169,134.436866
4.0,336,135.53069
1.0,170,136.077601
1.0,179,136.671391
0.0,130,137.10892
1.0,172,137.655832
2.0,247,138.468396
4.0,276,139.35907
1.0,155,139.87473
1.0,160,140.39039
1.0,212,141.093562
1.0,180,141.671901
1.0,164,142.218637
5.0,352,143.359338
1.0,165,143.890624
0.0,125,144.312536
1.0,173,144.875067
3.0,281,145.781376
0.0,147,146.265783
0.0,151,146.765816
1.0,183,147.359606
0.0,139,147.828387
3.0,265,148.687819
1.0,165,149.234741
0.0,178,149.812895
2.0,228,150.562945
3.0,251,151.3755
2.0,207,152.04742
5.0,347,153.172496
1.0,190,153.938171
0.0,144,154.422578
2.0,248,155.223203
4.0,331,156.3014
2.0,259,157.145207
1.0,208,157.817127
0.0,164,158.348412
0.0,159,158.879698
5.0,319,159.911017
0.0,171,160.473555
1.0,207,161.145474
1.0,185,161.75489
1.0,199,162.395558
2.0,237,163.17687
1.0,185,163.77065
0.0,169,164.333188
1.0,156,164.833231
0.0,147,165.317628
1.0,159,165.833288
0.0,144,166.317696
2.0,249,167.114627
0.0,171,167.692787
0.0,158,168.208447
0.0,135,168.645977
0.0,160,169.177262
1.0,194,169.802312
1.0,162,170.349215
0.0,128,170.771118
1.0,187,171.380534
0.0,167,171.927446
2.0,238,172.693122
3.0,325,173.755703
2.0,202,174.411987
0.0,132,174.849517
0.0,182,175.443306
1.0,160,175.974591
2.0,206,176.646511
2.0,231,177.396563
1.0,191,178.005977
2.0,209,178.693527
2.0,232,179.443573
0.0,162,179.990485
0.0,129,180.412388
3.0,233,181.162439
2.0,251,181.990628
2.0,256,182.834425
0.0,127,183.256328
0.0,156,183.771988
2.0,223,184.490786
0.0,135,184.928316
6.0,413,186.272155
0.0,151,186.772189
0.0,159,187.287848
1.0,177,187.866013
2.0,206,188.553558
3.0,235,189.319233
1.0,179,189.897398
0.0,191,190.52244
0.0,143,190.991221
2.0,242,191.772523
1.0,181,192.381939
0.0,160,192.897598
7.0,276,193.803918
0.0,151,194.283861
2.0,242,195.080789
2.0,225,195.815213
3.0,292,196.752776
1.0,165,197.299688
0.0,180,197.877851
1.0,211,198.565398
2.0,228,199.315447
1.0,182,199.909237
1.0,208,200.596783
2.0,241,201.378086
0.0,144,201.846867
2.0,237,202.62817
0.0,177,203.206333
0.0,174,203.768871
0.0,153,204.28453
0.0,146,204.75332
0.0,136,205.206467
0.0,135,205.643996
1.0,198,206.30029
4.0,309,207.300357
0.0,177,207.87852
2.0,202,208.534814
0.0,190,209.159857
2.0,218,209.878653
6.0,376,211.097486
1.0,235,211.863162
4.0,321,212.894491
0.0,178,213.488271
1.0,222,214.207068
1.0,166,214.75398
0.0,145,215.222771
0.0,236,215.988437
2.0,246,216.800992
0.0,175,217.363529
4.0,350,218.504231
2.0,223,219.238655
1.0,209,219.910575
2.0,238,220.676251
4.0,370,221.879457
1.0,190,222.504508
5.0,354,223.645209
1.0,167,224.192112
3.0,260,225.035918
2.0,220,225.754716
1.0,218,226.473514
7.0,296,227.426703
0.0,198,228.067371
4.0,315,229.09869
0.0,173,229.661231
0.0,151,230.161261
4.0,256,230.98944
4.0,309,231.989508
0.0,191,232.61455
0.0,157,233.130209
3.0,243,233.930817
1.0,204,234.602737
4.0,342,235.69656
7.0,502,237.337295
0.0,141,237.806076
1.0,211,238.493622
2.0,226,239.228046
0.0,127,239.649949
1.0,226,240.384374
2.0,224,241.118798
3.0,276,242.009482
1.0,162,242.540768
1.0,173,243.103359
1.0,191,243.728347
7.0,292,244.68154
1.0,263,245.540968
0.0,210,246.228525
5.0,384,247.462973
3.0,253,248.306778
2.0,239,249.08808
0.0,183,249.68187
0.0,155,250.181904
3.0,301,251.166345
0.0,204,251.822639
0.0,198,252.635194
0.0,157,253.150852
2.0,247,253.947781
4.0,288,254.885344
1.0,227,255.635394
3.0,264,256.4792
0.0,245,257.276129
3.0,272,258.166813
6.0,366,259.354401
5.0,373,260.58885
1.0,207,261.307649
0.0,164,261.838934
1.0,188,262.448349
7.0,307,263.448417
1.0,202,264.10471
3.0,314,265.120403
0.0,176,265.698566
3.0,285,266.620504
0.0,206,267.292423
5.0,372,268.495629
3.0,218,269.214427
3.0,326,270.261372
2.0,304,271.261439
2.0,257,272.089619
4.0,294,273.042808
3.0,328,274.118588
3.0,238,274.899899
0.0,143,275.368671
3.0,300,276.337495
4.0,340,277.446936
0.0,180,278.025099
3.0,248,278.837653
1.0,261,279.681469
2.0,267,280.556519
5.0,446,281.994115
2.0,282,282.916052
2.0,191,283.541094
3.0,257,284.416152
3.0,225,285.338089
0.0,145,285.80687
0.0,190,286.431911
0.0,157,286.947571
7.0,479,288.510186
6.0,385,289.744634
7.0,291,290.697822
4.0,309,291.697889
0.0,156,292.213548
0.0,125,292.619826
5.0,363,293.791779
1.0,200,294.448073
2.0,207,295.119993
1.0,177,295.698156
1.0,203,296.370077
7.0,510,297.995185
1.0,212,298.698357
0.0,207,299.370287
0.0,163,299.901563
1.0,204,300.573483
3.0,321,301.604802
0.0,148,302.089219
0.0,211,302.776755
1.0,274,303.66744
0.0,162,304.214352
3.0,212,304.901897
2.0,477,306.43325
2.0,381,307.667707
0.0,150,308.167741
1.0,452,309.620963
3.0,485,311.183568
2.0,271,312.058626
0.0,316,313.078885
0.0,424,314.438351
0.0,192,315.063393
2.0,384,316.313476
0.0,170,316.860388
4.0,324,317.907332
0.0,166,318.454244
0.0,133,318.891855
0.0,139,319.360555
6.0,487,320.92316
2.0,190,321.548202
0.0,140,322.001357
3.0,245,322.798285
3.0,246,323.61084
0.0,126,324.017127
0.0,165,324.564028
2.0,187,325.173444
11.0,267,326.032877
11.0,296,327.001702
12.0,300,327.970506
0.0,155,328.486216
3.0,230,329.236216
9.0,336,330.330039
1.0,186,330.939455
0.0,137,331.376984
11.0,392,332.65832
2.0,199,333.298988
4.0,321,334.345933
1.0,244,335.142861
0.0,184,335.752277
11.0,272,336.627335
5.0,445,338.064931
0.0,326,339.111877
0.0,419,340.471342
5.0,488,342.033956
0.0,282,342.955884
1.0,185,343.549674
8.0,442,344.987275
0.0,500,346.596752
0.0,608,348.550018
1.0,569,350.550151
1.0,2682,359.143172
0.0,1077,362.612154
0.0,1068,366.049883
7.0,647,368.128146
1.0,218,368.846946
0.0,311,369.847012
0.0,276,370.737696
0.0,190,371.362739
1.0,270,372.237797
2.0,429,373.628515
1.0,206,374.300435
1.0,253,375.128615
0.0,252,375.94117
0.0,288,376.878732
0.0,376,378.097564
3.0,362,379.269517
5.0,443,380.691488
0.0,239,381.472791
3.0,318,382.488493
1.0,414,383.832322
3.0,329,384.910522
2.0,1107,388.457631
5.0,410,389.77022
2.0,370,390.973425
4.0,380,392.207883
2.0,835,394.870877
1.0,403,396.167839
0.0,190,396.792881
3.0,332,397.886704
3.0,264,398.746136
1.0,424,400.105602
5.0,1118,403.683967
3.0,337,404.77779
2.0,268,405.652848
1.0,172,406.215385
1.0,342,407.309209
5.0,567,409.153083
0.0,200,409.79375
5.0,1182,413.590879
0.0,194,414.231556
5.0,461,415.716022
0.0,181,416.309811
2.0,1253,420.325705
2.0,489,421.903935
3.0,439,423.31028
1.0,413,424.654119
2.0,566,426.466741
1.0,326,427.544938
7.0,1739,433.121013
5.0,614,435.089885
3.0,279,435.996196
5.0,644,438.07446
0.0,180,438.668249
3.0,338,439.762074
0.0,162,440.293359
3.0,248,441.105913
0.0,152,441.605946
1.0,970,444.715529
4.0,294,445.668718
3.0,246,446.481272
3.0,430,447.871991
7.0,651,449.965881
2.0,238,450.747183
6.0,376,451.966014
2.0,203,452.622318
5.0,653,454.731824
1.0,193,455.356866
0.0,123,455.763154
1.0,152,456.263176
0.0,143,456.731958
2.0,224,457.450756
3.0,320,458.497701
0.0,137,458.950857
6.0,537,460.685348
3.0,301,461.654163
3.0,226,462.388586
3.0,217,463.091758
2.0,211,463.779304
1.0,215,464.466851
0.0,145,464.951258
5.0,474,466.466984
2.0,203,467.123278
1.0,160,467.654565
5.0,515,469.310925
2.0,201,469.967218
1.0,267,470.82665
0.0,195,471.467319
1.0,183,472.051058
3.0,227,472.801099
1.0,160,473.316758
1.0,920,476.270082
2.0,278,477.176391
7.0,531,478.879631
0.0,305,479.864071
0.0,172,480.426609
0.0,210,481.114165
0.0,186,481.723571
2.0,504,483.34868
7.0,706,485.614456
1.0,229,486.364506
5.0,1054,489.739732
0.0,170,490.286643
2.0,205,490.958563
2.0,818,493.583749
6.0,391,494.849448
3.0,254,495.662003
0.0,349,496.802705
5.0,911,499.724775
2.0,840,502.47496
1.0,328,503.521904
2.0,1150,507.225276
0.0,347,508.350353
2.0,382,509.584809
3.0,329,510.64738
0.0,153,511.147414
7.0,1206,515.020237
1.0,458,516.489086
2.0,1344,520.786248
0.0,520,522.458236
2.0,559,524.25523
2.0,573,526.099114
1.0,568,527.927351
1.0,1640,533.177702
7.0,1907,539.27186
2.0,778,541.772029
2.0,2468,549.66318
2.0,1049,553.011902
0.0,1026,556.308998
1.0,582,558.168507
4.0,459,559.652972
1.0,230,560.403022
0.0,1256,564.450167
0.0,2125,571.294374
5.0,459,572.763232
4.0,961,575.85718
2.0,1003,579.060519
0.0,272,579.935588
1.0,929,582.935778
6.0,610,584.873408
7.0,1148,588.561156
2.0,2652,597.027111
0.0,887,599.886678
4.0,1318,604.10571
7.0,1003,607.324675
5.0,804,609.918599
0.0,976,613.043808
3.0,1627,618.247281
1.0,774,620.716196
1.0,243,621.513124
2.0,817,624.122683
1.0,1006,627.341639
3.0,252,628.154194
11.0,516,629.810554
3.0,239,630.591857
0.0,320,631.626897
1.0,188,632.236312
3.0,302,633.220754
1.0,182,633.814543
3.0,1103,637.346029
2.0,1017,640.643125
0.0,133,641.080654
3.0,1089,644.565262
0.0,238,645.346565
1.0,786,647.862358
1.0,263,648.72179
3.0,796,651.284461
8.0,500,652.893955
1.0,582,654.753444
5.0,601,656.691073
3.0,490,658.269313
4.0,396,659.55064
1.0,215,660.253811
9.0,1047,663.613411
3.0,653,665.707302
0.0,295,666.660499
3.0,245,667.457419
2.0,243,668.254347
1.0,934,671.234564
1.0,186,671.843981
5.0,862,674.6098
4.0,279,675.516111
5.0,347,676.625549
1.0,336,677.719374
0.0,328,678.766319
0.0,264,679.62576
3.0,241,680.407053
3.0,286,681.328991
2.0,223,682.047797
0.0,142,682.516568
0.0,124,682.922847
4.0,359,684.079174
1.0,247,684.876102
1.0,176,685.454275
3.0,611,687.407521
7.0,466,688.907623
2.0,374,690.110827
0.0,161,690.642123
0.0,255,691.470294
0.0,215,692.173475
0.0,408,693.486053
1.0,252,694.314233
0.0,220,695.033032
0.0,440,696.455002
2.0,405,697.751969
1.0,275,698.658284
4.0,425,700.049004
4.0,717,702.377272
3.0,337,703.471095
0.0,134,703.939878
4.0,284,704.87744
0.0,125,705.283717
1.0,194,705.924385
2.0,231,706.674435
0.0,154,707.190104
4.0,257,708.033911
1.0,173,708.596439
2.0,218,709.315249
5.0,520,710.98978
8.0,507,712.630515
0.0,147,713.099306
2.0,224,713.818095
0.0,245,714.615024
1.0,360,715.771351
5.0,444,717.208956
0.0,275,718.099631
0.0,217,718.802803
9.0,474,720.318529
0.0,230,721.068589
0.0,184,721.678063
5.0,681,723.850015
3.0,405,725.162604
5.0,650,727.240868
8.0,594,729.147255
1.0,272,730.022304
0.0,214,730.725476
7.0,517,732.381836
11.0,542,734.131953
0.0,249,734.944509
1.0,273,735.819566
0.0,283,736.741503
1.0,217,737.444674
3.0,281,738.350986
5.0,355,739.491696
2.0,811,742.101247
1.0,205,742.757531
0.0,223,743.491964
3.0,382,744.710796
4.0,268,745.585855
2.0,391,746.851555
5.0,1092,750.351789
1.0,175,750.909883
4.0,300,751.878689
2.0,291,752.816251
5.0,633,754.863272
8.0,661,756.97278
8.0,1782,762.66066
4.0,279,763.56697
6.0,1036,766.879702
0.0,657,769.207973
0.0,372,770.411188
5.0,2439,778.208674
9.0,918,781.146281
6.0,470,782.661998
1.0,163,783.193293
0.0,271,784.068342
5.0,434,785.474685
6.0,402,786.771657
3.0,851,789.506215
4.0,663,791.632905
0.0,555,793.414275
3.0,772,795.8832
5.0,777,798.367731
0.0,1138,802.196113
10.0,1138,805.821364
1.0,622,807.837113
0.0,855,810.571682
6.0,1353,814.884461
4.0,891,817.744027
0.0,453,819.197259
1.0,645,821.275516
2.0,269,822.134955
3.0,422,823.510039
4.0,318,824.525833
0.0,315,825.55706
5.0,404,826.854021
3.0,257,827.697818
0.0,194,828.32286
2.0,223,829.041658
3.0,421,830.410278
5.0,393,831.675977
1.0,200,832.332272
0.0,251,833.144826
3.0,360,834.316789
4.0,321,835.348107
4.0,416,836.691937
0.0,338,837.785897
0.0,319,838.832705
0.0,198,839.473373
0.0,310,840.504693
2.0,267,841.364125
3.0,399,842.661088
8.0,476,844.208076
5.0,489,845.786306
0.0,296,846.739495
0.0,263,847.598918
0.0,240,848.38023
3.0,304,849.364661
3.0,273,850.255345
0.0,417,851.599185
5.0,352,852.724261
0.0,194,853.364928
3.0,347,854.490004
2.0,199,855.130672
3.0,233,855.896358
3.0,294,856.849537
3.0,245,857.646464
3.0,386,858.896548
4.0,315,859.912242
1.0,397,861.193577
2.0,246,861.990577
1.0,511,863.646866
1.0,631,865.678252
4.0,392,867.131475
4.0,380,868.365932
1.0,223,869.131608
0.0,182,869.741035
4.0,375,870.945869
0.0,474,872.477221
1.0,275,873.367915
2.0,1248,877.368183
1.0,835,880.055853
3.0,895,882.915419
1.0,1310,887.103199
0.0,706,889.368986
5.0,542,891.119103
0.0,2303,898.47896
2.0,289,899.416533
2.0,211,900.104207
0.0,1441,904.713753
0.0,426,906.088846
3.0,391,907.354563
4.0,799,909.917225
3.0,854,912.644671
0.0,1499,917.441859
2.0,210,918.129404
6.0,582,920.004538
0.0,213,920.692075
3.0,260,921.535892
9.0,489,923.114112
6.0,399,924.395458
0.0,152,924.895491
0.0,421,926.254946
4.0,359,927.411284
11.0,734,929.770817
0.0,931,932.755382
8.0,1022,936.021225
1.0,190,936.646276
3.0,233,937.396317
0.0,443,938.833913
6.0,403,940.130875
2.0,345,941.240324
6.0,731,943.599867
1.0,1174,947.365734
3.0,1770,953.023113
2.0,1178,956.804614
0.0,861,959.570446
2.0,1070,963.023779
0.0,348,964.148855
4.0,348,965.289566
0.0,275,966.164615
1.0,176,966.742789
4.0,440,968.164757
1.0,562,969.977371
1.0,187,970.586796
2.0,223,971.305594
3.0,934,974.305785
6.0,398,975.58713
6.0,394,976.868456
0.0,347,977.977916
0.0,344,979.102982
1.0,177,979.681144
6.0,475,981.212497
0.0,176,981.79066
0.0,184,982.400077
5.0,375,983.603281
0.0,339,984.697104
0.0,151,985.197148
1.0,180,985.775312
3.0,711,988.056704
7.0,505,989.697451
6.0,414,991.032881
7.0,446,992.470476
3.0,313,993.486169
0.0,155,993.986194
4.0,318,995.017522
0.0,314,996.033206
2.0,205,996.705134
7.0,452,998.158347
1.0,171,998.720884
2.0,316,999.736578
0.0,286,1000.642888
1.0,173,1001.221062
3.0,248,1002.033607
3.0,226,1002.752414
2.0,234,1003.518082
2.0,222,1004.236879
7.0,426,1005.61197
5.0,371,1006.799559
2.0,181,1007.39334
3.0,247,1008.190278
1.0,173,1008.768432
6.0,437,1010.174778
0.0,158,1010.690435
8.0,503,1012.299918
5.0,373,1013.503131
3.0,233,1014.26881
3.0,237,1015.034486
3.0,307,1016.018926
11.0,484,1017.581523
1.0,170,1018.144059
0.0,122,1018.534711
5.0,295,1019.487899
3.0,670,1021.659919
1.0,235,1022.425596
4.0,424,1023.769435
2.0,197,1024.42573
1.0,280,1025.316423
3.0,307,1026.316483
7.0,308,1027.316557
4.0,296,1028.269736
1.0,296,1029.238551
0.0,137,1029.691706
1.0,156,1030.207376
1.0,463,1031.707291
7.0,336,1032.785478
4.0,318,1033.816797
1.0,162,1034.348092
2.0,209,1035.020012
1.0,151,1035.520036
4.0,340,1036.613869
4.0,313,1037.629552
8.0,474,1039.160905
1.0,222,1039.879729
2.0,237,1040.645389
1.0,262,1041.504812
4.0,452,1042.97366
4.0,316,1043.989362
0.0,123,1044.39563
4.0,265,1045.255062
2.0,224,1045.989496
1.0,159,1046.505146
8.0,518,1048.177143
3.0,297,1049.130332
0.0,166,1049.677243
1.0,600,1051.599246
5.0,353,1052.755563
5.0,388,1053.990031
11.0,496,1055.583878
6.0,414,1056.927717
0.0,361,1058.084046
2.0,205,1058.755972
2.0,251,1059.756033
0.0,435,1061.14675
4.0,892,1064.021943
3.0,466,1065.522141
3.0,397,1066.803442
8.0,622,1068.819149
0.0,1135,1072.466571
2.0,718,1074.779236
0.0,301,1075.763676
2.0,372,1076.966872
1.0,625,1078.967016
1.0,767,1081.43593
1.0,853,1084.170479
1.0,197,1084.811147
8.0,464,1086.311247
3.0,1430,1090.889678
3.0,321,1091.936623
4.0,787,1094.452416
0.0,265,1095.31185
2.0,538,1097.04634
10.0,472,1098.577693
0.0,126,1098.98397
7.0,446,1100.421576
4.0,531,1102.140441
0.0,196,1102.781108
2.0,197,1103.421868
4.0,317,1104.43746
7.0,446,1105.890692
7.0,301,1106.875133
5.0,297,1107.828311
0.0,124,1108.250216
6.0,369,1109.437794
9.0,541,1111.186424
1.0,152,1111.686458
7.0,256,1112.530274
2.0,261,1113.374071
7.0,246,1114.171
0.0,126,1114.592902
4.0,296,1115.546091
5.0,326,1116.608661
2.0,239,1117.374338
8.0,306,1118.390032
1.0,172,1118.952681
2.0,247,1119.749507
8.0,323,1120.796443
2.0,247,1121.608996
7.0,290,1122.546559
1.0,229,1123.296609
0.0,376,1124.687338
2.0,192,1125.327996
4.0,305,1126.312436
4.0,269,1127.187495
3.0,256,1128.015684
7.0,436,1129.422019
1.0,361,1130.593972
2.0,344,1131.703421
8.0,298,1132.672246
3.0,322,1133.719191
1.0,160,1134.23485
8.0,351,1135.375554
1.0,219,1136.078724
0.0,156,1136.61001
0.0,140,1137.063155
3.0,226,1137.79758
0.0,129,1138.235109
0.0,142,1138.7039
3.0,222,1139.422688
0.0,132,1139.844601
0.0,125,1140.266505
11.0,316,1141.297813
0.0,155,1141.797848
0.0,123,1142.204124
6.0,477,1143.751103
1.0,170,1144.298015
2.0,232,1145.06369
7.0,445,1146.501286
1.0,249,1147.313841
2.0,228,1148.048266
7.0,270,1148.923333
0.0,147,1149.407742
5.0,348,1150.542912
7.0,515,1152.194856
3.0,260,1153.038653
3.0,252,1153.851207
0.0,146,1154.335614
3.0,233,1155.101291
7.0,251,1155.913844
7.0,290,1156.867034
11.0,294,1157.804596
0.0,276,1158.695281
2.0,1634,1163.930006
1.0,167,1164.476918
4.0,407,1165.789505
2.0,257,1166.617686
11.0,275,1167.523997
6.0,531,1169.227246
1.0,182,1169.836652
11.0,290,1170.774215
1.0,198,1171.430508
0.0,131,1171.868037
0.0,155,1172.399501
0.0,134,1172.85248
0.0,123,1173.290007
1.0,180,1173.86818
0.0,125,1174.290074
1.0,206,1174.961995
1.0,157,1175.477654
6.0,474,1177.009007
2.0,244,1177.805935
3.0,248,1178.602872
0.0,174,1179.16541
1.0,458,1180.649875
0.0,151,1181.134292
3.0,704,1183.400059
1.0,168,1183.94697
10.0,450,1185.400193
2.0,247,1186.212756
2.0,1457,1190.882487
2.0,221,1191.601285
4.0,402,1192.913883
9.0,364,1194.085837
1.0,776,1196.570377
0.0,151,1197.07041
2.0,308,1198.070467
4.0,1292,1202.195743
0.0,1203,1206.055376
1.0,268,1206.930436
1.0,154,1207.430479
7.0,420,1208.789934
6.0,581,1210.649434
1.0,162,1211.18072
1.0,176,1211.758883
1.0,222,1212.477681
1.0,540,1214.227808
3.0,317,1215.243492
3.0,595,1217.165495
1.0,870,1219.946931
1.0,342,1221.05638
1.0,717,1223.353409
4.0,527,1225.056648
1.0,222,1225.75983
1.0,281,1226.66613
8.0,301,1227.634955
3.0,219,1228.353744
1.0,168,1228.900655
0.0,151,1229.385063
4.0,376,1230.603904
3.0,251,1231.421978
5.0,296,1232.375176
2.0,392,1233.640877
2.0,278,1234.547186
7.0,1055,1237.906796
1.0,223,1238.625585
2.0,575,1240.485094
1.0,172,1241.031996
1.0,657,1243.141521
9.0,377,1244.360343
5.0,307,1245.36042
5.0,1123,1249.032532
7.0,598,1251.001413
1.0,1442,1255.642357
5.0,918,1258.595671
9.0,644,1260.673935
5.0,406,1262.049038
4.0,797,1264.658588
11.0,875,1267.502517
1.0,239,1268.268194
0.0,160,1268.799478
0.0,139,1269.252646
0.0,126,1269.690163
0.0,125,1270.096441
0.0,125,1270.51844
6.0,395,1271.811836
0.0,156,1272.311869
0.0,125,1272.733773
1.0,156,1273.233806
1.0,216,1273.936989
3.0,448,1275.374574
2.0,314,1276.390268
7.0,253,1277.218447
1.0,270,1278.093506
1.0,490,1279.671736
4.0,363,1280.843702
7.0,446,1282.281296
1.0,315,1283.29698
3.0,1371,1287.672272
2.0,590,1289.578659
4.0,337,1290.672562
3.0,496,1292.26634
2.0,601,1294.188334
0.0,223,1294.907131
3.0,327,1295.954086
3.0,579,1297.813574
2.0,331,1298.891818
1.0,234,1299.641823
3.0,604,1301.595079
7.0,623,1303.595222
4.0,1206,1307.470483
1.0,217,1308.18927
1.0,161,1308.704929
1.0,178,1309.298718
1.0,236,1310.095647
1.0,561,1311.92842
2.0,254,1312.756591
1.0,238,1313.522268
4.0,572,1315.366142
1.0,249,1316.178695
0.0,229,1316.91312
0.0,271,1317.803804
7.0,580,1319.663304
4.0,319,1320.694632
1.0,996,1323.897972
0.0,140,1324.351117
3.0,275,1325.242435
0.0,237,1326.008112
0.0,180,1326.601902
0.0,152,1327.101934
4.0,345,1328.211384
2.0,715,1330.524049
0.0,862,1333.289849
3.0,477,1334.821211
0.0,214,1335.524383
1.0,658,1337.633889
3.0,368,1338.821469
3.0,430,1340.212196
0.0,942,1343.212518
1.0,317,1344.243707
5.0,440,1345.665685
2.0,400,1346.962638
1.0,495,1348.556504
2.0,610,1350.525376
7.0,600,1352.458607
3.0,387,1353.708681
3.0,445,1355.146278
7.0,613,1357.099534
1.0,802,1359.67784
7.0,418,1361.037298
4.0,275,1361.92799
8.0,520,1363.599969
0.0,468,1365.100067
3.0,269,1365.975127
4.0,282,1366.897063
10.0,769,1369.365978
1.0,266,1370.225421
3.0,280,1371.131772
0.0,576,1372.975596
1.0,277,1373.881905
3.0,380,1375.100737
1.0,273,1375.991422
1.0,174,1376.553969
0.0,652,1378.663485
0.0,1360,1383.023142
1.0,383,1384.2576
3.0,267,1385.117042
0.0,431,1386.523376
6.0,384,1387.757834
0.0,2406,1395.448434
5.0,1342,1399.761213
1.0,323,1400.792531
5.0,762,1403.261457
