#{"t_start": 1529973679.6536245, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
4.0,336,48.90438
0.0,143,49.355197
1.0,183,49.924115
0.0,141,50.361877
3.0,233,51.0942
2.0,186,51.667328
2.0,216,52.333913
0.0,146,52.791016
4.0,308,53.862257
1.0,179,54.426579
4.0,287,55.313333
1.0,182,55.883614
2.0,237,56.622787
4.0,302,57.558716
0.0,136,57.987033
1.0,183,58.560758
2.0,211,59.223492
0.0,130,59.626583
2.0,222,60.316544
2.0,219,60.986246
1.0,163,61.507146
3.0,275,62.360731
2.0,227,63.057057
3.0,219,63.744408
3.0,255,64.541732
2.0,224,65.236888
2.0,219,65.919405
0.0,138,66.358235
1.0,184,66.940851
3.0,268,67.77904
1.0,197,68.402812
1.0,162,68.903717
4.0,334,69.917945
0.0,125,70.311033
2.0,229,71.009725
1.0,169,71.532868
1.0,170,72.058926
0.0,133,72.472902
1.0,182,73.036028
1.0,166,73.548143
2.0,193,74.14669
1.0,183,74.719587
1.0,160,75.217816
0.0,132,75.63391
4.0,305,76.588629
2.0,201,77.221386
1.0,153,77.702173
0.0,141,78.143272
3.0,254,78.934451
0.0,132,79.350668
0.0,129,79.759565
0.0,141,80.195664
1.0,180,80.757295
2.0,195,81.376239
0.0,137,81.809218
0.0,146,82.278363
1.0,191,82.870012
0.0,143,83.328115
1.0,179,83.891937
1.0,179,84.458331
1.0,192,85.170492
1.0,182,85.730629
1.0,164,86.248759
0.0,172,86.781948
4.0,295,87.704205
2.0,244,88.465571
4.0,311,89.437388
3.0,241,90.188982
3.0,240,90.94641
2.0,236,91.682055
1.0,181,92.24212
1.0,194,92.841959
1.0,177,93.405883
1.0,170,93.937099
3.0,245,94.692268
0.0,140,95.135368
0.0,128,95.540183
2.0,208,96.186165
1.0,187,96.766295
3.0,272,97.598148
2.0,211,98.247223
1.0,179,98.797135
0.0,135,99.231232
3.0,266,100.064419
1.0,187,100.643551
1.0,160,101.145664
2.0,188,101.729023
2.0,211,102.393738
3.0,271,103.224725
0.0,151,103.706833
0.0,128,104.116069
2.0,206,104.761214
2.0,224,105.454522
0.0,129,105.864708
1.0,173,106.40974
1.0,167,106.935072
0.0,132,107.352808
2.0,218,108.027836
2.0,229,108.746436
2.0,219,109.432114
1.0,177,109.992822
0.0,155,110.477931
0.0,143,110.925632
0.0,131,111.337725
3.0,286,112.222407
1.0,192,112.825464
2.0,211,113.488664
0.0,134,113.90992
1.0,195,114.516898
2.0,193,115.125588
1.0,155,115.605696
3.0,229,116.430839
2.0,189,117.024761
3.0,226,117.729919
0.0,136,118.159743
0.0,133,118.586724
0.0,164,119.108443
0.0,160,119.612445
0.0,129,120.015692
0.0,127,120.416782
2.0,268,121.241344
1.0,177,121.797653
4.0,310,122.760531
1.0,161,123.267849
2.0,203,123.904445
2.0,226,124.610108
1.0,174,125.151608
4.0,307,126.099334
2.0,207,126.74449
0.0,131,127.153572
0.0,133,127.5817
0.0,142,128.03037
1.0,250,128.809544
3.0,259,129.604809
1.0,174,130.142276
2.0,215,130.802419
3.0,283,131.667832
2.0,210,132.313977
1.0,169,132.840096
0.0,135,133.258393
3.0,290,134.154334
2.0,232,134.882035
0.0,136,135.312768
0.0,148,135.774872
1.0,162,136.282616
0.0,126,136.677427
3.0,271,137.516256
4.0,281,138.400009
1.0,185,138.983246
0.0,131,139.39312
6.0,367,140.523527
0.0,148,140.980766
0.0,131,141.403015
1.0,193,142.004943
0.0,139,142.436899
3.0,290,143.335047
0.0,166,143.858163
1.0,167,144.382506
1.0,161,144.888051
1.0,184,145.459596
0.0,154,145.940264
1.0,171,146.475919
2.0,234,147.198987
0.0,141,147.637335
0.0,144,148.095596
1.0,177,148.640018
2.0,228,149.339721
1.0,196,149.939857
1.0,187,150.514016
0.0,138,150.952497
0.0,142,151.400599
2.0,209,152.037743
1.0,217,152.708894
3.0,253,153.482623
0.0,144,153.929723
2.0,201,154.548306
2.0,219,155.220412
0.0,134,155.640741
3.0,284,156.502935
0.0,145,156.953223
3.0,275,157.810568
1.0,185,158.390064
0.0,130,158.793108
4.0,350,159.870573
4.0,304,160.808933
0.0,150,161.282841
2.0,225,161.982922
2.0,195,162.594493
4.0,301,163.527398
1.0,156,164.021401
4.0,315,165.000396
0.0,141,165.443044
4.0,313,166.418148
0.0,146,166.868662
0.0,150,167.346198
0.0,159,167.844851
3.0,300,168.785345
1.0,174,169.340215
0.0,183,169.909296
0.0,153,170.390576
0.0,147,170.850681
0.0,146,171.304784
1.0,161,171.80882
2.0,211,172.465981
0.0,160,172.972877
2.0,242,173.739434
1.0,191,174.324832
5.0,319,175.304062
2.0,230,176.021214
1.0,187,176.604095
3.0,255,177.408566
1.0,197,178.020425
4.0,274,178.874159
1.0,167,179.406134
1.0,212,180.069358
0.0,157,180.563536
3.0,262,181.3762
2.0,256,182.18017
0.0,143,182.629272
2.0,220,183.320463
0.0,146,183.774565
3.0,267,184.612338
0.0,151,185.089446
1.0,202,185.716328
1.0,165,186.227839
1.0,183,186.790366
1.0,182,187.36854
1.0,210,188.040129
3.0,295,188.955431
2.0,243,189.707604
0.0,161,190.201716
0.0,204,190.829786
1.0,192,191.415926
1.0,201,192.039288
1.0,194,192.639356
0.0,164,193.149471
1.0,184,193.722449
1.0,181,194.287576
2.0,203,194.927555
0.0,143,195.383561
1.0,189,195.973118
0.0,154,196.458315
0.0,126,196.850498
4.0,291,197.755848
0.0,147,198.214754
2.0,214,198.885151
1.0,160,199.380675
0.0,140,199.814278
3.0,294,200.721246
4.0,330,201.730506
3.0,259,202.525725
0.0,132,202.944819
4.0,362,204.069539
4.0,330,205.095156
1.0,177,205.645512
0.0,154,206.123609
0.0,164,206.638744
1.0,206,207.281888
2.0,241,208.034848
1.0,214,208.691436
2.0,253,209.467748
0.0,134,209.898192
6.0,366,211.028163
0.0,127,211.433122
1.0,227,212.146219
3.0,257,212.942305
2.0,272,213.793126
2.0,228,214.503333
1.0,184,215.081365
0.0,179,215.637524
4.0,303,216.561732
0.0,163,217.071805
0.0,167,217.595204
3.0,280,218.468037
1.0,161,218.968149
0.0,142,219.40946
2.0,240,220.164616
0.0,151,220.630838
4.0,376,221.779079
3.0,262,222.582948
2.0,249,223.345233
1.0,240,224.079411
0.0,187,224.664184
2.0,227,225.373978
0.0,168,225.896096
0.0,159,226.388307
1.0,197,227.010407
1.0,219,227.674556
0.0,130,228.083969
0.0,143,228.542282
3.0,253,229.321336
1.0,217,230.005012
2.0,256,230.806204
0.0,197,231.416686
4.0,371,232.551764
2.0,269,233.382043
1.0,199,234.00249
0.0,198,234.617502
1.0,230,235.322084
5.0,343,236.368414
0.0,204,236.988846
4.0,436,238.31032
2.0,223,239.011283
0.0,214,239.674432
6.0,451,241.071539
5.0,392,242.277815
2.0,211,242.932773
1.0,223,243.629429
3.0,312,244.591105
4.0,347,245.669148
5.0,356,246.765466
1.0,188,247.34315
2.0,269,248.177144
1.0,170,248.709093
2.0,308,249.654388
0.0,228,250.363548
1.0,191,250.952681
1.0,318,251.926965
1.0,265,252.741706
1.0,280,253.5999
0.0,269,254.429568
2.0,248,255.192864
0.0,188,255.775332
1.0,235,256.492737
0.0,201,257.120879
3.0,250,257.888352
0.0,140,258.325862
2.0,332,259.340801
1.0,194,259.947944
1.0,178,260.493067
3.0,287,261.379103
2.0,315,262.352673
2.0,241,263.109764
0.0,179,263.668516
2.0,273,264.498703
0.0,158,264.99267
0.0,172,265.530585
4.0,269,266.370414
1.0,204,266.995555
0.0,213,267.65157
3.0,316,268.629999
0.0,259,269.439945
0.0,218,270.11207
4.0,419,271.404418
2.0,236,272.255909
1.0,201,272.88105
1.0,266,273.699042
1.0,222,274.385249
1.0,185,274.970269
2.0,341,276.036256
1.0,219,276.723479
1.0,226,277.421736
2.0,200,278.042192
2.0,268,278.875379
2.0,339,279.920764
2.0,220,280.605768
0.0,208,281.2453
5.0,355,282.323342
0.0,154,282.803461
0.0,308,283.741618
0.0,199,284.371955
1.0,204,285.009002
0.0,178,285.572539
2.0,347,286.648561
2.0,256,287.434994
0.0,234,288.161945
8.0,518,289.745066
0.0,162,290.260108
0.0,182,290.832814
1.0,198,291.436304
1.0,193,292.037827
4.0,440,293.403995
0.0,196,294.006023
0.0,308,294.970947
5.0,384,296.158925
0.0,199,296.765749
2.0,256,297.566569
0.0,170,298.099793
3.0,335,299.121769
4.0,396,300.341324
2.0,281,301.191515
1.0,215,301.866124
1.0,824,304.381538
0.0,312,305.333275
3.0,364,306.453678
2.0,211,307.10918
2.0,269,307.941612
1.0,236,308.680995
1.0,416,309.955395
2.0,392,311.159403
0.0,201,311.774508
1.0,363,312.886069
0.0,420,314.159157
4.0,562,315.859255
0.0,470,317.304264
0.0,212,317.953848
2.0,308,318.8817
1.0,239,319.607863
3.0,601,321.434932
0.0,240,322.171057
0.0,252,322.941411
4.0,285,323.804504
1.0,535,325.420323
1.0,332,326.425092
1.0,358,327.513515
3.0,381,328.684561
8.0,485,330.174739
2.0,397,331.379938
3.0,523,332.961449
1.0,456,334.344382
2.0,454,335.72174
4.0,326,336.72437
0.0,255,337.500344
0.0,269,338.321424
3.0,490,339.808562
0.0,227,340.49983
2.0,311,341.45477
0.0,180,342.007905
4.0,355,343.099488
1.0,228,343.812649
0.0,201,344.43386
2.0,284,345.30386
2.0,307,346.25047
2.0,256,347.046018
1.0,249,347.823364
0.0,408,349.076781
0.0,225,349.776232
0.0,291,350.671837
0.0,182,351.237006
0.0,254,352.0324
0.0,204,352.661565
1.0,314,353.619985
4.0,566,355.353886
0.0,536,356.978703
3.0,325,357.986629
2.0,403,359.224434
3.0,485,360.720914
1.0,389,361.906982
0.0,212,362.558653
0.0,306,363.508384
1.0,424,364.796565
2.0,420,366.067084
0.0,588,367.875773
1.0,1436,372.215483
1.0,184,372.789708
3.0,400,374.006023
1.0,276,374.851608
0.0,382,376.004179
0.0,325,376.992087
5.0,515,378.543769
4.0,319,379.515495
2.0,466,380.944374
3.0,693,383.059849
0.0,295,383.97563
1.0,461,385.397304
2.0,352,386.479466
2.0,269,387.308862
2.0,278,388.168816
0.0,221,388.851861
4.0,1105,392.244897
0.0,358,393.324356
3.0,698,395.449501
6.0,659,397.473068
2.0,468,398.920442
1.0,312,399.88211
2.0,465,401.284024
7.0,790,403.672967
3.0,371,404.813839
1.0,1184,408.367592
0.0,574,410.117824
1.0,268,410.94801
0.0,220,411.633494
2.0,404,412.87052
1.0,283,413.737877
1.0,202,414.364986
0.0,231,415.080204
1.0,608,416.9245
0.0,316,417.884695
1.0,342,418.916928
0.0,274,419.758104
3.0,353,420.834107
0.0,508,422.374228
1.0,328,423.3884
1.0,319,424.365968
0.0,159,424.859174
0.0,169,425.384894
1.0,260,426.189075
3.0,358,427.278258
3.0,355,428.356422
1.0,300,429.278883
1.0,239,430.026631
0.0,377,431.185389
0.0,202,431.799526
0.0,218,432.466677
2.0,255,433.238357
1.0,389,434.418527
0.0,513,435.985932
2.0,359,437.076887
3.0,727,439.271131
1.0,336,440.289762
0.0,208,440.925897
0.0,292,441.817696
0.0,507,443.356576
0.0,373,444.500194
0.0,388,445.695164
0.0,171,446.228284
3.0,597,448.046277
7.0,930,450.845729
0.0,330,451.874682
11.0,495,453.380168
1.0,157,453.868577
0.0,264,454.672683
1.0,236,455.409156
2.0,220,456.088321
0.0,164,456.606509
11.0,953,459.507924
0.0,223,460.190702
1.0,252,460.967746
0.0,311,461.901957
7.0,473,463.366137
0.0,208,464.011724
0.0,240,464.754893
7.0,641,466.707776
1.0,171,467.23458
0.0,244,467.98049
1.0,292,468.870646
1.0,220,469.547205
0.0,222,470.225293
0.0,237,470.966555
1.0,396,472.165021
2.0,915,474.94189
0.0,370,476.064621
1.0,220,476.744637
0.0,200,477.355774
0.0,137,477.779404
3.0,301,478.689298
0.0,140,479.127357
2.0,259,479.933333
1.0,153,480.415441
1.0,194,481.013576
2.0,208,481.664723
0.0,176,482.218791
0.0,211,482.870937
3.0,364,483.987481
11.0,697,486.111329
1.0,220,486.799655
2.0,200,487.428546
0.0,172,487.968667
1.0,196,488.581034
2.0,644,490.53474
2.0,738,492.761693
0.0,166,493.274857
0.0,220,493.951885
1.0,256,494.731963
2.0,354,495.825511
2.0,358,496.930756
0.0,333,497.942293
1.0,403,499.182258
3.0,465,500.585621
0.0,367,501.708588
0.0,332,502.735128
1.0,181,503.29742
0.0,342,504.349373
0.0,322,505.344763
1.0,359,506.439211
3.0,316,507.404526
1.0,589,509.186809
1.0,289,510.068355
0.0,202,510.692207
0.0,279,511.538292
2.0,396,512.753584
2.0,622,514.636154
1.0,263,515.440397
2.0,248,516.198003
0.0,284,517.075628
1.0,1202,520.692324
0.0,155,521.17189
2.0,211,521.822855
2.0,379,522.963954
0.0,245,523.70995
0.0,240,524.44077
1.0,252,525.208314
1.0,411,526.448355
0.0,399,527.653539
0.0,368,528.76755
0.0,286,529.640343
1.0,200,530.260289
3.0,360,531.362712
2.0,249,532.131058
2.0,247,532.893099
5.0,795,535.29967
4.0,687,537.386591
0.0,262,538.191772
0.0,348,539.246715
4.0,333,540.263435
11.0,898,542.960419
9.0,877,545.637476
1.0,313,546.583689
0.0,181,547.131358
0.0,206,547.77246
0.0,240,548.506203
0.0,300,549.428238
0.0,204,550.055433
0.0,404,551.285025
0.0,305,552.215922
5.0,436,553.558314
1.0,316,554.522178
2.0,435,555.866869
0.0,269,556.687311
2.0,248,557.448483
3.0,395,558.659044
2.0,482,560.110661
1.0,277,560.957852
2.0,493,562.457265
2.0,324,563.445362
1.0,324,564.432081
0.0,275,565.269691
4.0,514,566.846845
3.0,562,568.552619
0.0,338,569.601256
3.0,343,570.663753
0.0,212,571.311898
1.0,310,572.265045
4.0,356,573.35229
0.0,258,574.137287
0.0,236,574.857052
2.0,338,575.891856
1.0,368,577.007916
0.0,270,577.83622
0.0,130,578.250879
1.0,291,579.142979
2.0,391,580.338652
6.0,624,582.221405
1.0,615,584.076942
0.0,301,585.014607
2.0,368,586.148496
2.0,220,586.831365
1.0,194,587.424679
1.0,226,588.11958
1.0,173,588.653701
1.0,236,589.393867
0.0,167,589.920809
0.0,192,590.515915
1.0,222,591.191478
1.0,226,591.881433
0.0,211,592.522101
1.0,324,593.51751
2.0,309,594.464299
1.0,490,595.948574
1.0,285,596.816107
0.0,409,598.062509
0.0,452,599.429521
2.0,418,600.694806
1.0,242,601.435974
0.0,200,602.051111
1.0,227,602.758974
0.0,128,603.160665
0.0,156,603.643774
0.0,180,604.209541
0.0,197,604.822414
0.0,131,605.23298
1.0,174,605.781024
1.0,403,607.005064
1.0,171,607.530976
1.0,194,608.126334
8.0,527,609.723231
2.0,286,610.588426
0.0,194,611.186947
1.0,444,612.532376
10.0,1193,616.14446
2.0,822,618.615061
1.0,183,619.186906
3.0,338,620.219014
3.0,877,622.86116
0.0,174,623.392141
3.0,1429,627.706446
0.0,154,628.177552
1.0,225,628.867707
1.0,681,630.927294
0.0,288,631.804875
0.0,148,632.263567
0.0,241,632.999839
1.0,188,633.576823
2.0,230,634.299028
0.0,145,634.758558
4.0,296,635.681057
1.0,231,636.393999
2.0,198,637.010639
2.0,197,637.619689
2.0,205,638.245867
2.0,353,639.322611
1.0,698,641.436671
3.0,362,642.5552
2.0,199,643.164505
0.0,138,643.599786
2.0,220,644.285739
3.0,1581,649.072514
0.0,136,649.507612
0.0,242,650.250369
0.0,173,650.791886
1.0,244,651.552058
1.0,1486,656.030627
1.0,243,656.788832
1.0,213,657.447965
1.0,311,658.39894
0.0,125,658.785027
1.0,1104,662.114656
0.0,183,662.676023
2.0,1428,667.0275
2.0,536,668.673263
4.0,293,669.586253
0.0,133,670.002346
0.0,155,670.480128
0.0,265,671.301182
0.0,156,671.795237
0.0,122,672.184875
1.0,335,673.212117
0.0,136,673.635068
0.0,130,674.040294
0.0,148,674.509688
1.0,655,676.516163
7.0,581,678.291334
1.0,409,679.550978
0.0,150,680.021083
2.0,642,681.988693
1.0,190,682.570839
1.0,226,683.268996
2.0,303,684.210208
2.0,309,685.172619
1.0,348,686.243404
3.0,428,687.561779
1.0,232,688.282151
0.0,177,688.829356
0.0,189,689.413336
2.0,252,690.187818
0.0,226,690.887129
0.0,455,692.266817
2.0,305,693.205686
0.0,274,694.036017
0.0,258,694.827362
4.0,445,696.180292
6.0,466,697.592216
7.0,991,700.581536
0.0,302,701.522272
0.0,339,702.560944
2.0,290,703.447071
2.0,280,704.297286
2.0,282,705.15712
2.0,203,705.797361
0.0,190,706.393353
3.0,481,707.860383
3.0,345,708.91725
3.0,852,711.504767
0.0,330,712.521792
1.0,299,713.444298
1.0,282,714.302492
1.0,333,715.321329
2.0,562,717.037132
1.0,449,718.411342
0.0,255,719.198519
1.0,940,722.069963
1.0,656,724.049407
2.0,801,726.462083
0.0,307,727.396943
1.0,272,728.228788
0.0,184,728.809066
0.0,184,729.384139
2.0,239,730.120163
1.0,216,730.791705
0.0,453,732.190859
2.0,409,733.44065
2.0,296,734.345202
2.0,363,735.466439
1.0,242,736.211609
3.0,316,737.189198
3.0,331,738.206207
2.0,221,738.884359
0.0,210,739.535979
0.0,300,740.459188
2.0,241,741.201398
1.0,215,741.879037
0.0,224,742.572868
2.0,291,743.462111
0.0,172,743.991275
1.0,239,744.741118
0.0,253,745.529375
2.0,493,747.027485
2.0,856,749.606557
0.0,264,750.406944
2.0,504,751.955482
0.0,356,753.056877
2.0,321,754.041926
0.0,207,754.68407
1.0,200,755.30769
0.0,212,755.958352
1.0,220,756.630203
0.0,194,757.221335
5.0,301,758.138903
1.0,201,758.767376
0.0,236,759.510699
0.0,216,760.170825
7.0,504,761.699872
5.0,3362,771.793866
0.0,298,772.69729
0.0,252,773.467046
0.0,330,774.470941
3.0,274,775.325999
1.0,271,776.166046
2.0,469,777.613493
0.0,304,778.533387
0.0,212,779.176793
0.0,199,779.783509
1.0,237,780.518007
9.0,720,782.690089
5.0,487,784.181014
9.0,535,785.798478
4.0,662,787.82211
2.0,260,788.628861
3.0,396,789.843235
5.0,404,791.066189
9.0,476,792.639922
1.0,356,793.738791
2.0,331,794.750429
0.0,217,795.437464
0.0,296,796.346117
0.0,292,797.245067
0.0,216,797.911924
2.0,284,798.798771
1.0,432,800.126394
0.0,364,801.247363
0.0,290,802.139817
0.0,222,802.81997
1.0,792,805.211939
0.0,208,805.855795
4.0,342,806.906146
0.0,151,807.373615
1.0,280,808.226286
0.0,151,808.691509
1.0,211,809.3365
1.0,541,810.979625
0.0,276,811.841207
0.0,208,812.492397
1.0,370,813.618373
1.0,295,814.536773
3.0,251,815.320126
1.0,185,815.902981
2.0,300,816.830535
1.0,504,818.368963
1.0,351,819.428201
1.0,320,820.415424
0.0,232,821.132878
0.0,268,821.96834
3.0,440,823.304641
0.0,368,824.430251
1.0,476,825.870696
1.0,293,826.757528
2.0,331,827.77518
0.0,345,828.827225
2.0,360,829.925088
2.0,331,830.961091
0.0,300,831.887267
1.0,537,833.51048
2.0,276,834.371525
1.0,244,835.123983
2.0,427,836.423349
1.0,260,837.237152
0.0,256,838.024677
7.0,373,839.180818
0.0,187,839.767859
1.0,339,840.819409
0.0,233,841.54495
1.0,833,844.061937
0.0,307,845.008606
0.0,292,845.900369
1.0,277,846.754012
2.0,295,847.655585
2.0,320,848.65559
0.0,228,849.364014
0.0,264,850.192037
2.0,248,850.963929
0.0,296,851.8738
0.0,256,852.667552
2.0,377,853.823706
1.0,639,855.755538
0.0,192,856.360012
1.0,264,857.168614
6.0,498,858.707888
0.0,170,859.238488
0.0,276,860.09024
0.0,220,860.778276
0.0,220,861.46143
2.0,341,862.503901
0.0,263,863.329772
0.0,264,864.161854
0.0,208,864.807245
1.0,384,865.975138
3.0,407,867.209833
3.0,453,868.594004
0.0,196,869.190384
2.0,756,871.477374
3.0,474,872.928069
1.0,264,873.746253
0.0,158,874.243365
0.0,248,875.006196
1.0,382,876.170877
0.0,450,877.543865
1.0,271,878.371556
10.0,535,880.002608
0.0,170,880.526894
1.0,323,881.504505
0.0,342,882.542286
0.0,271,883.382883
0.0,240,884.129674
4.0,461,885.533276
1.0,571,887.277257
1.0,213,887.931524
2.0,220,888.613677
0.0,327,889.617905
2.0,300,890.53454
2.0,304,891.460467
1.0,220,892.141621
1.0,224,892.833001
5.0,499,894.345118
3.0,452,895.716135
2.0,403,896.950699
0.0,194,897.55269
2.0,278,898.402543
1.0,184,898.977252
1.0,282,899.840446
2.0,179,900.405242
3.0,288,901.303051
0.0,225,902.00526
0.0,276,902.857713
0.0,204,903.497225
3.0,284,904.378472
0.0,312,905.339693
1.0,175,905.879483
1.0,249,906.651009
4.0,801,909.100527
2.0,647,911.077949
0.0,468,912.511758
1.0,335,913.543782
1.0,393,914.757289
1.0,620,916.633307
0.0,660,918.631469
0.0,324,919.628247
0.0,264,920.445678
2.0,280,921.302238
1.0,302,922.232953
0.0,210,922.873809
2.0,312,923.821161
1.0,261,924.612619
1.0,875,927.236696
0.0,244,927.977151
1.0,331,928.989755
0.0,258,929.787618
1.0,484,931.264104
0.0,308,932.223254
1.0,327,933.223548
0.0,836,935.767917
4.0,561,937.497072
1.0,212,938.149777
3.0,1139,941.594653
0.0,188,942.173581
0.0,148,942.639583
2.0,426,943.952143
0.0,230,944.664696
2.0,464,946.092491
0.0,305,947.017506
2.0,341,948.06601
0.0,209,948.728437
2.0,228,949.438597
1.0,473,950.887325
1.0,372,952.027581
0.0,253,952.806594
1.0,331,953.822822
1.0,341,954.861661
0.0,171,955.394839
0.0,210,956.043205
1.0,178,956.592429
0.0,168,957.115157
0.0,148,957.578973
2.0,492,959.08399
0.0,252,959.858452
0.0,232,960.581547
3.0,492,962.073153
1.0,204,962.690639
1.0,268,963.526162
4.0,312,964.487125
3.0,284,965.371673
0.0,176,965.918796
0.0,324,966.923459
1.0,444,968.297233
3.0,532,969.931051
0.0,436,971.250708
2.0,402,972.47096
6.0,469,973.927451
0.0,473,975.379556
7.0,539,977.040498
0.0,285,977.914012
3.0,428,979.232504
0.0,200,979.861068
2.0,347,980.906922
0.0,297,981.818373
0.0,352,982.893641
0.0,155,983.381983
2.0,242,984.134899
0.0,190,984.725895
2.0,689,986.821374
0.0,230,987.523087
0.0,268,988.34593
1.0,226,989.038641
1.0,376,990.18195
0.0,220,990.869431
1.0,304,991.805567
1.0,308,992.751219
0.0,180,993.315418
0.0,244,994.0687
1.0,248,994.830029
2.0,460,996.245235
0.0,188,996.829215
1.0,276,997.687563
1.0,928,1000.514756
0.0,380,1001.665768
2.0,488,1003.14079
2.0,376,1004.282763
1.0,368,1005.427047
1.0,192,1006.030236
0.0,140,1006.463332
1.0,176,1007.013456
2.0,226,1007.717439
0.0,270,1008.550091
2.0,268,1009.378492
0.0,217,1010.046706
4.0,405,1011.291567
0.0,226,1011.995522
3.0,316,1012.959751
11.0,425,1014.253031
1.0,339,1015.289263
1.0,245,1016.042596
1.0,287,1016.916869
0.0,479,1018.374003
0.0,205,1019.01762
0.0,491,1020.516277
2.0,523,1022.105412
0.0,266,1022.939172
4.0,676,1025.002125
0.0,196,1025.621677
0.0,408,1026.876387
1.0,292,1027.780878
1.0,283,1028.65311
0.0,217,1029.320685
3.0,324,1030.324889
5.0,467,1031.75453
6.0,385,1032.953387
0.0,176,1033.505876
0.0,192,1034.094008
4.0,409,1035.346007
0.0,227,1036.051558
0.0,264,1036.862265
1.0,189,1037.462803
1.0,279,1038.323042
1.0,331,1039.346083
4.0,525,1040.965821
5.0,419,1042.234587
1.0,388,1043.430677
3.0,317,1044.400901
0.0,201,1045.01952
2.0,315,1045.986367
0.0,281,1046.836457
1.0,527,1048.43422
5.0,775,1050.774343
2.0,2653,1058.726017
1.0,192,1059.314603
3.0,415,1060.568885
2.0,364,1061.694234
1.0,2153,1068.18416
2.0,352,1069.284911
1.0,337,1070.310142
3.0,402,1071.544042
1.0,371,1072.6893
0.0,346,1073.744496
2.0,501,1075.251849
0.0,412,1076.500524
0.0,247,1077.254639
11.0,828,1079.749018
2.0,216,1080.418554
1.0,190,1081.001584
0.0,178,1081.558371
0.0,204,1082.197509
7.0,296,1083.118337
0.0,156,1083.607151
0.0,236,1084.349865
2.0,262,1085.159909
2.0,347,1086.224666
0.0,210,1086.873395
0.0,165,1087.394569
4.0,320,1088.382737
0.0,180,1088.941517
0.0,304,1089.876431
1.0,400,1091.092077
4.0,343,1092.149316
1.0,369,1093.280536
0.0,172,1093.820054
2.0,266,1094.629351
0.0,179,1095.196479
2.0,269,1096.016757
3.0,330,1097.027561
2.0,202,1097.66002
0.0,186,1098.250613
1.0,248,1099.019959
0.0,252,1099.793961
2.0,240,1100.535382
5.0,426,1101.837922
0.0,256,1102.618283
0.0,199,1103.229742
1.0,155,1103.710211
6.0,821,1106.180689
2.0,207,1106.833152
2.0,288,1107.723852
2.0,227,1108.430835
1.0,217,1109.109988
1.0,165,1109.624463
1.0,230,1110.325622
0.0,193,1110.919755
1.0,172,1111.467343
2.0,272,1112.304531
2.0,205,1112.930362
0.0,239,1113.674054
0.0,164,1114.191356
1.0,293,1115.095978
5.0,367,1116.229005
2.0,272,1117.06329
2.0,314,1118.023517
0.0,314,1118.977257
0.0,284,1119.858624
3.0,507,1121.409507
0.0,217,1122.077794
2.0,222,1122.763011
11.0,280,1123.641449
2.0,303,1124.580755
1.0,297,1125.497275
1.0,582,1127.271638
1.0,376,1128.410309
0.0,295,1129.30151
2.0,360,1130.394641
0.0,365,1131.522671
1.0,508,1133.072235
10.0,565,1134.811093
0.0,647,1136.797233
