#{"t_start": 1529846274.786482, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
2.0,213,68.832728
2.0,239,69.645273
0.0,143,70.12968
2.0,194,70.770358
1.0,178,71.39539
1.0,185,72.020432
0.0,150,72.520466
0.0,154,73.051751
3.0,267,73.958062
0.0,163,74.504983
2.0,203,75.192519
1.0,176,75.786309
0.0,141,76.25509
0.0,147,76.755134
4.0,347,77.927077
5.0,360,79.130283
1.0,183,79.755325
1.0,196,80.427245
2.0,191,81.067914
1.0,176,81.661702
1.0,168,82.224239
1.0,169,82.802403
3.0,269,83.708714
3.0,269,84.63065
0.0,164,85.177562
0.0,124,85.599465
3.0,271,86.521412
1.0,195,87.177696
0.0,131,87.615235
1.0,180,88.240276
0.0,140,88.709058
3.0,301,89.724741
3.0,293,90.709182
0.0,146,91.209216
0.0,141,91.693623
4.0,320,92.77182
0.0,168,93.334368
1.0,181,93.943773
2.0,244,94.756329
2.0,207,95.4595
0.0,156,95.990796
0.0,162,96.553323
0.0,146,97.053357
1.0,170,97.615894
2.0,201,98.30345
0.0,129,98.740979
0.0,142,99.20975
1.0,198,99.897297
1.0,186,100.522348
2.0,216,101.256762
0.0,155,101.772422
1.0,186,102.397473
3.0,257,103.272532
0.0,132,103.725677
0.0,139,104.194459
1.0,165,104.74138
1.0,164,105.303918
3.0,250,106.147724
2.0,241,106.960311
1.0,174,107.554059
1.0,196,108.210353
0.0,150,108.726012
0.0,126,109.147915
0.0,143,109.647948
0.0,133,110.101104
1.0,155,110.616764
2.0,185,111.241805
1.0,232,112.023118
1.0,175,112.632523
1.0,155,113.148183
0.0,149,113.663842
1.0,156,114.195138
1.0,189,114.835797
5.0,311,115.867115
2.0,257,116.742173
3.0,219,117.476598
2.0,204,118.179769
1.0,184,118.789185
4.0,310,119.83613
4.0,300,120.851824
2.0,206,121.554996
1.0,190,122.180037
1.0,161,122.742575
0.0,129,123.180114
1.0,181,123.805146
0.0,133,124.242675
2.0,200,124.914595
1.0,198,125.602151
1.0,181,126.211633
0.0,133,126.664712
0.0,146,127.164747
0.0,150,127.680405
0.0,179,128.274194
1.0,191,128.930498
3.0,278,129.868052
1.0,174,130.461841
0.0,132,130.915007
0.0,137,131.368152
0.0,167,131.930689
1.0,176,132.540105
2.0,201,133.212026
1.0,189,133.852703
0.0,134,134.321484
1.0,152,134.837144
1.0,163,135.384046
3.0,227,136.149722
1.0,166,136.712259
0.0,135,137.165415
1.0,183,137.790466
0.0,126,138.21236
4.0,333,139.337435
1.0,167,139.91561
1.0,154,140.431257
1.0,202,141.118814
0.0,136,141.587585
2.0,187,142.212627
2.0,216,142.947052
3.0,268,143.837736
0.0,141,144.322143
1.0,159,144.869065
1.0,160,145.40034
3.0,262,146.291025
1.0,172,146.869188
1.0,204,147.572361
1.0,162,148.119273
1.0,160,148.666194
1.0,191,149.306852
3.0,220,150.056902
0.0,145,150.54131
1.0,175,151.135099
2.0,213,151.853897
1.0,198,152.525817
0.0,151,153.041486
3.0,218,153.775901
4.0,294,154.775968
4.0,319,155.83854
1.0,166,156.401076
0.0,140,156.885494
1.0,164,157.432395
0.0,144,157.932467
1.0,195,158.588723
1.0,160,159.151261
1.0,211,159.854432
1.0,190,160.510727
2.0,203,161.182647
0.0,172,161.76081
1.0,178,162.370225
2.0,228,163.135911
0.0,147,163.635935
0.0,130,164.073464
2.0,214,164.792389
1.0,180,165.401678
2.0,226,166.167354
0.0,152,166.683014
0.0,150,167.198673
1.0,173,167.776837
2.0,211,168.495636
2.0,185,169.120677
1.0,185,169.745719
6.0,378,171.011429
1.0,168,171.573976
0.0,130,172.027121
3.0,225,172.792798
2.0,221,173.542848
1.0,188,174.183516
2.0,220,174.917939
4.0,316,175.98051
2.0,209,176.699309
3.0,253,177.543116
2.0,229,178.324418
0.0,128,178.761947
0.0,136,179.215103
0.0,149,179.730762
2.0,203,180.418308
1.0,176,181.012098
3.0,220,181.762148
1.0,188,182.38719
1.0,158,182.918475
1.0,195,183.590395
5.0,357,184.793601
4.0,278,185.731163
0.0,136,186.199945
0.0,147,186.699978
0.0,141,187.184395
0.0,147,187.668793
5.0,339,188.809494
1.0,234,189.622049
2.0,222,190.372099
0.0,174,190.965889
1.0,179,191.559679
6.0,350,192.747258
0.0,137,193.216039
1.0,172,193.794202
2.0,247,194.638019
0.0,146,195.122417
3.0,213,195.85685
0.0,152,196.356874
4.0,280,197.310062
0.0,145,197.794471
0.0,131,198.247626
0.0,130,198.685165
1.0,184,199.310197
2.0,214,200.04463
5.0,353,201.23221
0.0,153,201.747869
2.0,201,202.435406
1.0,230,203.201092
0.0,132,203.654237
1.0,154,204.185649
0.0,147,204.685557
0.0,154,205.216841
2.0,226,205.982517
0.0,131,206.420048
1.0,174,207.013836
2.0,219,207.763887
2.0,204,208.451434
0.0,170,209.029634
0.0,130,209.467127
0.0,130,209.920283
0.0,152,210.420325
1.0,163,210.982853
0.0,140,211.451634
3.0,250,212.311066
0.0,132,212.764232
0.0,143,213.24863
0.0,135,213.717421
0.0,133,214.170576
2.0,205,214.858112
3.0,265,215.748796
1.0,187,216.389465
1.0,183,217.014506
5.0,322,218.092703
1.0,200,218.780249
2.0,245,219.608431
2.0,245,220.43661
0.0,152,220.95228
0.0,128,221.389809
0.0,164,221.952337
1.0,187,222.593014
1.0,178,223.20243
2.0,223,223.952469
0.0,138,224.421252
1.0,212,225.140059
1.0,189,225.780727
0.0,138,226.265125
1.0,189,226.905803
4.0,287,227.874608
0.0,140,228.343389
3.0,302,229.359082
3.0,216,230.093515
2.0,203,230.781062
0.0,135,231.234207
1.0,157,231.781119
0.0,133,232.234274
0.0,139,232.703055
1.0,181,233.312471
3.0,252,234.171904
3.0,254,235.031337
0.0,124,235.453239
0.0,125,235.875143
8.0,462,237.437747
5.0,316,238.500318
3.0,252,239.35975
2.0,193,240.000418
1.0,182,240.62546
3.0,262,241.516145
2.0,257,242.375579
2.0,266,243.266271
0.0,133,243.735043
1.0,188,244.360095
1.0,193,245.016384
2.0,200,245.688299
3.0,273,246.610236
1.0,155,247.141521
5.0,393,248.454119
2.0,181,249.063535
0.0,135,249.51668
0.0,143,250.016714
1.0,151,250.532383
3.0,308,251.563692
0.0,142,252.0481
0.0,137,252.516881
4.0,293,253.516958
0.0,177,254.110738
0.0,136,254.579519
0.0,128,255.017048
0.0,153,255.532718
2.0,232,256.31401
1.0,168,256.876548
3.0,252,257.720354
4.0,319,258.798552
2.0,212,259.51735
0.0,130,259.954878
3.0,273,260.876826
1.0,174,261.470605
7.0,293,262.470671
0.0,184,263.080088
5.0,337,264.205163
2.0,238,265.002092
2.0,214,265.736525
0.0,151,266.252175
0.0,131,266.689704
1.0,171,267.283504
2.0,183,267.908535
1.0,170,268.471073
3.0,248,269.314881
3.0,285,270.283695
0.0,149,270.783737
1.0,154,271.299397
1.0,160,271.846308
3.0,305,272.877629
6.0,376,274.143327
1.0,171,274.705865
3.0,275,275.627803
1.0,218,276.377852
1.0,182,276.987268
4.0,380,278.252978
1.0,198,278.924899
0.0,125,279.362426
4.0,414,280.737519
1.0,179,281.346935
5.0,418,282.753279
4.0,432,284.190875
2.0,348,285.347202
1.0,157,285.878488
0.0,183,286.503529
1.0,225,287.269206
1.0,196,287.9255
2.0,181,288.534925
7.0,450,290.050642
4.0,289,291.019507
1.0,153,291.550742
0.0,150,292.050776
2.0,184,292.675827
0.0,151,293.191477
0.0,149,293.69152
1.0,154,294.222806
2.0,209,294.925968
5.0,327,296.191677
3.0,229,296.957363
7.0,480,298.566836
0.0,150,299.082497
6.0,350,300.254449
0.0,146,300.754483
5.0,324,301.848316
5.0,304,302.864009
0.0,129,303.301528
4.0,275,304.223464
3.0,230,305.004767
0.0,294,305.989208
2.0,253,306.833015
9.0,440,308.301862
6.0,407,309.661359
2.0,228,310.427015
2.0,183,311.052046
6.0,517,312.770921
0.0,167,313.349075
0.0,125,313.770979
4.0,333,314.896053
1.0,171,315.474218
6.0,342,316.614919
1.0,171,317.193092
1.0,235,317.974385
0.0,163,318.536932
1.0,219,319.271346
6.0,373,320.52144
2.0,300,321.521497
4.0,296,322.505948
9.0,515,324.224803
0.0,144,324.70922
2.0,221,325.45926
1.0,214,326.178069
1.0,215,326.896856
8.0,507,328.600105
2.0,282,329.740807
2.0,276,330.662734
0.0,187,331.303401
1.0,274,332.209722
5.0,318,333.287909
1.0,180,333.897383
1.0,175,334.491115
2.0,184,335.116166
2.0,220,335.85058
4.0,277,336.772518
1.0,204,337.475688
3.0,540,339.272685
1.0,153,339.788353
1.0,153,340.304013
0.0,127,340.741533
4.0,292,341.725974
3.0,232,342.507276
1.0,153,343.022945
0.0,128,343.460604
1.0,177,344.06988
3.0,227,344.819931
1.0,153,345.351216
12.0,612,347.398228
11.0,496,349.038963
4.0,313,350.085918
0.0,128,350.523437
7.0,1440,355.305007
2.0,223,356.055057
1.0,252,356.898873
1.0,181,357.508289
4.0,321,358.570853
0.0,137,359.039632
0.0,256,359.899064
1.0,233,360.695993
0.0,188,361.33666
1.0,265,362.211719
0.0,140,362.696126
0.0,197,363.539933
2.0,278,364.477496
0.0,464,366.024474
1.0,210,366.727646
11.0,566,368.618397
6.0,405,369.977864
1.0,221,370.712297
0.0,138,371.196695
3.0,282,372.134258
3.0,237,372.931196
2.0,188,373.571863
2.0,186,374.196896
9.0,430,375.634492
2.0,194,376.306412
5.0,306,377.322115
4.0,268,378.228415
4.0,293,379.212856
2.0,263,380.103541
0.0,140,380.587957
1.0,151,381.087981
0.0,135,381.556763
1.0,245,382.369318
11.0,468,383.931922
3.0,211,384.65072
1.0,195,385.307014
4.0,298,386.307083
1.0,197,386.963375
6.0,329,388.072824
8.0,443,389.557298
1.0,276,390.479235
1.0,466,392.041849
2.0,275,392.963776
1.0,226,393.729452
1.0,217,394.448253
4.0,262,395.338934
3.0,267,396.245246
0.0,162,396.776531
0.0,211,397.745346
1.0,216,398.47977
1.0,213,399.182941
2.0,220,399.933003
6.0,421,401.339337
2.0,232,402.120649
4.0,314,403.183209
1.0,182,403.792626
5.0,368,405.027083
1.0,168,405.605257
3.0,304,406.62094
5.0,355,407.808518
5.0,406,409.167985
5.0,325,410.261817
0.0,124,410.683711
0.0,124,411.105721
1.0,211,411.824413
1.0,417,413.21514
3.0,279,414.152693
3.0,434,415.605916
0.0,136,416.059071
3.0,214,416.793504
0.0,151,417.309165
2.0,267,418.215465
1.0,214,418.934263
3.0,235,419.731191
5.0,370,420.996902
1.0,229,421.809455
3.0,241,422.637646
1.0,206,423.340817
2.0,183,423.96586
1.0,166,424.528388
1.0,215,425.262812
1.0,153,425.778471
0.0,127,426.216
2.0,183,426.841042
0.0,123,427.262945
1.0,217,427.997444
3.0,232,428.778672
5.0,347,429.935009
3.0,313,430.99757
3.0,279,431.935133
3.0,268,432.841444
0.0,123,433.263346
7.0,458,434.794699
2.0,219,435.529123
1.0,205,436.216669
6.0,366,437.451127
6.0,557,439.310627
5.0,411,440.685718
5.0,319,441.763926
4.0,267,442.65461
1.0,151,443.170259
1.0,274,444.092196
1.0,176,444.685986
1.0,351,445.873564
0.0,122,446.279843
1.0,151,446.795512
6.0,365,448.014344
4.0,296,449.0144
1.0,269,449.920711
1.0,170,450.498884
2.0,637,452.624026
2.0,723,455.030428
2.0,278,455.967991
2.0,197,456.639911
3.0,276,457.561857
1.0,161,458.108758
0.0,161,458.65568
2.0,403,459.99952
1.0,151,460.51517
1.0,151,461.015204
3.0,348,462.187156
1.0,287,463.155981
1.0,213,463.87478
1.0,157,464.406065
1.0,153,464.921715
5.0,309,465.96866
1.0,160,466.499945
0.0,138,466.984352
1.0,153,467.500012
2.0,207,468.203193
1.0,182,468.812599
2.0,233,469.593902
0.0,126,470.031431
7.0,431,471.469036
7.0,1210,475.484922
1.0,195,476.141225
1.0,172,476.735005
1.0,197,477.391299
6.0,356,478.594515
1.0,182,479.219546
2.0,280,480.157109
1.0,154,480.672768
0.0,159,481.219679
0.0,152,481.735339
5.0,314,482.782285
5.0,498,484.438645
7.0,1073,488.001384
9.0,574,489.923388
0.0,123,490.34529
3.0,335,491.470376
2.0,226,492.220426
2.0,711,494.595575
0.0,208,495.298746
0.0,145,495.79878
2.0,400,497.126993
0.0,248,497.9708
1.0,156,498.48646
1.0,365,499.720927
7.0,455,501.236644
1.0,159,501.767939
2.0,340,502.924257
1.0,179,503.518046
3.0,287,504.486861
0.0,192,505.143155
2.0,197,505.799449
5.0,309,506.846394
0.0,138,507.315176
0.0,145,507.799583
7.0,676,510.065359
1.0,190,510.706027
0.0,143,511.190445
1.0,321,512.268632
3.0,468,513.831236
1.0,225,514.581286
1.0,182,515.190712
2.0,240,516.003266
1.0,221,516.753316
4.0,272,517.675243
2.0,342,518.815944
0.0,158,519.362856
1.0,232,520.144159
2.0,200,520.816078
1.0,189,521.456756
6.0,386,522.753718
0.0,129,523.206863
0.0,133,523.66004
5.0,318,524.72259
2.0,279,525.660152
11.0,520,527.394653
3.0,223,528.160329
0.0,278,529.082256
0.0,262,529.957315
9.0,496,531.629302
9.0,487,533.254421
3.0,237,534.051348
3.0,251,534.895155
6.0,371,536.160855
6.0,418,537.567199
7.0,302,538.567266
5.0,327,539.676715
10.0,365,540.895556
2.0,204,541.598719
0.0,215,542.317526
0.0,162,542.880064
15.0,884,545.817761
0.0,229,546.583427
0.0,356,547.771006
3.0,310,548.802335
0.0,179,549.411742
3.0,306,550.44307
2.0,261,551.318119
4.0,315,552.38069
5.0,316,553.443271
1.0,347,554.599599
9.0,426,556.021568
1.0,295,557.021635
2.0,275,557.943562
0.0,408,559.303038
2.0,239,560.115582
2.0,198,560.787503
2.0,344,561.943937
3.0,286,562.89704
0.0,139,563.365799
2.0,218,564.100224
1.0,164,564.662761
0.0,320,565.740958
0.0,128,566.178492
1.0,198,566.850408
8.0,1192,570.819433
0.0,135,571.288215
0.0,127,571.710118
2.0,184,572.33515
1.0,273,573.272713
5.0,337,574.397798
7.0,453,575.897888
0.0,186,576.538556
1.0,205,577.226104
1.0,382,578.491811
0.0,155,579.023098
4.0,322,580.101295
2.0,239,580.913848
8.0,386,582.195184
2.0,642,584.335952
1.0,201,585.023498
4.0,301,586.023565
3.0,247,586.851746
5.0,373,588.101829
5.0,438,589.555052
5.0,456,591.086405
2.0,214,591.805203
0.0,132,592.258367
7.0,546,594.070989
2.0,288,595.039794
0.0,129,595.49295
0.0,160,596.03986
1.0,340,597.180562
3.0,325,598.274385
0.0,125,598.696288
9.0,405,600.040127
1.0,155,600.571413
3.0,268,601.477724
3.0,255,602.337157
4.0,623,604.41543
1.0,191,605.056089
5.0,345,606.212416
6.0,371,607.4625
5.0,346,608.618827
11.0,983,611.884671
0.0,217,612.619105
0.0,162,613.181633
1.0,229,613.962935
5.0,295,614.947385
14.0,598,616.931885
7.0,262,617.82258
1.0,267,618.713252
6.0,428,620.166474
1.0,164,620.713386
7.0,258,621.588445
1.0,182,622.197861
7.0,250,623.072919
4.0,273,623.994856
1.0,153,624.510514
6.0,367,625.744973
3.0,243,626.573154
0.0,139,627.041934
5.0,373,628.292028
2.0,275,629.213955
1.0,152,629.729613
5.0,300,630.745317
8.0,553,632.79232
2.0,201,633.464239
3.0,239,634.276803
4.0,308,635.308112
1.0,190,635.94879
0.0,147,636.448823
10.0,543,638.261439
6.0,399,639.605275
1.0,162,640.152196
1.0,169,640.714724
1.0,270,641.636661
11.0,271,642.542971
7.0,245,643.371161
1.0,189,644.011829
3.0,284,644.965008
1.0,156,645.496294
14.0,498,647.152655
2.0,588,649.10591
1.0,170,649.69971
3.0,299,650.699767
3.0,283,651.652956
5.0,328,652.746779
2.0,198,653.418699
7.0,416,654.825042
11.0,268,655.746981
3.0,258,656.637674
2.0,252,657.497106
2.0,246,658.325277
13.0,634,660.434803
8.0,309,661.466113
1.0,238,662.26304
2.0,184,662.888083
2.0,462,664.435061
0.0,125,664.87259
2.0,275,665.794527
11.0,267,666.903976
8.0,274,667.810296
1.0,177,668.419702
11.0,269,669.326014
1.0,176,669.919803
12.0,505,671.607416
7.0,280,672.560604
0.0,126,672.982508
11.0,278,673.92007
1.0,338,675.060771
10.0,488,676.68589
1.0,153,677.20155
3.0,269,678.123476
1.0,159,678.654771
12.0,579,680.592392
13.0,651,682.780038
6.0,676,685.030189
6.0,643,687.186582
3.0,351,688.358536
2.0,195,689.01483
5.0,296,690.014897
11.0,267,690.921208
2.0,233,691.70251
4.0,281,692.640073
5.0,1352,697.124758
3.0,274,698.046694
3.0,248,698.890492
3.0,210,699.593663
2.0,293,700.79688
1.0,187,701.42193
2.0,396,702.76575
4.0,297,703.765827
2.0,199,704.453363
2.0,257,705.312794
2.0,185,705.937847
0.0,149,706.437871
1.0,176,707.03166
2.0,198,707.719206
3.0,287,708.672394
2.0,281,709.609968
9.0,468,711.188189
2.0,199,711.844491
12.0,612,713.891494
2.0,213,714.610293
9.0,1437,719.391873
11.0,1046,722.87647
3.0,213,723.595278
11.0,268,724.501578
3.0,263,725.392263
2.0,197,726.079809
3.0,246,726.90799
4.0,296,727.908057
7.0,417,729.298785
0.0,124,729.736304
3.0,290,730.705119
1.0,174,731.298908
2.0,212,732.017716
0.0,145,732.51774
1.0,336,733.642815
9.0,425,735.064785
1.0,213,735.783583
3.0,215,736.518008
2.0,255,737.377441
0.0,127,737.81498
1.0,157,738.346254
5.0,326,739.440078
1.0,315,740.502648
2.0,272,741.424585
1.0,237,742.221517
1.0,193,742.877808
2.0,181,743.487224
3.0,234,744.284153
9.0,401,745.612376
2.0,318,746.690793
0.0,598,748.675205
14.0,501,750.362684
1.0,300,751.362751
2.0,186,751.987792
2.0,199,752.675338
2.0,427,754.097362
2.0,233,754.878611
2.0,446,756.378711
4.0,278,757.316273
12.0,371,758.566359
11.0,503,760.238344
5.0,358,761.441551
1.0,727,763.863593
1.0,278,764.80115
4.0,304,765.816853
7.0,319,766.895049
4.0,259,767.770098
0.0,280,768.707671
5.0,371,769.957745
3.0,239,770.770299
7.0,254,771.629731
0.0,134,772.082887
5.0,358,773.286092
7.0,245,774.098656
4.0,450,775.614384
1.0,736,778.052036
2.0,214,778.770834
5.0,290,779.755275
3.0,255,780.614708
1.0,338,781.755409
0.0,212,782.45858
3.0,562,784.333706
10.0,429,785.771302
2.0,466,787.333907
2.0,241,788.146461
5.0,374,789.396545
11.0,267,790.28723
7.0,245,791.11542
5.0,348,792.287373
1.0,972,795.537591
0.0,137,796.037614
0.0,122,796.443901
3.0,268,797.350203
1.0,841,800.147264
3.0,269,801.053576
3.0,493,802.694309
4.0,440,804.163157
4.0,309,805.194477
3.0,455,806.725829
3.0,231,807.507132
3.0,211,808.210303
2.0,201,808.897849
7.0,657,811.085495
4.0,1302,815.41391
0.0,127,815.835813
0.0,124,816.257717
4.0,303,817.27342
1.0,312,818.335981
1.0,153,818.851641
7.0,245,819.67982
4.0,280,820.633009
8.0,413,822.023727
1.0,170,822.601901
0.0,125,823.039421
2.0,181,823.648846
12.0,424,825.070806
3.0,229,825.852109
8.0,274,826.789681
1.0,405,828.149137
3.0,235,828.946065
1.0,158,829.477351
1.0,152,829.993011
4.0,295,830.977452
2.0,291,831.961893
5.0,401,833.305732
1.0,182,833.930774
5.0,349,835.102727
7.0,378,836.368437
1.0,162,836.915348
6.0,377,838.181059
11.0,276,839.102996
8.0,298,840.103072
9.0,565,841.993814
2.0,182,842.618855
9.0,767,845.1659
5.0,320,846.244098
1.0,152,846.759757
2.0,222,847.494181
3.0,243,848.322361
1.0,274,849.244298
0.0,149,849.744332
7.0,266,850.650652
0.0,125,851.072545
11.0,267,851.978867
10.0,1375,856.541662
1.0,1055,860.041897
1.0,155,860.588808
1.0,155,861.104467
2.0,182,861.729509
3.0,271,862.651446
9.0,563,864.542197
4.0,277,865.479759
5.0,540,867.292381
0.0,196,867.948684
11.0,1265,872.152082
3.0,222,872.90214
2.0,251,873.745937
1.0,162,874.292849
1.0,159,874.839761
11.0,755,877.37118
5.0,348,878.543144
0.0,216,879.261941
7.0,247,880.105738
2.0,207,880.80891
3.0,248,881.652726
1.0,214,882.371514
5.0,290,883.355965
2.0,280,884.293527
1.0,203,884.965447
2.0,253,885.824871
1.0,303,886.840678
3.0,248,887.68437
1.0,408,889.043835
2.0,436,890.497058
5.0,329,891.622133
2.0,882,894.544204
1.0,202,895.23175
2.0,237,896.013053
0.0,148,896.528721
4.0,279,897.466284
1.0,180,898.075692
2.0,407,899.435165
2.0,188,900.060199
3.0,218,900.810248
3.0,278,901.732185
2.0,219,902.482235
4.0,294,903.466676
11.0,268,904.372996
0.0,147,904.873029
4.0,278,905.826208
17.0,784,908.435768
2.0,238,909.232686
1.0,171,909.81085
0.0,123,910.232763
2.0,363,911.451592
9.0,402,912.795424
1.0,287,913.764249
11.0,267,914.67055
2.0,182,915.279966
0.0,132,915.73313
1.0,217,916.467545
15.0,567,918.373933
3.0,228,919.139599
0.0,127,919.577129
7.0,256,920.436562
14.0,524,922.186677
2.0,181,922.81172
0.0,221,923.546144
1.0,408,924.921236
2.0,219,925.65566
2.0,220,926.40571
2.0,219,927.140134
9.0,422,928.546478
1.0,281,929.499668
1.0,180,930.109083
2.0,227,930.874759
2.0,242,931.687313
2.0,220,932.421737
5.0,368,933.656195
5.0,416,935.062549
1.0,350,936.234503
1.0,190,936.875161
1.0,243,937.703341
0.0,138,938.172132
3.0,214,938.906546
2.0,182,939.515972
1.0,319,940.59416
3.0,372,941.844292
2.0,227,942.609919
5.0,459,944.141271
1.0,656,946.313292
2.0,363,947.547749
2.0,214,948.266547
0.0,855,951.110498
7.0,661,953.31377
4.0,356,954.501339
3.0,818,957.220271
1.0,697,959.532926
2.0,762,962.079972
7.0,334,963.189421
0.0,123,963.611324
0.0,155,964.14261
5.0,354,965.330188
6.0,367,966.564646
5.0,316,967.611592
2.0,182,968.236643
10.0,452,969.75236
1.0,151,970.252393
7.0,404,971.611868
5.0,353,972.799439
1.0,150,973.299472
6.0,376,974.565181
1.0,519,976.284057
6.0,423,977.706017
3.0,212,978.409189
1.0,581,980.346819
1.0,168,980.924982
0.0,315,981.971927
1.0,150,982.47196
2.0,220,983.22201
2.0,201,983.893932
0.0,129,984.347086
7.0,460,985.894064
7.0,245,986.706618
4.0,300,987.722311
2.0,217,988.456736
7.0,245,989.284916
7.0,245,990.113096
2.0,184,990.738138
2.0,228,991.51944
0.0,124,991.941344
2.0,221,992.675769
5.0,346,993.832189
7.0,276,994.754032
1.0,202,995.441578
1.0,172,996.019742
0.0,124,996.457271
4.0,317,997.519842
2.0,188,998.16051
2.0,198,998.83243
9.0,367,1000.051271
1.0,171,1000.645051
4.0,322,1001.723259
1.0,173,1002.317038
1.0,152,1002.832698
2.0,318,1003.895268
3.0,213,1004.629694
0.0,125,1005.051596
0.0,125,1005.473499
0.0,184,1006.098551
3.0,248,1006.926721
1.0,244,1007.739276
0.0,125,1008.176815
1.0,270,1009.083116
1.0,202,1009.755035
2.0,207,1010.458207
3.0,267,1011.364518
0.0,125,1011.786421
1.0,173,1012.380211
0.0,127,1012.81774
4.0,296,1013.802181
3.0,593,1015.786689
11.0,313,1016.833644
0.0,125,1017.271173
0.0,125,1017.693067
3.0,296,1018.693133
0.0,160,1019.224419
2.0,572,1021.146424
8.0,383,1022.427758
5.0,379,1023.72472
4.0,433,1025.177942
3.0,869,1028.084418
3.0,1919,1034.459813
12.0,1725,1040.178946
0.0,125,1040.616475
7.0,665,1042.835374
1.0,152,1043.351043
3.0,214,1044.085456
0.0,123,1044.50736
0.0,123,1044.929264
3.0,214,1045.648062
1.0,153,1046.179347
0.0,129,1046.632503
0.0,125,1047.054415
5.0,347,1048.210734
2.0,521,1049.96086
0.0,124,1050.382754
4.0,666,1052.601652
10.0,572,1054.508029
4.0,674,1056.773805
1.0,768,1059.320851
2.0,248,1060.164659
2.0,211,1060.86783
1.0,213,1061.586628
4.0,1226,1065.665026
2.0,223,1066.430702
3.0,279,1067.368265
1.0,258,1068.227697
7.0,245,1069.071503
9.0,809,1071.759184
1.0,466,1073.321788
2.0,875,1076.228233
4.0,297,1077.2283
1.0,176,1077.82209
4.0,364,1079.056547
6.0,749,1081.556724
2.0,567,1083.447465
5.0,324,1084.541288
1.0,674,1086.791439
1.0,152,1087.307098
0.0,779,1089.916648
2.0,603,1091.932407
3.0,599,1093.932541
6.0,378,1095.198251
1.0,151,1095.713911
3.0,214,1096.432709
2.0,238,1097.245263
0.0,139,1097.7141
1.0,667,1099.932943
6.0,590,1101.901824
1.0,174,1102.495624
6.0,370,1103.730072
0.0,129,1104.183319
2.0,200,1104.855158
4.0,262,1105.730216
5.0,348,1106.902169
0.0,129,1107.339689
2.0,234,1108.136618
3.0,247,1108.964807
4.0,268,1109.871117
4.0,522,1111.605599
1.0,197,1112.277519
7.0,852,1115.121459
2.0,200,1115.793378
6.0,420,1117.199722
9.0,332,1118.309182
8.0,379,1119.590508
6.0,371,1120.840602
1.0,266,1121.731277
7.0,390,1123.043864
0.0,198,1123.700158
2.0,398,1125.043998
2.0,242,1125.856552
7.0,403,1127.200392
9.0,324,1128.294215
