#{"t_start": 1529875908.803894, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
0.0,142,78.081577
1.0,154,78.628478
0.0,131,79.097268
1.0,163,79.675433
1.0,176,80.300475
1.0,161,80.878764
2.0,217,81.644304
0.0,132,82.113095
1.0,166,82.691249
0.0,135,83.175657
1.0,164,83.753821
0.0,162,84.331994
1.0,177,84.953992
0.0,127,85.422773
2.0,206,86.157198
2.0,225,86.970269
2.0,209,87.730858
0.0,137,88.214892
1.0,157,88.780697
0.0,128,89.231843
0.0,124,89.69793
0.0,133,90.167075
2.0,185,90.828867
0.0,134,91.295755
0.0,126,91.748921
2.0,206,92.503361
0.0,142,93.010098
2.0,208,93.744533
1.0,158,94.30706
1.0,166,94.922701
3.0,260,95.8936
0.0,132,96.388006
5.0,353,97.652261
1.0,181,98.284934
3.0,292,99.3185
0.0,135,99.80422
0.0,133,100.296161
0.0,142,100.82549
0.0,133,101.303597
1.0,185,101.959464
1.0,181,102.594531
2.0,185,103.252698
1.0,193,103.937397
0.0,140,104.432871
1.0,165,105.015071
2.0,202,105.732758
3.0,248,106.602167
1.0,180,107.235635
0.0,134,107.715629
4.0,272,108.676547
0.0,143,109.193763
1.0,181,109.830814
0.0,137,110.340538
3.0,282,111.422225
0.0,125,111.90432
0.0,140,112.446483
1.0,160,113.058215
2.0,185,113.76032
1.0,167,114.405753
2.0,206,115.202941
0.0,151,115.777684
1.0,179,116.465381
1.0,162,117.092522
0.0,136,117.627642
2.0,183,118.332525
8.0,383,119.786038
0.0,131,120.309236
0.0,132,120.824314
1.0,182,121.5294
0.0,129,122.011765
0.0,137,122.543884
1.0,171,123.214036
3.0,252,124.197256
1.0,159,124.795391
1.0,198,125.551561
0.0,144,126.092683
0.0,131,126.593796
0.0,141,127.13592
4.0,270,128.158148
1.0,174,128.839301
1.0,174,129.502451
2.0,197,130.245618
1.0,169,130.902766
2.0,220,131.934999
5.0,318,133.158241
2.0,190,133.894047
1.0,199,134.646439
0.0,140,135.182559
1.0,161,135.790696
0.0,165,136.419417
3.0,275,137.459652
0.0,129,137.955764
1.0,158,138.569901
3.0,268,139.571127
0.0,129,140.058237
0.0,137,140.573353
1.0,178,141.248514
1.0,199,142.000674
0.0,143,142.556799
0.0,151,143.124927
1.0,193,143.84909
0.0,129,144.344202
0.0,131,144.853317
3.0,313,146.028181
1.0,164,146.649158
1.0,170,147.2945
2.0,207,148.072676
1.0,166,148.701818
2.0,235,149.591017
0.0,134,150.108133
1.0,178,150.791287
0.0,139,151.316406
0.0,129,151.837524
3.0,216,152.692715
1.0,155,153.307854
2.0,208,154.154071
1.0,155,154.804158
1.0,183,155.557277
2.0,227,156.440157
1.0,173,157.14221
1.0,179,157.83826
2.0,202,158.623578
0.0,132,159.143695
1.0,177,159.827102
2.0,247,160.764602
3.0,282,161.843845
0.0,138,162.374963
0.0,153,162.9771
3.0,241,163.900307
2.0,201,164.673481
1.0,184,165.37864
0.0,131,165.885755
2.0,212,166.705939
0.0,144,167.253062
0.0,132,167.780181
0.0,135,168.302298
0.0,135,168.824415
2.0,210,169.6436
1.0,175,170.606817
0.0,129,171.10993
0.0,153,171.707066
0.0,132,172.226183
2.0,208,173.040365
0.0,148,173.619495
1.0,181,174.330656
4.0,309,175.523924
0.0,150,176.105056
0.0,188,176.838221
1.0,176,177.524681
1.0,189,178.265848
1.0,171,178.945001
2.0,225,179.820198
0.0,148,180.400329
3.0,240,181.328539
1.0,170,181.992688
1.0,182,182.696846
2.0,200,183.470946
0.0,125,183.964217
2.0,201,184.742203
1.0,176,185.425925
1.0,161,186.050174
1.0,164,186.701328
1.0,161,187.334475
1.0,178,188.02763
4.0,256,189.027856
2.0,207,189.834037
3.0,221,190.700232
0.0,146,191.26836
0.0,135,191.797479
1.0,170,192.470631
0.0,134,192.995749
0.0,125,193.48786
0.0,136,194.023981
2.0,190,194.763147
0.0,146,195.332275
1.0,170,196.004427
0.0,140,196.55255
1.0,180,197.26171
2.0,221,198.122902
2.0,207,198.933086
0.0,146,199.506215
2.0,240,200.442436
1.0,177,201.142585
0.0,139,201.688706
1.0,196,202.45088
1.0,172,203.124029
1.0,205,203.928495
2.0,185,204.648657
0.0,151,205.24579
0.0,140,205.796915
2.0,213,206.628168
0.0,152,207.225198
1.0,190,207.966776
3.0,230,208.866202
0.0,160,209.492238
1.0,170,210.162195
2.0,231,211.058025
0.0,157,211.669163
2.0,198,212.442338
15.0,523,214.469794
2.0,187,215.194957
1.0,164,215.848105
0.0,142,216.412231
0.0,131,216.928347
0.0,140,217.480472
1.0,174,218.164626
3.0,238,219.081831
1.0,157,219.69697
1.0,179,220.409131
1.0,177,221.092286
3.0,264,222.114514
5.0,332,223.395804
1.0,195,224.152974
0.0,127,224.648085
0.0,173,225.33224
3.0,254,226.30946
0.0,129,226.808572
1.0,161,227.446715
2.0,187,228.17588
1.0,177,228.867034
1.0,153,229.464338
1.0,171,230.129739
3.0,230,231.02751
3.0,264,232.053741
5.0,306,233.239008
1.0,185,233.95817
1.0,194,234.709339
2.0,205,235.502517
0.0,144,236.068367
5.0,382,237.532696
2.0,216,238.375888
0.0,124,238.861996
1.0,207,239.666176
0.0,139,240.199296
1.0,152,240.797431
2.0,253,241.776652
1.0,158,242.393794
1.0,181,243.098954
4.0,303,244.270333
3.0,273,245.326624
3.0,272,246.376262
0.0,141,246.925573
1.0,160,247.548722
1.0,155,248.154849
4.0,317,249.606175
1.0,176,250.29633
2.0,200,251.073505
1.0,202,251.880687
0.0,162,252.510829
1.0,250,253.475046
2.0,190,254.226216
0.0,137,254.759337
0.0,133,255.27245
1.0,176,255.955605
0.0,165,256.60275
1.0,194,257.351919
2.0,202,258.134096
5.0,340,259.449926
2.0,222,260.299117
3.0,237,261.207321
4.0,316,262.433607
2.0,243,263.383294
2.0,262,264.397964
3.0,253,265.381185
2.0,213,266.20537
2.0,209,267.014553
4.0,278,268.097797
1.0,195,268.863969
0.0,147,269.431097
3.0,218,270.279288
2.0,208,271.086469
0.0,141,271.639594
1.0,191,272.385762
2.0,204,273.178941
0.0,129,273.684054
0.0,146,274.262184
2.0,239,275.187393
2.0,212,276.015579
3.0,250,276.986782
0.0,173,277.667935
2.0,223,278.53713
2.0,196,279.300303
2.0,220,280.154495
0.0,199,280.933671
0.0,156,281.541809
0.0,129,282.043921
1.0,153,282.640055
1.0,173,283.320208
1.0,178,284.010363
4.0,302,285.179782
0.0,159,285.802927
2.0,196,286.568512
0.0,157,287.179771
2.0,209,288.234694
0.0,134,288.756876
4.0,297,289.893966
3.0,251,290.864183
1.0,179,291.557704
3.0,258,292.536924
0.0,126,293.036037
2.0,200,293.822214
0.0,125,294.314324
2.0,199,295.100501
11.0,500,297.038938
3.0,241,297.98315
2.0,223,298.864349
0.0,164,299.514497
4.0,326,300.775042
0.0,162,301.423191
2.0,249,302.376403
0.0,158,302.992542
0.0,176,303.676696
0.0,189,304.411862
4.0,300,305.562121
0.0,132,306.083238
2.0,233,306.988442
0.0,201,307.755614
1.0,179,308.44777
0.0,146,309.010896
0.0,153,309.60303
0.0,145,310.175158
3.0,247,311.151379
3.0,230,312.04258
2.0,246,313.001796
0.0,146,313.575926
3.0,263,314.600155
1.0,225,315.478353
1.0,174,316.17251
1.0,171,316.846662
1.0,172,317.515811
0.0,126,318.008923
2.0,180,318.707199
4.0,264,319.739567
0.0,140,320.287083
0.0,195,321.051084
1.0,174,321.7302
4.0,338,323.049448
1.0,168,323.707406
0.0,148,324.292615
1.0,200,325.073568
3.0,245,326.022868
1.0,190,326.768008
0.0,157,327.382046
2.0,258,328.382749
4.0,425,330.026118
2.0,369,331.431435
3.0,225,332.305633
2.0,247,333.261847
0.0,169,333.930998
1.0,188,334.671166
3.0,313,335.885438
1.0,205,336.69162
1.0,246,337.646834
5.0,293,338.787091
8.0,426,340.435461
3.0,364,341.835401
3.0,213,342.67159
7.0,263,343.695818
2.0,211,344.518003
0.0,125,345.004112
1.0,173,345.677265
0.0,150,346.267397
5.0,693,348.927996
0.0,149,349.508128
5.0,495,351.415613
3.0,405,352.974494
3.0,253,353.948638
5.0,436,355.625422
6.0,361,357.026735
1.0,226,357.89693
1.0,197,358.660103
2.0,253,359.645324
1.0,173,360.320477
0.0,126,360.808586
3.0,277,361.882828
5.0,389,363.387166
5.0,343,364.716465
5.0,342,366.290222
5.0,398,367.827567
1.0,239,368.751776
0.0,186,369.479948
0.0,148,370.057091
5.0,359,371.44629
5.0,405,373.000639
7.0,271,374.056877
1.0,172,374.719026
2.0,245,375.66924
2.0,229,376.55744
2.0,204,377.352619
1.0,177,378.036774
4.0,292,379.151023
2.0,214,379.986212
5.0,330,381.269501
1.0,170,381.943653
1.0,171,382.604802
7.0,252,383.582021
4.0,304,384.753285
5.0,317,385.980562
2.0,200,386.761737
6.0,422,388.380102
5.0,393,389.908446
1.0,222,390.772655
1.0,153,391.37732
1.0,200,392.148494
0.0,138,392.690616
4.0,297,393.834873
3.0,333,395.128164
1.0,176,395.807317
1.0,206,396.609314
2.0,273,397.674852
3.0,213,398.508038
0.0,132,399.022154
2.0,231,399.916356
3.0,298,401.077618
6.0,321,402.318897
0.0,149,402.89803
0.0,122,403.375135
1.0,220,404.216324
2.0,198,405.226552
2.0,217,406.069741
1.0,174,406.749895
1.0,153,407.349029
3.0,260,408.353256
5.0,358,409.734567
1.0,170,410.395715
1.0,167,411.044862
3.0,237,411.970068
3.0,243,412.918285
2.0,216,413.752473
1.0,203,414.543659
5.0,317,415.772936
1.0,221,416.627118
1.0,185,417.34128
0.0,143,417.895404
4.0,292,419.023658
1.0,174,419.70081
2.0,233,420.593011
2.0,252,421.562499
5.0,583,423.808006
1.0,151,424.391136
9.0,586,426.642502
7.0,246,427.599199
6.0,796,430.644885
1.0,155,431.256023
5.0,310,432.43763
0.0,159,433.054768
2.0,199,433.845946
2.0,470,435.675359
0.0,130,436.187473
7.0,246,437.154691
3.0,213,437.983877
6.0,473,439.814289
6.0,376,441.2882
4.0,428,442.933997
0.0,133,443.453115
0.0,157,444.32531
2.0,207,445.129491
2.0,223,445.999688
2.0,318,447.238621
5.0,355,448.595927
1.0,271,449.62916
1.0,299,450.768415
2.0,348,452.096714
1.0,172,452.757863
7.0,248,453.708077
7.0,245,454.653291
0.0,164,455.296436
3.0,212,456.121623
0.0,126,456.623734
5.0,521,458.681197
1.0,331,459.993492
5.0,713,462.709104
1.0,175,463.388257
0.0,139,463.927378
0.0,125,464.422492
1.0,212,465.242676
0.0,132,465.762791
4.0,367,467.175702
1.0,153,467.781855
2.0,237,468.699954
11.0,274,469.761598
1.0,154,470.364735
1.0,178,471.058891
1.0,215,471.89719
4.0,348,473.234491
9.0,471,475.053901
0.0,181,475.755058
1.0,207,476.574244
0.0,171,477.243393
4.0,315,478.461668
1.0,194,479.217838
3.0,246,480.165051
2.0,183,480.892216
2.0,218,481.746408
1.0,154,482.348543
8.0,303,483.520529
1.0,157,484.137117
2.0,201,484.921528
3.0,212,485.748714
5.0,353,487.116021
3.0,271,488.164257
11.0,271,489.215495
2.0,181,489.918653
3.0,263,490.943883
1.0,215,491.779072
0.0,132,492.301189
0.0,125,492.789299
2.0,201,493.570475
1.0,210,494.388658
2.0,227,495.264857
1.0,232,496.172061
1.0,206,496.966239
12.0,317,498.185524
1.0,156,498.784649
2.0,180,499.486806
2.0,181,500.201967
1.0,155,500.810106
3.0,255,501.799327
1.0,240,502.730537
5.0,315,503.948811
2.0,259,504.962875
10.0,492,506.862303
0.0,128,507.361426
1.0,174,508.040155
1.0,188,508.768237
7.0,246,509.731244
2.0,181,510.432506
4.0,326,511.691133
4.0,306,512.873398
1.0,177,513.568556
3.0,218,514.415757
1.0,159,515.024883
3.0,219,515.889078
2.0,199,516.663254
2.0,199,517.441428
1.0,172,518.12058
0.0,180,518.820739
1.0,161,519.454891
4.0,296,520.594138
3.0,265,521.896431
4.0,301,523.062694
4.0,299,524.216953
0.0,239,525.144161
0.0,129,525.645275
4.0,267,526.669505
2.0,254,527.639724
4.0,273,528.700963
4.0,372,530.138287
3.0,215,530.978475
1.0,155,531.590613
2.0,208,532.403796
0.0,217,533.242985
3.0,229,534.136187
1.0,153,534.735321
6.0,452,536.469719
2.0,199,537.248895
3.0,230,538.131093
1.0,187,538.859257
4.0,281,539.947503
4.0,275,541.00574
8.0,355,542.389052
5.0,291,543.514263
6.0,474,545.351553
1.0,211,546.168737
6.0,384,547.64807
3.0,248,548.606286
8.0,770,551.562952
2.0,228,552.443151
2.0,239,553.36936
7.0,245,554.323574
1.0,153,554.927711
3.0,419,556.542072
2.0,198,557.318247
7.0,298,558.473508
8.0,321,559.717787
8.0,512,561.94729
2.0,197,562.715462
2.0,182,563.431625
2.0,181,564.135782
3.0,246,565.092009
8.0,437,566.780378
3.0,296,567.926637
7.0,386,569.424973
1.0,264,570.439203
1.0,153,571.038337
8.0,304,572.220602
3.0,214,573.0488
4.0,297,574.200049
1.0,263,575.205275
0.0,159,575.816413
1.0,154,576.430386
4.0,335,577.739707
1.0,153,578.311
2.0,199,579.028328
3.0,271,579.987132
0.0,125,580.430956
3.0,271,581.427439
3.0,246,582.302134
0.0,138,582.799901
1.0,151,583.338696
3.0,324,584.494164
1.0,150,585.026383
1.0,211,585.779227
7.0,386,587.148601
0.0,136,587.628196
1.0,193,588.327425
8.0,520,590.162608
2.0,231,591.001128
0.0,153,591.553531
0.0,123,591.995927
7.0,438,593.55203
1.0,289,594.579042
2.0,275,595.561398
3.0,456,597.19619
6.0,525,599.056533
0.0,148,599.589747
0.0,130,600.053111
0.0,213,600.804892
0.0,285,601.812075
0.0,127,602.264184
3.0,234,603.097143
3.0,220,603.91882
2.0,201,604.645858
2.0,183,605.300378
2.0,189,605.97446
3.0,214,606.73045
2.0,259,607.641634
4.0,430,609.141744
4.0,355,610.381463
1.0,190,611.053384
1.0,161,611.615931
0.0,144,612.131582
0.0,128,612.600362
4.0,335,613.772326
0.0,280,614.76346
3.0,291,615.790242
1.0,328,616.960189
10.0,455,618.558147
1.0,205,619.285425
1.0,154,619.832156
4.0,243,620.691588
1.0,159,621.262544
3.0,326,622.421892
1.0,167,623.023712
0.0,130,623.477676
3.0,259,624.393772
5.0,310,625.494284
3.0,256,626.395144
7.0,402,627.822482
3.0,217,628.605535
5.0,403,630.029252
1.0,165,630.601144
6.0,362,631.913889
1.0,173,632.52834
3.0,318,633.649796
6.0,400,635.039467
6.0,445,636.584208
3.0,303,637.641691
2.0,195,638.324264
5.0,364,639.614668
5.0,352,640.877581
6.0,370,642.179769
1.0,153,642.726671
1.0,153,643.257966
0.0,259,644.179893
4.0,276,645.133091
6.0,354,646.36754
0.0,144,646.8832
3.0,246,647.742631
0.0,216,648.492691
0.0,256,649.383367
3.0,266,650.320359
6.0,326,651.461051
8.0,452,653.039281
2.0,183,653.695574
5.0,468,655.33631
3.0,221,656.102101
1.0,152,656.633282
0.0,124,657.086437
7.0,253,657.977112
9.0,446,659.539716
2.0,268,660.477278
4.0,239,661.305469
6.0,444,662.850397
0.0,158,663.412935
1.0,229,664.209863
4.0,323,665.350564
2.0,183,665.991242
12.0,342,667.178821
1.0,169,667.788237
3.0,258,668.678912
11.0,346,669.897743
8.0,295,670.929063
0.0,171,671.538489
2.0,246,672.39791
2.0,180,673.022953
1.0,267,673.960515
1.0,198,674.663687
12.0,299,675.710642
0.0,174,676.320048
11.0,267,677.25762
5.0,718,679.757788
9.0,502,681.492269
7.0,393,682.851735
2.0,274,683.804924
2.0,221,684.586236
2.0,197,685.273782
2.0,200,685.977053
0.0,137,686.461362
2.0,201,687.164523
0.0,161,687.742697
1.0,152,688.273972
1.0,173,688.883388
2.0,201,689.586571
1.0,151,690.117846
0.0,153,690.664767
1.0,239,691.492939
1.0,152,692.03986
1.0,203,692.753651
2.0,197,693.441197
3.0,209,694.175633
1.0,406,695.597601
4.0,259,696.503978
7.0,245,697.363335
6.0,362,698.629044
3.0,213,699.379104
2.0,345,700.597925
1.0,810,703.394998
4.0,336,704.832583
1.0,156,705.379505
2.0,185,706.051415
2.0,403,707.457769
1.0,175,708.067175
4.0,322,709.207887
1.0,1208,713.395656
2.0,182,714.036325
4.0,266,714.973887
3.0,256,715.880207
1.0,409,717.317794
2.0,1682,723.146309
5.0,1421,728.093695
6.0,452,729.671917
2.0,209,730.421967
5.0,377,731.734564
3.0,527,733.578438
5.0,403,734.984771
6.0,844,737.922479
2.0,505,739.953864
6.0,893,743.063447
4.0,715,745.532362
1.0,278,746.501168
5.0,351,747.720009
3.0,962,751.063983
4.0,243,751.907789
6.0,1464,756.978223
5.0,990,760.415953
3.0,238,761.259759
7.0,976,764.697499
4.0,584,766.728874
1.0,194,767.41643
1.0,207,768.150855
1.0,190,768.807148
3.0,226,769.619694
5.0,1263,773.994985
4.0,241,774.838802
1.0,207,775.573227
6.0,318,776.698292
1.0,405,778.104645
1.0,174,778.714051
6.0,759,781.354853
5.0,501,783.10497
3.0,252,783.995655
1.0,210,784.734208
0.0,125,785.175224
0.0,125,785.61285
5.0,351,786.847222
1.0,152,787.394122
5.0,659,789.675535
1.0,268,790.613088
8.0,505,792.378832
1.0,172,792.988257
2.0,204,793.707045
1.0,163,794.285346
6.0,634,796.488493
5.0,349,797.722939
6.0,337,798.894902
1.0,360,800.176229
0.0,219,800.941905
3.0,247,801.816973
5.0,352,803.05142
2.0,1277,807.504844
1.0,163,808.083018
4.0,313,809.17683
0.0,123,809.629995
2.0,182,810.270663
7.0,245,811.130096
6.0,378,812.4583
1.0,217,813.239602
0.0,128,813.692757
3.0,235,814.536564
1.0,173,815.14599
2.0,182,815.777139
0.0,129,816.245911
8.0,463,817.855392
6.0,374,819.152354
6.0,374,820.464951
6.0,379,821.777529
1.0,185,822.433823
5.0,331,823.590151
7.0,349,824.808982
2.0,253,825.699677
5.0,306,826.777864
1.0,272,827.731053
2.0,206,828.465478
2.0,200,829.168659
6.0,395,830.559377
1.0,207,831.278166
3.0,210,832.028215
0.0,125,832.465755
6.0,394,833.840847
4.0,259,834.747148
12.0,300,835.794092
1.0,153,836.341005
1.0,153,836.887925
8.0,379,838.216129
3.0,215,838.96619
0.0,149,839.497464
0.0,126,839.934994
7.0,245,840.794427
11.0,565,842.763319
6.0,325,843.904009
7.0,425,845.654137
6.0,380,846.971276
3.0,228,847.78383
3.0,270,848.737105
1.0,363,849.987103
8.0,439,851.53408
5.0,344,852.721659
1.0,342,853.924865
13.0,582,855.971878
4.0,355,857.22196
2.0,273,858.206412
5.0,374,859.51899
2.0,252,860.440926
10.0,402,861.878522
2.0,188,862.550442
1.0,205,863.269241
1.0,150,863.800526
5.0,342,865.003732
7.0,574,867.081996
11.0,299,868.128941
7.0,247,869.003999
2.0,209,869.754049
7.0,450,871.316655
1.0,178,871.957322
0.0,160,872.535485
2.0,192,873.254283
3.0,488,874.988775
1.0,277,875.95759
6.0,448,877.539513
2.0,189,878.195704
0.0,123,878.633243
16.0,644,881.149028
7.0,460,882.758509
6.0,375,884.10236
7.0,418,885.555571
4.0,294,886.602516
0.0,176,887.211943
3.0,230,888.024486
9.0,514,889.821491
2.0,206,890.54028
0.0,280,891.524721
1.0,236,892.352902
1.0,200,893.056084
3.0,513,894.837443
1.0,174,895.462485
5.0,316,896.571934
8.0,281,897.556384
1.0,472,899.19711
4.0,283,900.197176
9.0,537,902.072302
7.0,247,902.931734
1.0,395,904.322462
13.0,560,906.275709
1.0,177,906.900748
1.0,187,907.557045
2.0,205,908.277392
7.0,247,909.168079
0.0,172,909.793118
1.0,151,910.324404
2.0,192,911.01195
1.0,202,911.730749
11.0,500,913.480865
1.0,169,914.074656
11.0,557,916.293564
10.0,498,918.028046
9.0,495,919.74691
0.0,124,920.184448
1.0,151,920.715724
0.0,138,921.215758
1.0,153,921.747045
2.0,182,922.387712
9.0,508,924.153455
4.0,320,925.278529
7.0,429,926.763004
1.0,153,927.309916
1.0,178,927.934968
0.0,125,928.372487
11.0,653,930.638263
2.0,197,931.32582
2.0,214,932.091485
2.0,198,932.779042
1.0,183,933.435335
2.0,211,934.185375
3.0,272,935.122949
4.0,305,936.201136
1.0,152,936.732421
9.0,402,938.138766
2.0,273,939.092514
1.0,279,940.076955
13.0,571,942.045846
1.0,171,942.655252
4.0,297,943.686571
9.0,400,945.092916
0.0,125,945.530455
1.0,216,946.296122
3.0,328,947.436832
1.0,270,948.39001
3.0,289,949.405704
0.0,455,951.265214
2.0,200,951.968375
9.0,553,953.890378
2.0,634,956.093661
12.0,488,957.79689
2.0,226,958.593818
2.0,199,959.281365
8.0,466,960.906483
2.0,226,961.703402
0.0,214,962.453451
11.0,524,964.281699
2.0,343,965.484905
1.0,171,966.078694
5.0,353,967.313161
1.0,175,967.922577
11.0,307,969.000775
7.0,247,969.875822
1.0,224,970.672832
3.0,233,971.485385
3.0,275,972.454201
11.0,288,973.469893
2.0,271,974.407455
3.0,215,975.173132
0.0,128,975.626297
3.0,249,976.501346
0.0,127,976.954501
5.0,353,978.173332
1.0,153,978.720244
5.0,354,979.954702
0.0,157,980.517354
11.0,269,981.454802
1.0,178,982.09548
1.0,1390,986.908292
5.0,349,988.127134
2.0,222,988.908426
7.0,373,990.205388
12.0,300,991.267965
1.0,200,991.97113
1.0,185,992.627424
5.0,479,994.299412
7.0,245,995.158844
1.0,184,995.815148
11.0,267,996.75271
1.0,266,997.674647
2.0,182,998.315306
1.0,173,998.924732
5.0,910,1002.063557
11.0,267,1003.016745
1.0,153,1003.548031
13.0,906,1006.704493
2.0,183,1007.345171
11.0,508,1009.110904
3.0,218,1009.876579
1.0,312,1010.970413
1.0,153,1011.517313
4.0,283,1012.501755
1.0,153,1013.048676
1.0,153,1013.595665
2.0,180,1014.236256
1.0,157,1014.783158
1.0,151,1015.33007
0.0,123,1015.751982
2.0,521,1017.58023
11.0,267,1018.517782
11.0,267,1019.455345
1.0,153,1020.002257
5.0,395,1021.377349
1.0,160,1021.939887
7.0,1147,1025.924527
11.0,270,1026.877716
7.0,736,1029.440387
1.0,261,1030.362324
4.0,264,1031.284262
0.0,128,1031.737417
2.0,239,1032.578155
4.0,350,1033.796987
4.0,968,1037.172213
2.0,763,1039.82864
3.0,410,1041.25062
7.0,1298,1045.750911
8.0,295,1046.782231
2.0,261,1047.704167
5.0,1640,1053.376421
11.0,267,1054.313994
1.0,290,1055.345303
11.0,708,1057.814219
3.0,227,1058.611147
1.0,153,1059.158059
11.0,842,1062.080129
2.0,186,1062.736423
4.0,279,1063.716006
8.0,1040,1067.388127
4.0,272,1068.341316
1.0,192,1069.013235
11.0,274,1069.98205
3.0,240,1070.825857
2.0,230,1071.638411
3.0,1058,1075.294906
2.0,706,1077.763821
13.0,477,1079.420182
11.0,471,1081.060917
9.0,400,1082.467261
12.0,524,1084.295508
3.0,301,1085.358079
2.0,183,1085.998748
2.0,181,1086.639425
2.0,205,1087.358213
8.0,294,1088.389533
5.0,364,1089.686494
3.0,250,1090.905326
3.0,225,1091.723733
2.0,183,1092.364401
12.0,520,1094.194748
2.0,211,1094.959702
12.0,287,1095.99214
11.0,1117,1099.904356
0.0,152,1100.447505
12.0,522,1102.278222
11.0,502,1104.054084
4.0,352,1105.309635
13.0,460,1106.93564
3.0,271,1107.898376
13.0,566,1109.894166
2.0,248,1110.760411
3.0,275,1111.753156
0.0,162,1112.329818
5.0,430,1113.856548
12.0,376,1115.202989
2.0,199,1115.915482
9.0,543,1117.845848
14.0,571,1119.870007
2.0,283,1120.85976
2.0,230,1121.659933
4.0,278,1122.657495
3.0,238,1123.503712
2.0,222,1124.3158
1.0,252,1125.192679
8.0,719,1128.068131
3.0,241,1128.933307
1.0,216,1129.692216
6.0,376,1131.02243
2.0,181,1131.665657
1.0,168,1132.259456
3.0,322,1133.392533
6.0,367,1134.677074
5.0,555,1136.624527
11.0,267,1137.570076
9.0,514,1139.354569
2.0,200,1140.067804
13.0,568,1142.054595
8.0,465,1143.683966
9.0,514,1145.481052
1.0,281,1146.468449
4.0,282,1147.461118
2.0,278,1148.435953
12.0,281,1149.430574
7.0,417,1150.891534
0.0,125,1151.334533
9.0,492,1153.056362
5.0,329,1154.21099
3.0,289,1155.226369
1.0,172,1155.843557
3.0,587,1157.885186
2.0,221,1158.669858
2.0,200,1159.376207
8.0,592,1161.441515
11.0,267,1162.720807
1.0,153,1163.265453
1.0,274,1164.230416
2.0,199,1164.93562
11.0,267,1165.874483
4.0,324,1167.014981
1.0,152,1167.554717
0.0,123,1167.988815
12.0,316,1169.094664
8.0,465,1170.727081
