#{"t_start": 1529867681.2593617, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
52.0,1199,2875.67879
46.0,1184,2884.194983
61.0,1429,2894.461295
14.0,668,2899.867908
30.0,695,2904.840538
63.0,1376,2914.794327
51.0,884,2921.169753
34.0,1005,2928.388988
104.0,1725,2940.813275
37.0,1030,2948.266899
46.0,631,2952.7672
145.0,1253,2961.799054
35.0,790,2967.439913
47.0,920,2974.612111
48.0,1085,2982.409506
29.0,1033,2989.816252
34.0,967,2996.754215
51.0,1135,3004.892398
45.0,944,3011.674103
57.0,855,3017.783895
56.0,1124,3025.831299
43.0,922,3032.436712
85.0,1585,3043.843725
231.0,1154,3052.109903
78.0,1641,3063.916178
40.0,917,3070.494743
38.0,1020,3077.792095
36.0,650,3082.417416
45.0,927,3089.058474
34.0,1019,3096.378049
39.0,906,3102.878497
56.0,1318,3112.347869
34.0,1167,3120.723438
45.0,1021,3128.055633
64.0,1283,3137.274997
41.0,1109,3145.228666
45.0,1031,3152.619775
58.0,1217,3161.3724
44.0,1177,3169.810454
25.0,567,3173.85761
14.0,604,3178.139136
71.0,1634,3190.483722
22.0,733,3195.71801
45.0,879,3202.015297
59.0,1266,3211.109665
44.0,1276,3220.360284
69.0,1166,3228.731834
41.0,777,3234.279079
44.0,933,3240.951402
60.0,1429,3251.233341
48.0,1089,3259.041456
308.0,1535,3270.057957
33.0,854,3276.151976
45.0,1192,3284.683797
23.0,759,3290.113606
45.0,1145,3298.317388
33.0,896,3304.723958
62.0,1134,3312.865129
51.0,1026,3320.225005
51.0,1069,3327.871841
50.0,1284,3337.669234
23.0,741,3342.966464
58.0,1377,3352.888992
30.0,1008,3360.111919
52.0,1133,3368.25309
54.0,1213,3376.972422
51.0,1041,3384.441681
27.0,792,3390.114971
50.0,733,3395.365322
53.0,1211,3404.053404
52.0,1083,3411.803912
41.0,842,3417.81995
37.0,1028,3425.208616
49.0,1136,3433.427915
15.0,642,3438.006336
48.0,1106,3445.960004
41.0,1199,3454.578534
29.0,618,3459.000694
44.0,906,3465.485503
17.0,594,3469.720279
81.0,1357,3479.470814
42.0,1193,3488.040622
46.0,1308,3497.431875
265.0,999,3504.619856
60.0,1094,3512.479758
36.0,775,3518.013925
27.0,866,3524.279968
21.0,720,3529.405322
58.0,1157,3537.733994
74.0,1382,3547.672168
78.0,1652,3559.578817
41.0,1152,3567.845007
75.0,1219,3576.59558
61.0,987,3583.717041
31.0,939,3590.43625
25.0,926,3597.077319
38.0,995,3604.218412
50.0,1066,3611.890809
20.0,749,3617.259664
21.0,745,3622.572518
67.0,1238,3631.495
39.0,1012,3638.729849
52.0,989,3645.824073
27.0,800,3651.533184
95.0,1616,3663.182284
35.0,960,3670.073369
113.0,1624,3681.802496
38.0,1042,3689.287371
54.0,1011,3696.537847
67.0,1252,3705.554085
47.0,1162,3713.914009
16.0,628,3718.367155
42.0,1039,3725.836404
45.0,1153,3734.118207
41.0,1118,3742.149996
43.0,716,3747.271867
75.0,1629,3759.007025
47.0,1066,3766.648161
42.0,1136,3774.820584
40.0,1085,3782.625663
38.0,894,3789.016649
46.0,605,3793.329428
44.0,1180,3801.81437
86.0,1777,3814.601195
44.0,1034,3822.039057
43.0,1068,3829.758313
53.0,1331,3839.337089
75.0,1165,3847.745529
55.0,1107,3855.714812
244.0,854,3861.808969
59.0,1279,3871.043963
73.0,1439,3881.40275
27.0,660,3886.10619
46.0,873,3892.372245
16.0,573,3896.466258
62.0,1101,3904.357411
62.0,1360,3914.150291
47.0,1140,3922.33834
255.0,1175,3930.776404
38.0,722,3935.948624
42.0,1094,3943.792909
23.0,846,3949.847744
93.0,1592,3961.301636
50.0,1178,3969.770952
39.0,945,3976.552656
51.0,1174,3984.979658
45.0,1052,3993.152069
46.0,1193,4001.715141
84.0,1313,4011.138179
64.0,1171,4019.560627
306.0,1519,4030.561363
41.0,956,4037.405561
82.0,1508,4048.247705
63.0,1110,4056.216987
50.0,1116,4064.842563
66.0,1209,4073.577523
45.0,1286,4082.838719
15.0,669,4087.620289
62.0,1275,4096.792787
35.0,788,4102.43378
29.0,764,4107.934148
31.0,875,4114.19112
88.0,1427,4124.457441
45.0,745,4129.801548
53.0,896,4136.286348
50.0,984,4143.321815
39.0,992,4150.462917
260.0,1135,4158.604086
69.0,1177,4167.089029
59.0,1275,4176.276747
63.0,1104,4184.199151
102.0,1526,4195.184262
210.0,1553,4206.37251
44.0,1017,4213.683063
56.0,1181,4222.199258
36.0,644,4226.777689
32.0,776,4232.340571
20.0,638,4236.88774
76.0,1068,4244.554316
48.0,1111,4252.523599
47.0,1056,4260.133493
51.0,1122,4268.212149
59.0,1470,4278.827986
45.0,978,4285.859706
52.0,1246,4294.813431
245.0,1759,4307.517406
26.0,858,4313.677158
71.0,1392,4323.693444
39.0,1115,4331.740867
62.0,1393,4341.819666
23.0,723,4346.991432
35.0,840,4352.991843
40.0,1040,4360.461093
44.0,1167,4368.836645
41.0,885,4375.180827
95.0,1627,4386.896338
28.0,740,4392.224811
59.0,1159,4400.537877
85.0,1696,4412.734761
58.0,1274,4421.891624
82.0,1393,4431.907908
45.0,1039,4439.439672
100.0,1289,4448.727863
74.0,1525,4459.744235
91.0,1276,4468.916724
43.0,961,4475.8078
23.0,694,4480.778636
64.0,1126,4488.888553
107.0,1508,4499.748653
101.0,1510,4510.63955
95.0,1335,4520.624594
90.0,1243,4529.922099
34.0,1135,4538.344527
91.0,1404,4548.824621
56.0,1406,4559.247193
70.0,1334,4569.075965
32.0,902,4576.357702
58.0,1368,4586.492019
44.0,1047,4594.211286
63.0,1363,4604.258832
70.0,1353,4614.26411
99.0,1107,4622.436531
46.0,954,4629.437009
39.0,1140,4637.812569
58.0,818,4643.814718
202.0,1652,4656.049911
62.0,903,4662.722233
210.0,1363,4672.801043
48.0,1016,4680.331673
115.0,1409,4690.722994
37.0,1063,4698.567268
77.0,1362,4708.614815
39.0,994,4715.938735
106.0,1693,4728.470812
64.0,1136,4736.862009
39.0,935,4743.815589
36.0,868,4750.245496
81.0,1206,4759.152351
40.0,697,4764.308947
107.0,1442,4774.997151
42.0,1038,4782.659945
65.0,1407,4793.051265
274.0,1484,4803.989497
61.0,1288,4813.615012
68.0,1276,4823.006017
47.0,1056,4830.787796
65.0,1191,4839.554007
56.0,1032,4847.144893
98.0,1263,4856.458024
70.0,1413,4866.911972
359.0,1358,4877.646942
67.0,923,4884.467484
70.0,1216,4893.436844
52.0,1048,4901.187363
46.0,677,4906.140819
45.0,809,4912.063089
82.0,1284,4921.599534
36.0,942,4928.553126
70.0,1197,4937.350589
102.0,1320,4947.054364
53.0,857,4954.023174
83.0,1248,4963.242539
83.0,1555,4974.774571
92.0,1390,4984.786605
60.0,1224,4993.584068
56.0,1332,5003.240955
97.0,1451,5014.054178
69.0,995,5021.498893
293.0,1514,5032.73402
63.0,1380,5043.015959
61.0,1060,5050.831597
38.0,1080,5058.628992
60.0,1218,5067.41083
52.0,1286,5076.645823
184.0,1546,5087.754691
59.0,1298,5097.083265
20.0,778,5103.286813
102.0,1556,5114.490678
58.0,1153,5122.798441
88.0,1496,5133.564797
52.0,1093,5141.440313
47.0,1168,5149.884164
73.0,1437,5160.212577
55.0,1326,5169.760081
73.0,1099,5177.682486
21.0,783,5183.27661
35.0,990,5190.388271
79.0,1321,5199.888898
50.0,1049,5207.405035
51.0,1204,5216.093116
69.0,1385,5226.074723
46.0,1095,5233.9815
90.0,1303,5243.357128
86.0,1494,5254.131411
228.0,1529,5265.147764
83.0,1548,5276.289146
233.0,1182,5284.805329
56.0,1143,5293.043813
27.0,725,5298.216044
224.0,1059,5305.841556
70.0,1351,5315.560954
103.0,1494,5326.311542
88.0,1463,5336.874748
362.0,1270,5346.094116
68.0,1270,5355.28222
131.0,1495,5366.044506
105.0,1642,5377.873432
67.0,1385,5387.858475
68.0,1321,5398.037637
50.0,1177,5406.475693
54.0,1229,5415.335659
250.0,1196,5423.979461
130.0,1466,5434.605171
82.0,1619,5446.309071
31.0,837,5452.387611
127.0,1631,5464.246488
84.0,1413,5474.684677
240.0,1653,5486.826123
32.0,688,5491.732703
48.0,915,5498.305364
77.0,1240,5507.259078
42.0,853,5513.400114
95.0,1406,5523.557043
165.0,1264,5532.64131
89.0,1350,5542.360711
77.0,1187,5550.892522
49.0,955,5557.767993
65.0,1015,5565.034702
45.0,1097,5572.925845
91.0,1412,5583.082776
113.0,1432,5593.427226
74.0,1024,5600.785402
181.0,1330,5610.364168
137.0,1434,5620.70861
204.0,1574,5632.046768
35.0,853,5638.172178
25.0,759,5643.610041
106.0,1371,5653.579459
386.0,1552,5664.771817
109.0,1537,5675.835066
49.0,962,5682.726153
128.0,1599,5694.226922
63.0,1229,5703.055192
50.0,1127,5711.149494
60.0,1269,5720.275115
114.0,1547,5731.385223
187.0,1186,5739.913494
25.0,725,5745.085855
44.0,778,5750.664378
40.0,957,5758.164724
37.0,787,5763.805718
88.0,1309,5773.219371
62.0,963,5780.141857
64.0,884,5786.548387
74.0,1607,5798.205417
70.0,1304,5807.614847
84.0,1096,5815.490374
33.0,738,5820.771977
78.0,1409,5830.913291
22.0,712,5836.022997
106.0,1427,5846.273077
101.0,1417,5856.476876
90.0,1239,5865.368106
128.0,1021,5872.675432
90.0,1549,5883.832428
34.0,1009,5891.082922
79.0,1482,5901.755512
36.0,1056,5909.370949
82.0,1464,5920.121835
71.0,1376,5930.294222
36.0,1080,5938.09162
87.0,1318,5947.594138
0.0,129,5948.45358
