#{"t_start": 1529965999.4975798, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
0.0,135,55.187
2.0,222,56.062056
0.0,133,56.499585
0.0,143,57.03087
2.0,230,57.796547
1.0,183,58.468467
2.0,211,59.171639
2.0,212,59.890438
0.0,136,60.327976
1.0,163,60.890503
0.0,142,61.374912
1.0,179,61.968702
3.0,268,62.937517
0.0,140,63.421924
3.0,273,64.34386
3.0,252,65.172051
0.0,136,65.625195
1.0,178,66.218985
2.0,195,66.859653
1.0,192,67.515948
0.0,125,67.98473
1.0,166,68.578519
2.0,219,69.284536
4.0,263,70.127504
1.0,179,70.705666
1.0,170,71.252578
1.0,185,71.846367
0.0,144,72.315149
0.0,139,72.752688
4.0,293,73.690251
1.0,181,74.268404
2.0,208,74.924699
0.0,144,75.393481
0.0,148,75.877888
2.0,213,76.565433
3.0,240,77.33111
1.0,167,77.878021
4.0,319,78.893724
1.0,162,79.425
1.0,156,79.925043
1.0,180,80.503197
0.0,124,80.909473
1.0,206,81.581393
1.0,158,82.097053
0.0,147,82.565895
1.0,154,83.065868
1.0,181,83.644042
3.0,271,84.503465
0.0,139,84.95662
1.0,157,85.456663
1.0,185,86.066069
6.0,390,87.300528
0.0,138,87.753681
2.0,249,88.550775
0.0,132,89.113148
1.0,186,89.706937
2.0,205,90.378867
0.0,136,90.816387
0.0,129,91.222664
2.0,209,91.894584
2.0,222,92.597756
0.0,133,93.050911
0.0,131,93.472824
1.0,164,94.019726
2.0,204,94.67602
0.0,146,95.1448
0.0,134,95.58233
5.0,333,96.644902
1.0,192,97.254318
1.0,162,97.770073
1.0,170,98.332515
0.0,136,98.770044
0.0,144,99.238825
2.0,212,99.933543
2.0,202,100.575004
2.0,210,101.246924
0.0,147,101.715705
0.0,131,102.137609
1.0,185,102.731501
0.0,135,103.168937
2.0,229,103.903351
2.0,238,104.669038
2.0,193,105.278444
3.0,279,106.169128
1.0,163,106.700413
2.0,220,107.419211
3.0,260,108.247402
3.0,298,109.216207
0.0,158,109.71624
9.0,376,110.91959
1.0,200,111.560113
0.0,156,112.060147
1.0,181,112.653937
1.0,187,113.247736
3.0,257,114.075917
3.0,240,114.841583
0.0,143,115.310364
2.0,207,115.966659
0.0,152,116.466693
2.0,199,117.122996
2.0,241,117.904289
0.0,138,118.357444
0.0,148,118.841861
1.0,183,119.43564
1.0,190,120.02943
1.0,158,120.545089
1.0,165,121.076385
0.0,137,121.513904
4.0,325,122.545224
1.0,163,123.060893
4.0,296,124.014073
1.0,170,124.560993
2.0,214,125.248602
1.0,174,125.811077
0.0,151,126.295484
1.0,173,126.873648
1.0,201,127.514305
2.0,227,128.24873
1.0,190,128.873772
2.0,224,129.59257
2.0,198,130.233238
2.0,191,130.842663
1.0,180,131.420826
1.0,197,132.045869
4.0,297,132.999058
3.0,290,133.920985
2.0,225,134.639782
1.0,155,135.139817
2.0,218,135.842997
3.0,291,136.764935
0.0,213,137.452481
2.0,185,138.046261
1.0,220,138.749433
1.0,181,139.327596
1.0,198,139.952638
1.0,196,140.593306
0.0,166,141.140218
1.0,201,141.780895
5.0,386,143.015343
2.0,235,143.781029
2.0,191,144.390435
0.0,154,144.890478
3.0,301,145.859283
1.0,203,146.499951
3.0,235,147.265637
1.0,189,147.875043
3.0,234,148.609466
3.0,278,149.484525
1.0,198,150.125193
1.0,170,150.672105
0.0,139,151.109644
4.0,299,152.062832
4.0,312,153.047267
6.0,338,154.109845
0.0,133,154.547374
0.0,138,155.00052
0.0,151,155.484926
2.0,219,156.188098
2.0,188,156.797515
2.0,211,157.48506
0.0,134,157.922599
2.0,226,158.641388
4.0,361,159.797725
2.0,221,160.494909
5.0,347,161.604388
0.0,154,162.088775
1.0,202,162.745059
0.0,154,163.245092
1.0,190,163.854508
2.0,199,164.495177
0.0,153,165.010835
0.0,139,165.448375
2.0,221,166.167173
2.0,249,166.979728
0.0,149,167.464125
0.0,151,167.948542
0.0,176,168.526695
0.0,175,169.089233
5.0,297,170.042423
0.0,187,170.636222
3.0,280,171.527072
0.0,136,171.964436
2.0,224,172.667598
0.0,139,173.105137
3.0,255,173.933308
2.0,235,174.683368
4.0,331,175.745929
1.0,196,176.370972
0.0,130,176.792875
1.0,163,177.308543
2.0,223,178.027331
3.0,248,178.839885
3.0,277,179.714946
1.0,197,180.339996
5.0,381,181.543191
4.0,266,182.386997
3.0,304,183.355823
5.0,359,184.512141
5.0,383,185.871607
2.0,255,186.684161
0.0,137,187.137316
2.0,243,187.934245
3.0,238,188.684294
3.0,285,189.606231
6.0,413,190.918819
0.0,180,191.496992
4.0,323,192.528301
4.0,279,193.418986
1.0,189,194.028402
0.0,164,194.559687
4.0,319,195.57538
0.0,159,196.075414
4.0,305,197.059855
6.0,482,198.591207
1.0,230,199.341257
0.0,131,199.76316
2.0,207,200.435081
8.0,402,201.70079
0.0,130,202.122693
1.0,233,202.857118
0.0,142,203.310273
0.0,191,203.919699
0.0,141,204.372853
2.0,249,205.154145
3.0,282,206.076093
1.0,173,206.623004
1.0,161,207.15428
5.0,371,208.326234
1.0,177,208.888771
2.0,232,209.63882
0.0,150,210.123238
3.0,265,210.967046
0.0,175,211.52963
2.0,241,212.295259
2.0,241,213.060926
0.0,135,213.514081
0.0,123,213.920357
13.0,544,215.623596
0.0,141,216.076753
1.0,181,216.654915
0.0,155,217.154948
0.0,133,217.733122
5.0,383,218.951954
1.0,181,219.530107
1.0,240,220.290647
0.0,184,220.884438
0.0,155,221.38447
0.0,189,221.978261
1.0,162,222.49392
2.0,227,223.212718
0.0,166,223.759629
0.0,167,224.290924
0.0,141,224.74407
0.0,144,225.197226
4.0,341,226.29105
3.0,273,227.166108
3.0,250,227.994289
15.0,590,229.885039
2.0,197,230.525707
5.0,357,231.682034
2.0,217,232.385206
1.0,233,233.135267
1.0,267,233.994699
3.0,272,234.869758
1.0,192,235.479162
0.0,422,236.823003
0.0,201,237.479297
3.0,259,238.323114
5.0,408,239.620076
0.0,172,240.166977
1.0,197,240.807656
0.0,178,241.37029
5.0,414,242.68277
3.0,263,243.526577
4.0,358,244.651652
0.0,168,245.21419
0.0,189,245.823616
0.0,156,246.323639
2.0,220,247.026811
0.0,198,247.667488
3.0,304,248.620677
1.0,224,249.355092
0.0,214,250.183272
1.0,202,250.839566
2.0,254,251.65212
4.0,367,252.824075
1.0,183,253.417872
1.0,197,254.042906
1.0,181,254.621068
1.0,187,255.230484
1.0,198,255.855526
0.0,194,256.496194
3.0,279,257.402505
0.0,184,257.996305
1.0,189,258.60572
0.0,155,259.12137
2.0,377,260.340211
8.0,383,261.574668
2.0,257,262.418477
2.0,257,263.24665
0.0,175,263.82481
2.0,277,264.731121
3.0,288,265.653058
1.0,219,266.370591
0.0,159,266.892933
0.0,133,267.33636
0.0,262,268.193457
0.0,183,268.787591
0.0,185,269.394512
3.0,259,270.240075
1.0,266,271.113855
5.0,323,272.163721
0.0,312,273.186719
0.0,224,273.935888
4.0,390,275.230405
4.0,371,276.417984
1.0,190,277.043025
3.0,312,278.074344
3.0,299,279.043169
3.0,345,280.183862
1.0,210,280.93391
3.0,272,281.824595
4.0,366,282.980923
5.0,364,284.152876
1.0,283,285.059187
1.0,339,286.15301
4.0,311,287.153077
3.0,288,288.075013
5.0,510,289.70012
3.0,417,291.028337
1.0,229,291.778386
8.0,464,293.262908
1.0,254,294.075424
3.0,344,295.169236
0.0,174,295.716159
0.0,145,296.200556
0.0,149,296.684964
5.0,384,297.919451
3.0,235,298.685097
0.0,157,299.200758
3.0,263,300.044565
4.0,307,301.044631
0.0,160,301.575917
0.0,153,302.075958
0.0,178,302.638488
1.0,153,303.154156
2.0,223,303.872945
0.0,173,304.435482
3.0,240,305.216785
0.0,156,305.732444
3.0,275,306.623129
0.0,127,307.045033
1.0,187,307.654449
3.0,254,308.467203
2.0,245,309.279557
1.0,199,309.920225
2.0,329,310.982795
1.0,200,311.623463
0.0,201,312.264131
1.0,235,313.029807
2.0,256,313.857987
0.0,155,314.358021
9.0,455,315.795618
0.0,190,316.420658
5.0,396,317.670743
5.0,798,320.217798
5.0,1288,324.358692
1.0,174,324.921227
3.0,324,325.952548
2.0,296,326.905746
2.0,456,328.358958
1.0,311,329.343398
0.0,223,330.04657
1.0,266,330.92163
3.0,471,332.437355
9.0,521,334.08342
5.0,579,335.896042
5.0,435,337.255507
2.0,499,338.833728
0.0,145,339.302521
5.0,608,341.208887
5.0,357,342.333962
2.0,229,343.068386
0.0,150,343.537178
0.0,152,344.021575
2.0,279,344.927911
4.0,278,345.802944
2.0,473,347.334307
1.0,172,347.881209
4.0,283,348.787519
0.0,157,349.30323
2.0,232,350.037736
6.0,396,351.287686
2.0,216,351.990858
0.0,156,352.506519
2.0,222,353.225315
1.0,403,354.522277
0.0,179,355.100441
4.0,300,356.069256
6.0,563,357.850625
2.0,258,358.678816
1.0,432,360.053899
4.0,676,362.194675
0.0,355,363.335367
1.0,374,364.522945
0.0,342,365.616771
4.0,536,367.304383
11.0,604,369.226386
11.0,702,371.445285
1.0,363,372.585986
7.0,1350,376.836271
4.0,529,378.680153
2.0,432,380.03961
1.0,692,382.227255
0.0,222,382.930437
6.0,1242,386.852575
2.0,231,387.58699
5.0,481,389.118352
6.0,634,391.118486
0.0,171,391.665387
2.0,199,392.306056
0.0,166,392.837341
1.0,166,393.368637
3.0,334,394.438829
2.0,191,395.048245
5.0,460,396.501477
1.0,184,397.110893
1.0,249,397.907821
4.0,326,398.939131
3.0,364,400.095469
0.0,125,400.48611
0.0,125,400.908011
5.0,382,402.126854
0.0,129,402.533131
0.0,123,402.939408
1.0,602,404.845784
2.0,646,406.877172
8.0,517,408.50227
3.0,275,409.392955
2.0,210,410.064874
6.0,451,411.486844
0.0,217,412.174391
6.0,442,413.565109
4.0,680,415.69025
2.0,194,416.315293
7.0,648,418.362304
1.0,151,418.862338
4.0,1277,422.878232
6.0,763,425.315894
5.0,339,426.409718
0.0,169,426.95664
0.0,180,427.550419
0.0,136,427.987958
5.0,356,429.12865
0.0,169,429.675561
4.0,278,430.566256
0.0,148,431.050653
0.0,177,431.628818
1.0,183,432.222616
6.0,903,435.082173
4.0,277,435.972858
0.0,236,436.722917
0.0,236,437.472967
2.0,819,440.051265
5.0,382,441.25447
9.0,539,443.129586
5.0,387,444.364044
6.0,559,446.129797
2.0,239,446.895463
1.0,494,448.458068
4.0,309,449.442509
0.0,173,450.005046
3.0,302,450.958245
3.0,306,451.92705
2.0,218,452.630232
0.0,149,453.11463
0.0,208,453.786559
2.0,470,455.266184
0.0,370,456.438138
1.0,208,457.110067
0.0,241,457.89137
0.0,203,458.547664
3.0,580,460.375901
13.0,420,461.719741
0.0,219,462.422912
2.0,259,463.26672
5.0,334,464.344926
4.0,346,465.454376
3.0,308,466.438806
1.0,170,467.001344
4.0,365,468.173307
4.0,310,469.157748
5.0,355,470.29844
0.0,263,471.157871
2.0,475,472.673609
2.0,271,473.533032
2.0,857,476.455112
8.0,830,479.080277
1.0,531,480.752274
4.0,368,481.924229
4.0,631,483.908735
1.0,257,484.721279
5.0,594,486.596416
2.0,240,487.362091
0.0,279,488.237149
0.0,226,488.971565
1.0,233,489.721624
9.0,868,492.471797
1.0,243,493.237475
5.0,435,494.628202
0.0,184,495.221992
0.0,157,495.737641
3.0,292,496.675214
0.0,298,497.628403
3.0,269,498.472253
8.0,365,499.628536
0.0,172,500.191074
0.0,216,500.878622
0.0,488,502.441243
2.0,601,504.331977
0.0,644,506.378978
4.0,637,508.394738
2.0,265,509.238555
0.0,348,510.347994
1.0,741,512.707537
4.0,313,513.707594
0.0,1115,517.202338
3.0,316,518.202396
5.0,411,519.483729
1.0,466,520.952732
11.0,509,522.562071
4.0,338,523.640258
3.0,257,524.452812
2.0,201,525.109106
2.0,191,525.718532
1.0,187,526.312312
0.0,284,527.218622
5.0,348,528.328072
2.0,463,529.79693
1.0,358,530.922005
2.0,592,532.812747
2.0,242,533.594059
1.0,397,534.859759
4.0,571,536.67238
9.0,398,537.938099
2.0,945,540.922674
3.0,480,542.454017
0.0,832,545.079225
9.0,614,547.010966
1.0,424,548.339169
0.0,430,549.729889
1.0,1008,552.901984
2.0,474,554.402075
2.0,214,555.08962
0.0,392,556.324088
5.0,344,557.417901
2.0,198,558.042953
0.0,244,558.824255
7.0,552,560.558747
0.0,352,561.683821
3.0,1206,565.449688
0.0,423,566.793529
1.0,405,568.074864
2.0,381,569.293696
1.0,503,570.887553
0.0,267,571.762611
5.0,762,574.185011
1.0,202,574.825678
2.0,363,575.997632
3.0,260,576.825813
1.0,590,578.685312
3.0,1011,581.873025
1.0,412,583.185622
1.0,351,584.30629
1.0,1474,589.021181
3.0,258,589.849371
3.0,436,591.224463
3.0,248,592.021381
2.0,524,593.693369
3.0,563,595.474738
2.0,423,596.802953
2.0,286,597.724898
1.0,164,598.256188
1.0,600,600.162561
1.0,228,600.912601
3.0,350,602.037677
1.0,377,603.225266
3.0,307,604.209707
3.0,291,605.131644
1.0,176,605.694181
3.0,321,606.72549
3.0,256,607.538045
2.0,837,610.178856
0.0,224,610.882018
3.0,515,612.507127
0.0,258,613.319681
5.0,832,615.929232
0.0,166,616.476154
2.0,218,617.179315
0.0,138,617.616844
7.0,271,618.491914
3.0,337,619.554473
1.0,218,620.242029
0.0,168,620.788941
3.0,249,621.585869
8.0,338,622.648431
0.0,150,623.132838
1.0,170,623.664124
4.0,281,624.570434
2.0,379,625.77365
3.0,264,626.617445
3.0,318,627.617513
7.0,301,628.570711
0.0,132,628.992606
12.0,333,630.055176
2.0,192,630.664601
7.0,294,631.602164
2.0,209,632.258449
3.0,250,633.055377
0.0,164,633.586662
1.0,159,634.086706
1.0,165,634.633619
1.0,152,635.118015
1.0,180,635.696178
0.0,144,636.164961
4.0,348,637.258859
4.0,375,638.430736
0.0,141,638.899528
2.0,1248,642.790413
16.0,774,645.228066
1.0,978,648.296875
1.0,855,650.968929
1.0,690,653.140949
0.0,1557,658.016266
3.0,902,660.84458
2.0,1161,664.469822
4.0,1043,667.751301
0.0,842,670.392093
1.0,1053,673.736067
4.0,312,674.736144
5.0,1615,679.814608
0.0,276,680.689657
2.0,1013,683.861745
6.0,1193,687.59637
3.0,372,688.768323
4.0,280,689.659007
2.0,252,690.455945
2.0,202,691.127855
1.0,188,691.737272
1.0,175,692.315436
1.0,193,692.924851
1.0,217,693.628034
0.0,143,694.096804
0.0,180,694.690594
2.0,257,695.518775
2.0,328,696.565759
6.0,1564,701.503549
0.0,413,702.800525
4.0,728,705.081915
3.0,815,707.638068
9.0,769,710.060096
3.0,349,711.153919
2.0,413,712.482134
1.0,305,713.450958
3.0,344,714.529145
6.0,628,716.513651
0.0,217,717.216825
3.0,387,718.42004
0.0,289,719.341966
0.0,225,720.060765
2.0,376,721.248344
0.0,705,723.482879
2.0,574,725.279874
2.0,564,727.061233
10.0,454,728.498828
3.0,469,729.998929
0.0,166,730.530215
1.0,592,732.40535
1.0,384,733.608552
7.0,548,735.358663
0.0,207,736.030593
7.0,673,738.140098
5.0,379,739.358931
3.0,227,740.077749
0.0,220,740.780902
12.0,612,742.734156
4.0,706,744.953055
4.0,354,746.078131
3.0,259,746.906321
4.0,294,747.843883
1.0,161,748.359542
9.0,449,749.765887
6.0,360,750.906578
12.0,346,752.016027
7.0,428,753.375493
3.0,255,754.188047
0.0,149,754.672456
5.0,346,755.766288
5.0,345,756.860102
4.0,362,758.000802
3.0,306,758.969617
4.0,308,760.125946
1.0,1059,763.438667
2.0,197,764.063708
3.0,266,764.907525
4.0,316,765.907582
0.0,129,766.329495
0.0,125,766.729745
3.0,229,767.464158
3.0,259,768.292349
3.0,270,769.167397
0.0,126,769.573675
0.0,360,770.730002
3.0,399,772.027071
1.0,176,772.589511
3.0,379,773.808343
0.0,335,774.88654
8.0,417,776.199128
1.0,471,777.683593
2.0,182,778.261766
7.0,423,779.621232
0.0,171,780.168143
1.0,152,780.652541
3.0,275,781.543225
2.0,202,782.199529
3.0,280,783.090203
1.0,153,783.590237
0.0,134,784.027767
0.0,125,784.434044
4.0,324,785.480999
0.0,127,785.887265
2.0,198,786.54356
1.0,157,787.059219
1.0,152,787.559253
7.0,360,788.71558
3.0,272,789.590639
2.0,221,790.309436
4.0,275,791.200123
7.0,269,792.059563
0.0,214,792.7471
9.0,363,793.903427
3.0,268,794.76286
6.0,433,796.137952
2.0,349,797.247401
2.0,328,798.294346
0.0,764,800.685141
1.0,220,801.388303
4.0,341,802.4665
0.0,227,803.185298
6.0,340,804.279132
3.0,284,805.185441
1.0,339,806.279255
0.0,245,807.060558
4.0,259,807.888738
6.0,406,809.185709
8.0,403,810.45141
0.0,213,811.138956
0.0,383,812.342161
3.0,470,813.826634
3.0,375,815.014215
5.0,2300,822.217822
5.0,1825,827.947423
0.0,147,828.416193
5.0,400,829.681903
2.0,364,830.838231
2.0,223,831.541403
1.0,374,832.728992
3.0,695,834.947881
5.0,453,836.385476
3.0,283,837.291787
0.0,348,838.385621
0.0,312,839.385678
3.0,286,840.307625
1.0,574,842.120235
3.0,290,843.042182
6.0,434,844.417384
4.0,294,845.339201
5.0,339,846.417398
3.0,239,847.183074
0.0,133,847.620604
4.0,259,848.448794
1.0,176,849.026947
1.0,162,849.542608
8.0,570,851.339603
0.0,186,851.933392
3.0,556,853.68351
5.0,389,854.917976
5.0,481,856.433694
1.0,167,856.964979
3.0,494,858.543219
1.0,267,859.402642
6.0,507,861.027751
2.0,197,861.668428
0.0,228,862.402852
0.0,268,863.246658
1.0,159,863.762318
4.0,260,864.606115
0.0,145,865.074895
8.0,3176,875.044324
4.0,981,878.122643
1.0,171,878.653929
4.0,291,879.591502
6.0,490,881.154097
2.0,561,882.904224
1.0,214,883.607396
2.0,219,884.294932
3.0,387,885.529389
3.0,774,887.976858
1.0,663,890.055122
5.0,376,891.273954
3.0,2173,898.231296
2.0,1146,901.80966
1.0,239,902.575339
4.0,311,903.575394
1.0,560,905.356775
2.0,1006,908.528852
4.0,398,909.810196
3.0,856,912.497866
4.0,314,913.497942
5.0,363,914.654272
12.0,773,917.10755
2.0,443,918.513905
5.0,465,919.98275
1.0,211,920.654662
1.0,255,921.467215
7.0,661,923.54548
1.0,177,924.123643
4.0,370,925.311234
4.0,280,926.201919
4.0,720,928.498948
1.0,634,930.530322
4.0,494,932.108564
0.0,200,932.749232
2.0,273,933.608653
1.0,184,934.202452
2.0,274,935.061876
7.0,281,935.968238
3.0,255,936.780765
1.0,171,937.327662
0.0,139,937.780807
1.0,191,938.405861
4.0,863,941.218547
1.0,332,942.343613
1.0,172,942.906162
1.0,233,943.671837
4.0,404,945.015676
2.0,232,945.765726
0.0,220,946.484515
1.0,476,948.047131
6.0,563,949.875367
1.0,697,952.141155
3.0,303,953.125584
1.0,181,953.719387
4.0,488,955.297605
3.0,292,956.235167
0.0,244,957.032095
1.0,220,957.756773
0.0,176,958.33495
8.0,656,960.413201
4.0,317,961.428893
2.0,338,962.507092
1.0,285,963.429039
6.0,897,966.273091
10.0,1896,972.242126
8.0,1074,975.617343
3.0,453,977.070701
5.0,502,978.664421
1.0,545,980.398913
6.0,587,982.274039
3.0,322,983.289741
4.0,317,984.32106
4.0,475,985.821151
0.0,320,986.836978
6.0,986,989.946426
1.0,278,990.821495
1.0,415,992.134084
11.0,488,993.68106
0.0,389,994.91552
3.0,357,996.040584
6.0,376,997.228164
1.0,215,997.931335
8.0,1852,1003.75986
6.0,1083,1007.197592
3.0,808,1009.760264
0.0,185,1010.369679
3.0,246,1011.166609
4.0,298,1012.119796
2.0,286,1013.057348
11.0,620,1015.026241
6.0,385,1016.24506
8.0,312,1017.260765
1.0,589,1019.113755
7.0,378,1020.316958
2.0,240,1021.09826
1.0,214,1021.785808
1.0,598,1023.692185
2.0,274,1024.567244
3.0,276,1025.442303
0.0,145,1025.911083
3.0,255,1026.723639
6.0,377,1027.926853
5.0,323,1028.973788
8.0,635,1030.973923
1.0,193,1031.598966
2.0,192,1032.224006
1.0,174,1032.786543
0.0,142,1033.239708
5.0,350,1034.349147
0.0,134,1034.786677
7.0,1036,1038.021269
1.0,414,1039.333855
6.0,392,1040.58394
3.0,243,1041.365244
2.0,322,1042.380936
6.0,876,1045.162371
5.0,317,1046.334325
2.0,256,1047.162506
1.0,453,1048.615738
2.0,433,1049.99082
2.0,199,1050.631486
4.0,305,1051.615937
5.0,709,1053.834836
3.0,250,1054.631756
1.0,228,1055.350553
6.0,595,1057.225677
2.0,264,1058.069484
2.0,283,1058.975795
4.0,295,1059.928983
5.0,582,1061.788483
4.0,303,1062.741672
4.0,337,1063.804243
2.0,212,1064.476164
1.0,186,1065.069963
4.0,270,1065.945012
0.0,148,1066.429419
4.0,342,1067.507617
6.0,475,1069.023342
5.0,297,1069.976532
1.0,164,1070.523443
3.0,247,1071.320372
4.0,304,1072.289185
3.0,267,1073.148619
1.0,378,1074.336199
4.0,313,1075.320679
12.0,590,1077.180138
0.0,158,1077.705361
7.0,519,1079.517981
1.0,248,1080.31491
4.0,268,1081.189969
6.0,402,1082.486939
11.0,526,1084.158926
5.0,350,1085.283992
6.0,378,1086.502825
1.0,419,1087.846663
2.0,480,1089.378026
1.0,190,1089.987432
10.0,450,1091.425028
4.0,296,1092.378218
1.0,468,1093.862694
9.0,419,1095.206532
4.0,307,1096.190973
7.0,661,1098.316113
0.0,166,1098.8474
3.0,251,1099.659955
0.0,255,1100.472509
1.0,201,1101.113176
1.0,178,1101.675714
4.0,399,1102.941423
5.0,375,1104.144639
5.0,330,1105.191574
2.0,765,1107.597986
1.0,249,1108.394913
7.0,459,1109.832519
0.0,152,1110.488803
2.0,263,1111.332611
1.0,293,1112.270172
2.0,320,1113.301491
3.0,265,1114.160924
1.0,295,1115.114113
0.0,202,1115.75478
1.0,194,1116.395449
2.0,300,1117.348638
0.0,170,1117.895549
2.0,278,1118.770607
2.0,203,1119.411285
5.0,669,1121.536417
3.0,276,1122.411476
2.0,242,1123.192779
6.0,548,1124.942895
1.0,206,1125.614815
0.0,310,1126.614892
1.0,221,1127.333681
0.0,181,1127.92747
3.0,252,1128.740024
5.0,659,1130.818289
7.0,680,1132.959056
2.0,526,1134.631043
2.0,350,1135.756129
0.0,246,1136.553048
2.0,266,1137.41248
9.0,601,1139.312798
3.0,296,1140.25036
0.0,240,1141.031663
5.0,380,1142.219243
1.0,269,1143.094301
7.0,1413,1147.594602
1.0,176,1148.172766
4.0,434,1149.563494
3.0,1185,1153.282484
5.0,348,1154.391933
1.0,171,1154.938843
5.0,322,1155.954538
2.0,204,1156.61083
1.0,403,1157.892167
5.0,389,1159.142251
2.0,202,1159.798553
1.0,150,1160.282952
2.0,181,1160.861114
2.0,256,1161.704921
1.0,186,1162.314338
2.0,203,1162.970632
2.0,200,1163.626926
1.0,316,1164.642619
6.0,420,1165.986459
3.0,288,1166.908393
4.0,313,1167.908462
3.0,251,1168.721016
1.0,185,1169.314806
2.0,199,1169.955474
2.0,202,1170.596141
1.0,155,1171.096176
4.0,341,1172.174381
1.0,240,1172.940047
5.0,317,1173.971376
2.0,217,1174.67454
3.0,265,1175.518344
4.0,275,1176.393413
1.0,320,1177.409097
4.0,804,1179.956154
5.0,559,1181.721894
6.0,474,1183.221995
5.0,297,1184.159548
5.0,319,1185.175242
2.0,217,1185.862787
1.0,1315,1189.988063
3.0,229,1190.738113
3.0,244,1191.535041
4.0,429,1192.894508
1.0,170,1193.441429
2.0,206,1194.097717
2.0,213,1194.800895
7.0,396,1196.066595
1.0,152,1196.551013
3.0,245,1197.347931
6.0,663,1199.438795
7.0,249,1200.235723
3.0,572,1202.032719
2.0,294,1202.97028
1.0,281,1203.860965
3.0,283,1204.767276
8.0,572,1206.56428
1.0,219,1207.281296
0.0,172,1207.84522
4.0,370,1209.069345
6.0,565,1210.881355
5.0,449,1212.303325
3.0,269,1213.162747
0.0,221,1213.86592
3.0,344,1214.959743
6.0,1127,1218.491229
6.0,497,1220.06946
5.0,313,1221.069527
5.0,355,1222.210238
1.0,152,1222.694635
4.0,282,1223.600946
6.0,358,1224.741657
0.0,177,1225.319821
2.0,201,1225.976106
2.0,218,1226.679287
2.0,243,1227.46058
5.0,1618,1232.601549
1.0,152,1233.101583
3.0,230,1233.851633
1.0,170,1234.398545
1.0,170,1234.945456
5.0,449,1236.367425
5.0,340,1237.461248
1.0,375,1238.648891
1.0,694,1240.836578
5.0,792,1243.321016
4.0,747,1245.664922
5.0,583,1247.49317
4.0,335,1248.555751
4.0,454,1249.993337
1.0,226,1250.712143
0.0,388,1251.930967
4.0,349,1253.071668
3.0,373,1254.259257
6.0,581,1256.118757
6.0,347,1257.228196
6.0,398,1258.509541
4.0,313,1259.525234
4.0,451,1260.962821
3.0,740,1263.322353
1.0,164,1263.85364
1.0,208,1264.525559
4.0,680,1266.681955
5.0,343,1267.775776
6.0,720,1270.056104
5.0,406,1271.33743
0.0,174,1271.899966
4.0,785,1274.368882
2.0,273,1275.259576
2.0,224,1275.978374
2.0,249,1276.790919
1.0,225,1277.525344
1.0,181,1278.103506
2.0,247,1278.900444
1.0,179,1279.478599
1.0,155,1279.978633
2.0,205,1280.666188
3.0,226,1281.384977
6.0,427,1282.744442
4.0,361,1283.885144
4.0,303,1284.838332
2.0,228,1285.572757
5.0,391,1286.807214
3.0,252,1287.619768
5.0,347,1288.713592
3.0,236,1289.463651
0.0,186,1290.057431
