#{"t_start": 1529969542.453926, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
2.0,183,58.472089
2.0,194,59.081495
1.0,182,59.675285
0.0,138,60.128439
0.0,156,60.628473
0.0,141,61.081627
1.0,151,61.581672
3.0,284,62.487972
2.0,193,63.1131
4.0,300,64.066213
0.0,130,64.488106
1.0,207,65.144399
1.0,166,65.691322
2.0,244,66.472624
6.0,400,67.75395
1.0,159,68.253994
0.0,167,68.785269
1.0,181,69.363442
2.0,217,70.050979
2.0,233,70.785474
1.0,180,71.363566
0.0,144,71.847973
1.0,192,72.473016
0.0,145,72.941806
0.0,131,73.363709
0.0,129,73.785603
0.0,136,74.223132
0.0,129,74.645046
1.0,159,75.14507
1.0,202,75.801363
1.0,177,76.379528
0.0,148,76.863944
0.0,129,77.285837
1.0,184,77.864001
0.0,135,78.30153
0.0,131,78.739059
2.0,234,79.473484
1.0,171,80.036031
2.0,225,80.754829
1.0,182,81.348609
1.0,173,81.911147
1.0,190,82.518494
0.0,131,82.940391
2.0,201,83.581058
0.0,135,84.018587
1.0,159,84.534249
0.0,150,85.018655
2.0,227,85.737657
0.0,139,86.190608
3.0,260,87.018799
0.0,147,87.503206
0.0,140,87.956351
0.0,128,88.378255
2.0,227,89.128305
0.0,137,89.58146
0.0,130,90.003364
0.0,151,90.48777
1.0,186,91.097186
1.0,178,91.67536
0.0,143,92.144132
1.0,174,92.706678
5.0,371,93.894248
0.0,153,94.378655
3.0,259,95.222462
1.0,159,95.738122
0.0,150,96.238165
2.0,197,96.878822
0.0,164,97.410118
1.0,168,97.957109
1.0,169,98.503931
2.0,233,99.253991
2.0,202,99.910275
0.0,138,100.363431
1.0,180,100.941595
1.0,167,101.488506
2.0,229,102.22293
1.0,197,102.847973
1.0,163,103.394894
1.0,164,103.910544
0.0,153,104.410577
0.0,144,104.894994
2.0,230,105.629408
0.0,164,106.160694
0.0,140,106.598233
3.0,275,107.488907
2.0,230,108.223331
3.0,243,108.989018
0.0,139,109.457789
3.0,305,110.426604
2.0,240,111.192281
4.0,327,112.252837
0.0,124,112.64348
0.0,135,113.081008
3.0,242,113.86231
1.0,189,114.471726
0.0,158,114.987386
2.0,210,115.659306
0.0,159,116.174975
2.0,209,116.846896
1.0,198,117.471927
0.0,133,117.89383
1.0,171,118.456368
5.0,339,119.534565
3.0,241,120.315868
2.0,204,120.972162
2.0,181,121.550324
1.0,155,122.050358
0.0,143,122.503524
1.0,170,123.050426
4.0,290,123.972373
1.0,161,124.488032
1.0,158,124.988056
1.0,210,125.659985
1.0,206,126.300643
4.0,291,127.238215
4.0,263,128.082021
0.0,140,128.535167
3.0,284,129.441477
1.0,178,130.004015
0.0,138,130.457171
1.0,198,131.082212
1.0,170,131.660378
2.0,191,132.269793
0.0,142,132.722947
0.0,153,133.22299
2.0,228,133.957414
1.0,177,134.519941
0.0,144,134.988725
4.0,287,135.910661
0.0,144,136.379442
1.0,185,136.973231
2.0,204,137.613899
1.0,179,138.20769
0.0,161,138.723432
1.0,177,139.301521
1.0,173,139.848434
4.0,282,140.754735
2.0,225,141.473533
0.0,214,142.145452
2.0,215,142.845579
0.0,154,143.345612
1.0,187,143.939402
2.0,223,144.6582
0.0,145,145.126981
0.0,152,145.627016
1.0,193,146.252056
1.0,195,146.8771
0.0,134,147.330253
3.0,273,148.205312
0.0,144,148.674094
5.0,401,149.939802
1.0,207,150.611722
0.0,139,151.064877
3.0,245,151.986825
2.0,206,152.643109
2.0,189,153.268151
0.0,134,153.70569
3.0,247,154.502618
3.0,255,155.330788
2.0,191,155.940205
0.0,135,156.377734
5.0,338,157.455932
3.0,261,158.315373
5.0,324,159.346691
1.0,177,159.924847
4.0,327,160.956175
0.0,154,161.471825
1.0,188,162.08124
1.0,161,162.596899
1.0,199,163.237568
1.0,244,164.01887
5.0,352,165.143945
1.0,162,165.675231
0.0,153,166.175264
0.0,151,166.659671
2.0,238,167.425358
0.0,172,167.987885
3.0,217,168.691068
0.0,177,169.253605
0.0,159,169.769264
2.0,208,170.441184
1.0,189,171.050591
5.0,327,172.097536
4.0,304,173.063287
3.0,255,173.875842
2.0,217,174.579014
1.0,164,175.110299
0.0,146,175.594717
3.0,246,176.376018
3.0,256,177.188573
1.0,204,177.844857
1.0,223,178.548039
2.0,235,179.298089
1.0,198,179.923131
3.0,221,180.626292
0.0,136,181.063821
0.0,147,181.532614
2.0,266,182.37642
2.0,213,183.048331
1.0,220,183.751503
2.0,237,184.657823
1.0,207,185.329733
1.0,172,185.892272
3.0,267,186.767328
0.0,169,187.298613
3.0,274,188.1893
5.0,432,189.564529
5.0,357,190.689465
1.0,191,191.314509
3.0,231,192.064558
0.0,153,192.548966
2.0,223,193.267764
6.0,364,194.439717
0.0,170,194.986656
0.0,137,195.424159
0.0,153,195.924201
3.0,320,196.939884
0.0,150,197.424291
4.0,304,198.393106
1.0,174,198.955644
1.0,191,199.580686
0.0,195,200.221354
3.0,243,201.018282
2.0,243,201.799586
3.0,290,202.719142
3.0,256,203.531817
1.0,186,204.125487
2.0,264,204.969364
0.0,179,205.53182
0.0,145,206.000612
0.0,150,206.485019
0.0,140,206.938166
0.0,134,207.375695
2.0,241,208.14137
1.0,172,208.688292
4.0,309,209.688359
0.0,140,210.141514
2.0,262,210.985322
1.0,192,211.594741
0.0,154,212.110386
0.0,139,212.563555
3.0,275,213.454226
2.0,237,214.219916
0.0,144,214.688695
1.0,184,215.28262
0.0,208,215.954403
2.0,226,216.829463
1.0,204,217.485757
1.0,182,218.079536
5.0,334,219.142107
0.0,159,219.657766
1.0,275,220.517209
0.0,262,221.345379
0.0,161,221.861047
1.0,328,222.8924
0.0,224,223.626793
2.0,245,224.439336
1.0,176,225.0175
7.0,459,226.533237
0.0,166,227.080151
1.0,197,227.720815
1.0,234,228.502119
1.0,198,229.127161
4.0,353,230.283477
1.0,201,230.939771
1.0,217,231.642943
4.0,322,232.705526
0.0,161,233.233222
1.0,204,233.905153
0.0,183,234.483317
5.0,331,235.561504
3.0,376,236.780335
1.0,194,237.405389
2.0,257,238.233568
4.0,333,239.296129
8.0,494,240.874359
2.0,321,241.905677
0.0,174,242.468225
1.0,226,243.187013
0.0,196,243.812055
2.0,279,244.733991
4.0,321,245.749694
3.0,263,246.593491
2.0,268,247.452924
0.0,207,248.124853
0.0,125,248.531132
5.0,399,249.812468
0.0,168,250.359376
2.0,262,251.203186
0.0,238,251.968851
0.0,177,252.531389
0.0,190,253.140804
1.0,157,253.640837
3.0,282,254.531533
4.0,351,255.656609
3.0,267,256.516039
3.0,234,257.266081
2.0,254,258.078634
2.0,237,258.84432
2.0,321,259.860004
0.0,178,260.453793
1.0,161,260.969453
1.0,247,261.750755
1.0,170,262.297667
1.0,258,263.123032
0.0,152,263.591823
1.0,186,264.185612
0.0,195,264.810654
1.0,178,265.388818
8.0,441,266.795152
0.0,191,267.420204
1.0,189,268.029619
5.0,379,269.232825
0.0,198,269.857867
9.0,530,271.529844
1.0,197,272.155003
5.0,351,273.264345
0.0,166,273.79563
1.0,184,274.373794
7.0,371,275.561364
0.0,191,276.186417
2.0,197,276.827074
0.0,132,277.264616
0.0,133,277.702132
0.0,169,278.249057
0.0,257,279.077224
0.0,166,279.624147
1.0,210,280.296069
1.0,185,280.905485
2.0,280,281.811781
0.0,148,282.296189
0.0,266,283.155622
0.0,128,283.577525
1.0,186,284.186952
1.0,285,285.124503
1.0,243,285.921432
3.0,292,286.874621
1.0,224,287.593428
4.0,354,288.73412
2.0,446,290.202968
0.0,160,290.765585
1.0,316,291.81246
2.0,292,292.796892
0.0,175,293.370003
0.0,249,294.151315
0.0,156,294.651339
5.0,367,295.807667
1.0,301,296.760855
0.0,282,297.65154
5.0,349,298.745363
2.0,241,299.51105
1.0,252,300.323594
1.0,184,300.917383
2.0,263,301.761199
5.0,478,303.292542
0.0,299,304.245731
5.0,370,305.402068
4.0,311,306.38651
3.0,321,307.417818
2.0,370,308.605407
4.0,492,310.168002
0.0,385,311.402469
2.0,205,312.058763
5.0,547,313.949505
7.0,593,315.824642
0.0,190,316.434056
3.0,322,317.449749
2.0,266,318.324811
1.0,380,319.54363
0.0,594,321.434381
1.0,613,323.387637
15.0,1227,327.274488
1.0,202,327.930781
2.0,218,328.633954
2.0,238,329.399619
1.0,248,330.196557
3.0,248,330.977849
0.0,236,331.7279
1.0,224,332.431072
1.0,192,333.056113
1.0,180,333.634276
3.0,468,335.134377
3.0,220,335.853187
1.0,150,336.337582
2.0,209,337.009514
2.0,313,338.00958
0.0,122,338.40023
4.0,317,339.400288
6.0,466,340.900389
4.0,437,342.291117
0.0,149,342.775513
0.0,173,343.353689
4.0,329,344.400622
8.0,647,346.619521
0.0,147,347.103939
0.0,131,347.525832
4.0,437,348.932175
1.0,164,349.463461
2.0,222,350.182271
0.0,146,350.65104
0.0,137,351.104196
0.0,200,351.744863
1.0,182,352.338665
0.0,196,352.963706
4.0,380,354.177518
1.0,187,354.786921
3.0,248,355.583848
0.0,160,356.099507
2.0,236,356.865195
2.0,218,357.568367
0.0,134,358.005899
2.0,227,358.740321
0.0,122,359.146598
3.0,234,359.912263
0.0,175,360.474812
4.0,321,361.506119
0.0,144,361.974914
2.0,240,362.740577
2.0,242,363.521888
1.0,179,364.100043
0.0,175,364.646965
3.0,241,365.428258
17.0,649,367.490906
3.0,257,368.303449
3.0,253,369.116003
3.0,300,370.069193
1.0,240,370.83488
0.0,189,371.444284
2.0,427,372.80375
1.0,400,374.06947
3.0,655,376.116476
0.0,158,376.616505
2.0,301,377.741581
0.0,258,378.569761
2.0,509,380.179243
2.0,646,382.226267
1.0,780,384.704101
0.0,741,387.063646
3.0,567,388.876256
1.0,350,390.001331
0.0,227,390.735765
0.0,660,392.798441
1.0,424,394.15786
2.0,264,395.001664
0.0,630,396.986173
2.0,260,397.798737
1.0,278,398.705038
2.0,548,400.423912
5.0,432,401.783379
2.0,777,404.221033
3.0,395,405.471116
1.0,245,406.268044
3.0,751,408.627577
1.0,258,409.440131
0.0,249,410.221443
2.0,355,411.346508
0.0,183,411.955925
2.0,297,412.909113
2.0,222,413.627911
1.0,172,414.190459
2.0,208,414.854343
2.0,272,415.729401
2.0,282,416.620096
2.0,242,417.401398
1.0,212,418.073309
0.0,196,418.713977
3.0,303,419.698417
1.0,329,420.760988
1.0,184,421.370405
2.0,338,422.448601
0.0,142,422.917382
3.0,253,423.71431
2.0,244,424.51124
2.0,229,425.26129
2.0,237,426.011339
2.0,217,426.730149
2.0,262,427.558318
0.0,142,428.0271
1.0,204,428.68344
0.0,191,429.308445
1.0,182,429.886608
3.0,270,430.761657
0.0,229,431.496081
3.0,304,432.464896
1.0,1519,437.246466
0.0,569,439.043471
0.0,1413,443.528147
0.0,1827,449.299731
1.0,1259,453.25311
3.0,1785,458.815993
4.0,909,461.659933
3.0,1272,465.628939
3.0,784,468.082227
1.0,698,470.269884
0.0,294,471.207437
0.0,139,471.660593
0.0,208,472.332522
2.0,437,473.738856
0.0,163,474.254515
4.0,518,475.885244
0.0,166,476.416542
1.0,192,477.041572
0.0,241,477.807248
4.0,432,479.197977
1.0,179,479.776129
5.0,571,481.58875
0.0,205,482.245054
2.0,303,483.213869
2.0,369,484.385813
3.0,284,485.29224
0.0,144,485.745278
0.0,165,486.276573
3.0,351,487.370388
4.0,319,488.370454
3.0,297,489.308017
4.0,306,490.276841
4.0,332,491.323777
7.0,631,493.308285
2.0,312,494.292735
3.0,459,495.745959
3.0,371,496.933661
3.0,225,497.652325
4.0,887,500.449398
1.0,151,500.933795
1.0,197,501.574475
2.0,446,503.012122
2.0,363,504.168386
3.0,264,505.012205
0.0,156,505.512226
5.0,494,507.094393
4.0,327,508.141339
3.0,295,509.094527
4.0,377,510.297743
3.0,255,511.125913
4.0,458,512.579136
4.0,333,513.641708
11.0,1027,516.876297
3.0,445,518.298267
1.0,309,519.298346
1.0,476,520.814063
0.0,129,521.235974
2.0,252,522.048519
2.0,398,523.314229
2.0,243,524.095541
11.0,807,526.658212
4.0,316,527.658269
2.0,235,528.40833
0.0,264,529.252136
3.0,338,530.345949
2.0,260,531.174139
3.0,282,532.064824
3.0,314,533.064882
2.0,195,533.689932
0.0,227,534.408731
0.0,200,535.049388
2.0,316,536.049455
1.0,516,537.66149
1.0,152,538.161524
0.0,210,538.833453
0.0,279,539.708512
1.0,176,540.27105
0.0,170,540.817952
5.0,511,542.44306
0.0,151,542.927478
4.0,473,544.411952
0.0,223,545.115124
8.0,406,546.39646
3.0,293,547.334013
0.0,212,548.005933
3.0,335,549.052955
4.0,395,550.302961
3.0,362,551.459289
3.0,362,552.59999
1.0,217,553.303172
0.0,133,553.725066
3.0,248,554.521994
2.0,200,555.162662
2.0,201,555.818956
2.0,319,556.834649
0.0,164,557.365935
5.0,375,558.553513
2.0,1059,561.866235
0.0,207,562.538164
2.0,247,563.319468
1.0,210,563.991377
4.0,296,564.944576
0.0,130,565.366469
3.0,434,566.757187
0.0,167,567.289004
2.0,347,568.617228
4.0,280,569.539155
5.0,348,570.648613
0.0,144,571.10177
7.0,381,572.304974
7.0,307,573.273789
2.0,185,573.867569
5.0,359,575.00827
0.0,125,575.414547
4.0,296,576.35211
4.0,296,577.3053
3.0,255,578.117863
1.0,182,578.696019
1.0,178,579.274181
0.0,140,579.727346
3.0,312,580.727413
0.0,202,581.383698
0.0,146,581.868104
5.0,385,583.102572
0.0,171,583.66511
0.0,186,584.274516
1.0,214,584.962061
0.0,224,585.696486
0.0,446,587.118456
1.0,304,588.087281
0.0,399,589.337354
0.0,287,590.259291
0.0,508,591.884399
11.0,489,593.431378
7.0,935,596.400327
3.0,599,598.29166
1.0,1240,602.338807
0.0,189,602.948222
0.0,233,603.698281
1.0,358,604.838974
4.0,475,606.339074
2.0,281,607.229768
7.0,396,608.479842
3.0,333,609.526787
7.0,417,610.839374
2.0,1304,614.902147
1.0,199,615.542814
2.0,512,617.152297
7.0,276,618.027356
4.0,302,618.980544
1.0,167,619.51184
2.0,297,620.449392
3.0,343,621.527591
1.0,325,622.590162
0.0,206,623.262081
2.0,396,624.527801
9.0,1055,627.840513
0.0,461,629.292285
0.0,204,629.932953
2.0,286,630.839273
3.0,370,632.011216
2.0,327,633.058161
3.0,538,634.777036
0.0,215,635.480199
1.0,180,636.058362
9.0,426,637.43354
3.0,500,639.011684
3.0,339,640.105507
0.0,127,640.527411
7.0,292,641.464973
0.0,152,641.965017
3.0,490,643.527622
1.0,247,644.32454
7.0,415,645.637128
10.0,606,647.559132
4.0,354,648.684207
1.0,272,649.54365
12.0,511,651.153122
3.0,336,652.215703
0.0,280,653.090752
0.0,253,653.903306
0.0,472,655.38778
2.0,521,657.059767
0.0,139,657.512932
10.0,534,659.199321
0.0,182,659.793119
4.0,338,660.871317
0.0,234,661.621357
0.0,174,662.199521
4.0,322,663.246477
3.0,212,664.090273
0.0,146,664.57468
4.0,310,665.574747
0.0,180,666.15291
1.0,213,666.840456
3.0,223,667.54363
3.0,269,668.40307
1.0,223,669.137495
6.0,407,670.418821
1.0,505,672.028304
1.0,436,673.403395
2.0,334,674.465966
4.0,313,675.466043
3.0,259,676.30985
2.0,244,677.091143
1.0,223,677.80994
1.0,220,678.513112
0.0,342,679.59131
4.0,295,680.544498
0.0,346,681.669574
0.0,470,683.185299
4.0,638,685.232312
3.0,538,686.998054
2.0,266,687.8575
0.0,281,688.779424
1.0,176,689.353995
1.0,323,690.385304
2.0,226,691.119738
12.0,854,693.807417
3.0,315,694.807484
1.0,197,695.448143
8.0,329,696.495098
9.0,837,699.120264
2.0,327,700.151583
0.0,139,700.604747
1.0,180,701.198538
2.0,200,701.839195
2.0,194,702.464237
2.0,205,703.120531
3.0,260,703.964337
3.0,247,704.776892
1.0,211,705.464438
3.0,241,706.261377
1.0,191,706.886408
3.0,243,707.683336
1.0,174,708.245884
4.0,266,709.120932
1.0,261,709.964893
2.0,305,710.933564
7.0,259,711.761744
6.0,344,712.855567
2.0,261,713.683748
1.0,262,714.527544
0.0,208,715.183839
7.0,270,716.027644
0.0,125,716.433922
0.0,133,716.887087
1.0,288,717.809014
1.0,217,718.512185
10.0,464,719.975973
0.0,125,720.382251
7.0,454,721.804221
3.0,238,722.554271
7.0,280,723.42933
0.0,158,723.944989
2.0,244,724.710666
1.0,240,725.476342
1.0,189,726.085769
2.0,228,726.820191
0.0,125,727.226468
0.0,155,727.710867
8.0,297,728.664055
2.0,374,729.836008
11.0,729,732.133037
2.0,272,733.023722
11.0,895,735.883297
4.0,580,737.711545
2.0,198,738.367829
3.0,551,740.133582
1.0,241,740.899248
2.0,268,741.743054
0.0,187,742.352471
3.0,739,744.712005
8.0,585,746.555876
0.0,200,747.196544
7.0,381,748.415376
0.0,183,749.009175
1.0,295,749.946738
1.0,230,750.69079
1.0,182,751.268954
11.0,900,754.097268
3.0,282,755.003569
9.0,1054,758.331916
0.0,264,759.160098
6.0,519,760.972728
7.0,292,761.91028
11.0,704,764.129253
7.0,595,766.004315
0.0,222,766.707487
5.0,529,768.379463
11.0,571,770.176459
4.0,540,771.864072
6.0,422,773.192286
3.0,383,774.395501
11.0,791,776.895658
3.0,293,777.817605
0.0,143,778.270751
2.0,331,779.317695
8.0,372,780.520901
0.0,191,781.130327
11.0,515,782.763191
2.0,246,783.544494
0.0,143,784.013275
9.0,393,785.278976
4.0,321,786.294678
3.0,289,787.200989
0.0,130,787.622882
1.0,254,788.451063
5.0,559,790.216806
2.0,251,791.013734
0.0,177,791.576271
0.0,137,792.201313
3.0,312,793.20138
5.0,350,794.326455
0.0,143,794.79525
0.0,130,795.232778
0.0,141,795.685933
2.0,315,796.701626
1.0,177,797.27979
8.0,336,798.35809
2.0,205,799.014278
1.0,156,799.514312
0.0,150,800.014346
7.0,245,800.795639
2.0,260,801.623827
1.0,155,802.123852
3.0,443,803.51458
3.0,525,805.17094
2.0,214,805.858486
3.0,398,807.124187
2.0,248,807.921126
0.0,170,808.468027
2.0,204,809.124329
1.0,247,809.921258
2.0,225,810.640046
3.0,298,811.593245
0.0,224,812.320093
4.0,302,813.288918
3.0,271,814.163965
6.0,481,815.679691
0.0,251,816.492258
7.0,252,817.304812
6.0,380,818.508006
0.0,144,818.976788
4.0,1112,822.44577
5.0,369,823.602097
1.0,461,825.055319
3.0,227,825.774127
2.0,247,826.539793
8.0,700,828.72744
4.0,317,829.743133
7.0,284,830.633828
1.0,184,831.227791
0.0,129,831.633884
1.0,207,832.290178
1.0,235,833.040228
0.0,134,833.462132
7.0,590,835.321631
4.0,244,836.102943
1.0,207,836.759237
4.0,285,837.681175
7.0,331,838.743734
5.0,416,840.071949
7.0,248,840.868889
1.0,184,841.447051
1.0,263,842.275221
0.0,144,842.744012
4.0,270,843.593362
5.0,309,844.562184
1.0,251,845.390356
4.0,266,846.234173
5.0,328,847.296733
1.0,215,847.984279
12.0,336,849.078103
1.0,395,850.359437
2.0,203,851.015743
4.0,319,852.015799
4.0,343,853.125258
0.0,210,853.797179
2.0,209,854.484725
1.0,261,855.312893
3.0,297,856.266092
1.0,152,856.750499
2.0,209,857.42241
0.0,146,857.891201
0.0,238,858.656867
1.0,191,859.266293
1.0,175,859.828821
3.0,229,860.563245
3.0,434,861.938337
1.0,201,862.579132
2.0,381,863.78222
1.0,395,865.016667
3.0,254,865.829232
2.0,200,866.469889
1.0,220,867.173062
7.0,416,868.485659
2.0,214,869.15757
2.0,320,870.188889
2.0,306,871.173341
2.0,596,873.048468
11.0,458,874.474983
2.0,206,875.131277
0.0,264,875.959448
1.0,916,878.83465
3.0,287,879.725325
2.0,527,881.381685
4.0,754,883.74123
4.0,829,886.335152
4.0,321,887.350835
3.0,416,888.663432
3.0,227,889.382221
5.0,314,890.366671
2.0,260,891.194851
11.0,342,892.288665
3.0,481,893.835657
4.0,389,895.085739
6.0,446,896.507697
4.0,335,897.585895
4.0,958,900.601731
4.0,628,902.570603
2.0,238,903.336291
0.0,155,903.836327
11.0,592,905.715039
11.0,1152,909.324643
1.0,175,909.902807
11.0,366,911.059133
1.0,213,911.731065
1.0,186,912.34047
0.0,170,912.90302
0.0,204,913.559314
2.0,222,914.278113
2.0,193,914.903141
2.0,209,915.575072
3.0,293,916.512625
11.0,361,917.637709
0.0,173,918.200245
2.0,220,918.90342
0.0,169,919.45032
1.0,203,920.106626
0.0,160,920.622273
3.0,382,921.841115
11.0,295,922.794295
0.0,343,923.888125
0.0,400,925.169453
1.0,150,925.65386
5.0,501,927.263354
11.0,330,928.325913
5.0,412,929.638502
0.0,134,930.076105
0.0,132,930.497934
0.0,125,930.904221
1.0,182,931.482374
12.0,634,933.482509
4.0,333,934.529463
1.0,251,935.326382
11.0,609,937.249941
1.0,407,938.546892
3.0,426,939.890732
3.0,270,940.750174
1.0,222,941.468975
3.0,285,942.375417
2.0,237,943.156576
2.0,208,943.844135
4.0,488,945.391112
0.0,595,947.281852
1.0,960,950.297688
1.0,311,951.282129
2.0,247,952.063421
5.0,518,953.688529
6.0,396,954.938623
1.0,318,955.969933
1.0,213,956.657545
8.0,794,959.204524
4.0,288,960.157722
2.0,228,960.907764
0.0,589,962.814141
3.0,283,963.720461
1.0,612,965.673721
1.0,172,966.236246
1.0,152,966.72136
4.0,369,967.877697
5.0,299,968.830877
1.0,550,970.565378
2.0,242,971.362295
8.0,417,972.69051
2.0,233,973.44056
0.0,443,974.846905
0.0,283,975.768852
9.0,513,977.409587
3.0,304,978.37839
3.0,214,979.065948
0.0,125,979.487839
2.0,224,980.206638
2.0,202,980.847317
4.0,351,981.972382
2.0,216,982.659926
1.0,501,984.253795
1.0,164,984.785082
1.0,154,985.285102
0.0,124,985.691389
7.0,563,987.472749
1.0,181,988.050913
1.0,151,988.53532
3.0,276,989.410377
2.0,204,990.082299
0.0,175,990.644836
1.0,236,991.394895
2.0,212,992.082442
3.0,274,992.941864
14.0,618,994.895129
0.0,164,995.426415
1.0,173,995.973327
4.0,706,998.191785
0.0,235,998.941825
4.0,1804,1004.645343
0.0,300,1005.598533
7.0,714,1007.911187
1.0,917,1010.801996
12.0,514,1012.427117
1.0,863,1015.146044
9.0,511,1016.739901
4.0,990,1019.833849
6.0,713,1022.068373
3.0,823,1024.631044
0.0,2143,1031.364117
1.0,555,1033.114235
11.0,1130,1036.64572
2.0,201,1037.286398
5.0,376,1038.489594
0.0,374,1039.677173
2.0,342,1040.770997
0.0,126,1041.1929
0.0,162,1041.724185
2.0,231,1042.458619
2.0,188,1043.068035
2.0,395,1044.333735
4.0,277,1045.224419
4.0,317,1046.224486
9.0,1937,1052.287392
8.0,1510,1057.053345
2.0,434,1058.428437
11.0,275,1059.301017
0.0,126,1059.707296
0.0,148,1060.19169
5.0,300,1061.144879
2.0,200,1061.785546
4.0,285,1062.691866
4.0,341,1063.770063
4.0,294,1064.707781
4.0,317,1065.692057
0.0,136,1066.129587
5.0,347,1067.223411
6.0,410,1068.520372
0.0,126,1068.926661
2.0,219,1069.629833
1.0,153,1070.129855
5.0,360,1071.270556
1.0,210,1071.926849
4.0,514,1073.567584
9.0,629,1075.567718
1.0,173,1076.130363
11.0,269,1076.989688
0.0,229,1077.73975
0.0,364,1078.896066
0.0,277,1079.78675
6.0,707,1082.021275
0.0,242,1082.802587
0.0,435,1084.162042
2.0,238,1084.912094
2.0,214,1085.599649
1.0,153,1086.08407
5.0,366,1087.256001
11.0,331,1088.302954
1.0,185,1088.896735
3.0,264,1089.740541
2.0,241,1090.486714
2.0,688,1092.658725
0.0,499,1094.236955
0.0,471,1095.721431
9.0,653,1097.830946
12.0,519,1099.456055
0.0,1342,1103.706339
2.0,277,1104.597034
4.0,272,1105.456456
4.0,454,1106.909688
0.0,220,1107.612851
9.0,464,1109.11295
3.0,279,1110.019273
1.0,688,1112.23816
1.0,207,1112.910079
4.0,386,1114.160163
5.0,304,1115.144603
6.0,546,1116.894721
2.0,204,1117.56664
3.0,226,1118.301065
1.0,205,1118.972986
0.0,607,1120.879362
6.0,452,1122.296557
3.0,292,1123.218494
1.0,301,1124.171692
0.0,916,1127.046885
2.0,208,1127.703169
0.0,255,1128.531349
1.0,504,1130.140832
0.0,514,1131.781567
1.0,215,1132.469113
3.0,254,1133.281677
1.0,1162,1136.891283
9.0,510,1138.500776
1.0,199,1139.141434
7.0,391,1140.391528
3.0,257,1141.219698
3.0,263,1142.063514
1.0,207,1142.735434
2.0,206,1143.391718
0.0,138,1143.829247
3.0,251,1144.641802
1.0,397,1145.907511
0.0,398,1147.173222
1.0,230,1147.907655
4.0,259,1148.7202
9.0,505,1150.314066
4.0,682,1152.448301
0.0,215,1153.120221
3.0,269,1153.979654
2.0,181,1154.542192
3.0,226,1155.276625
4.0,326,1156.292309
0.0,125,1156.698595
1.0,277,1157.589271
2.0,181,1158.167434
0.0,156,1158.667468
1.0,158,1159.183127
7.0,515,1160.823921
0.0,122,1161.214513
0.0,173,1161.77705
2.0,272,1162.652119
2.0,199,1163.292777
3.0,287,1164.214723
1.0,152,1164.714746
9.0,531,1166.402359
0.0,133,1166.839889
0.0,124,1167.246297
3.0,221,1167.949348
1.0,231,1168.715015
2.0,205,1169.371309
0.0,160,1169.902594
3.0,222,1170.605766
2.0,200,1171.262059
2.0,223,1171.965232
1.0,153,1172.449638
0.0,134,1172.887169
