#{"t_start": 1529853755.3822033, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
1.0,155,212.092919
5.0,380,213.421134
0.0,151,213.952409
5.0,354,215.186868
1.0,175,215.811919
2.0,276,216.780738
0.0,195,217.468271
2.0,219,218.249572
1.0,249,219.124632
1.0,226,219.921568
5.0,346,221.171642
0.0,181,221.827937
0.0,142,222.327979
0.0,138,222.828003
1.0,186,223.484307
2.0,221,224.281317
2.0,247,225.156284
1.0,221,225.968848
6.0,367,227.250174
0.0,169,227.859589
2.0,232,228.68777
2.0,242,229.531577
0.0,162,230.109741
0.0,232,230.922295
1.0,175,231.53172
0.0,175,232.156761
0.0,206,232.891176
2.0,228,233.688105
3.0,280,234.672555
0.0,175,235.297597
1.0,158,236.063264
1.0,199,236.766445
1.0,170,237.360225
2.0,238,238.188416
0.0,197,238.891579
0.0,143,239.391611
2.0,236,240.235418
6.0,392,241.61052
1.0,214,242.360559
1.0,183,243.001238
6.0,392,244.376329
2.0,227,245.173248
1.0,163,245.735786
0.0,187,246.407716
2.0,262,247.329643
3.0,243,248.17345
10.0,441,249.720437
1.0,195,250.40812
0.0,170,251.001763
6.0,378,252.329976
3.0,254,253.220661
0.0,160,253.783209
7.0,467,255.423934
1.0,172,256.033359
10.0,470,257.674084
1.0,203,258.392892
2.0,238,259.236689
3.0,266,260.174262
1.0,218,260.939927
2.0,253,261.830612
3.0,212,262.580663
0.0,160,263.14321
3.0,259,264.049521
0.0,131,264.518377
1.0,203,265.252716
4.0,297,266.284035
2.0,222,267.065446
2.0,234,267.893528
3.0,216,268.643567
0.0,151,269.190614
4.0,294,270.221799
2.0,197,271.128109
2.0,206,271.862533
3.0,233,272.675088
4.0,330,273.831417
1.0,167,274.425206
1.0,151,274.956491
2.0,229,275.753419
4.0,300,276.815989
1.0,230,277.628554
6.0,373,278.925516
5.0,377,280.238094
5.0,326,281.378796
3.0,280,282.363371
7.0,431,283.863336
1.0,176,284.488389
2.0,184,285.144671
1.0,185,285.785349
4.0,380,287.113553
2.0,237,287.95736
3.0,290,288.973053
6.0,362,290.238762
3.0,212,290.988812
7.0,487,292.692062
0.0,134,293.176469
4.0,274,294.129647
3.0,262,295.051594
0.0,136,295.535991
3.0,277,296.504817
0.0,123,296.942336
5.0,391,298.317428
2.0,211,299.051852
4.0,280,300.036304
0.0,136,300.505074
5.0,354,301.755168
4.0,336,302.927111
0.0,133,303.395893
4.0,363,304.661602
6.0,506,306.677362
1.0,430,308.177462
0.0,147,308.693121
1.0,205,309.427547
0.0,147,309.943216
3.0,255,310.83389
2.0,193,311.521436
13.0,510,313.302898
7.0,274,314.255995
0.0,147,314.78728
3.0,262,315.709226
0.0,131,316.162372
0.0,161,316.740535
0.0,126,317.19369
5.0,378,318.506279
0.0,155,319.0532
2.0,311,320.147024
0.0,133,320.615795
0.0,304,321.66275
0.0,274,322.631565
6.0,418,324.084787
8.0,598,326.163051
5.0,487,327.86629
1.0,188,328.522573
1.0,222,329.303876
0.0,153,329.835161
8.0,470,331.491533
1.0,199,332.194705
4.0,410,333.616674
4.0,334,334.788618
1.0,215,335.538669
1.0,150,336.085589
7.0,392,337.460672
4.0,1042,341.054662
3.0,245,342.21099
4.0,444,343.757968
4.0,364,345.039304
2.0,256,345.945614
1.0,347,347.148819
4.0,370,348.445804
3.0,234,349.273961
2.0,275,350.242776
5.0,375,351.555364
1.0,199,352.24291
0.0,149,352.774196
6.0,467,354.399305
4.0,359,355.649388
2.0,214,356.415065
3.0,263,357.337003
3.0,273,358.290189
4.0,270,359.227762
2.0,406,360.649722
0.0,172,361.259138
0.0,133,361.72792
1.0,214,362.477971
1.0,234,363.290525
7.0,857,366.259483
1.0,173,366.868888
0.0,159,367.431427
2.0,209,368.16585
3.0,255,369.056536
0.0,214,369.822211
2.0,202,370.525383
3.0,259,371.431693
1.0,153,371.978605
3.0,214,372.744282
3.0,214,373.478705
1.0,156,374.041243
4.0,324,375.166318
1.0,521,376.994577
1.0,206,377.713363
7.0,491,379.416603
11.0,305,380.479174
2.0,210,381.229223
1.0,156,381.776145
1.0,193,382.448066
1.0,188,383.119986
11.0,759,385.760777
2.0,196,386.448324
3.0,258,387.354634
1.0,231,388.167188
1.0,153,388.7141
7.0,851,391.667501
5.0,567,393.636305
2.0,227,394.417606
2.0,209,395.152031
2.0,184,395.808325
1.0,197,396.49588
0.0,130,396.949131
1.0,177,397.574068
4.0,347,398.792909
1.0,201,399.496101
1.0,154,400.042983
5.0,590,402.089995
5.0,298,403.13695
1.0,157,403.683851
1.0,153,404.230763
2.0,222,405.012066
1.0,152,405.558978
3.0,228,406.355915
1.0,156,406.902817
2.0,267,407.840389
1.0,151,408.387301
3.0,275,409.340489
1.0,185,409.996783
5.0,473,411.653134
4.0,281,412.637575
4.0,265,413.559512
3.0,225,414.356441
2.0,224,415.153379
1.0,173,415.762784
3.0,212,416.497208
7.0,299,417.544153
2.0,199,418.247325
2.0,181,418.888003
5.0,397,420.263086
1.0,187,420.935015
3.0,575,422.919513
0.0,145,423.435172
2.0,212,424.185222
0.0,125,424.622762
0.0,175,425.247793
11.0,292,426.279113
3.0,313,427.404197
2.0,200,428.122986
3.0,248,428.998055
3.0,329,430.185624
2.0,310,431.279457
5.0,653,433.545233
8.0,312,434.639058
7.0,1028,438.201785
6.0,501,439.951913
3.0,458,441.561394
2.0,366,442.84273
4.0,342,444.030301
1.0,183,444.686595
1.0,173,445.296009
5.0,328,446.452337
0.0,128,446.905492
3.0,454,448.483733
1.0,414,449.936955
1.0,179,450.561998
1.0,228,451.359049
1.0,298,452.40586
1.0,284,453.405928
0.0,623,455.562322
2.0,272,456.51552
2.0,284,457.515577
1.0,167,458.09375
1.0,241,458.937547
1.0,349,460.156379
6.0,566,462.12527
2.0,298,463.172206
4.0,434,464.687932
0.0,123,465.125461
3.0,248,466.00053
2.0,418,467.453743
5.0,334,468.625695
6.0,396,470.000787
6.0,346,471.219618
6.0,453,472.79786
1.0,207,473.532274
7.0,419,474.985496
0.0,126,475.438652
2.0,201,476.15745
9.0,323,477.282524
1.0,153,477.829446
11.0,268,478.782625
11.0,343,479.985831
6.0,533,482.064094
6.0,355,483.314189
2.0,189,483.970473
3.0,248,484.845531
1.0,153,485.392442
10.0,387,486.736292
0.0,124,487.189438
2.0,223,487.97074
7.0,247,488.845798
2.0,214,489.595859
3.0,341,490.783428
7.0,502,492.549171
2.0,259,493.455592
0.0,189,494.127412
1.0,155,494.674322
1.0,272,495.627555
1.0,345,496.830717
3.0,569,498.815215
5.0,571,500.799733
11.0,272,501.752912
3.0,254,502.62798
0.0,125,503.081126
5.0,330,504.237453
1.0,402,505.659422
2.0,200,506.362605
3.0,269,507.300167
0.0,199,508.00334
3.0,336,509.175282
3.0,287,510.17535
5.0,1027,513.753713
1.0,290,514.769407
6.0,909,518.175885
1.0,517,519.97288
1.0,293,520.988583
11.0,1250,525.363866
4.0,619,527.52027
6.0,1054,531.176756
3.0,1040,534.770745
11.0,267,535.708308
2.0,968,539.067908
2.0,260,539.974228
1.0,162,540.552381
11.0,389,541.911849
4.0,259,542.818159
1.0,204,543.536967
1.0,217,544.302632
5.0,306,545.365205
12.0,298,546.412149
1.0,153,546.959061
1.0,169,547.552861
5.0,431,549.052951
0.0,128,549.506115
11.0,267,550.443669
12.0,300,551.50624
0.0,125,551.943778
6.0,445,553.740774
4.0,242,554.600197
9.0,662,556.912852
4.0,310,557.991049
2.0,231,558.803604
0.0,193,559.491149
2.0,185,560.147443
1.0,919,563.335155
3.0,649,565.585307
1.0,153,566.132228
3.0,276,567.101034
3.0,339,568.288612
4.0,278,569.273053
2.0,210,570.007507
2.0,198,570.710651
7.0,246,571.570081
1.0,151,572.13262
2.0,216,572.88267
4.0,264,573.820242
3.0,284,574.804683
0.0,136,575.289083
0.0,128,575.742246
2.0,202,576.445418
2.0,197,577.14858
1.0,171,577.757996
4.0,341,578.945575
2.0,215,579.695626
8.0,930,582.930217
1.0,177,583.555259
7.0,264,584.477195
1.0,170,585.086612
2.0,301,586.133556
5.0,379,587.46177
5.0,309,588.80561
7.0,246,589.665043
1.0,174,590.290094
6.0,397,591.665185
3.0,246,592.524619
1.0,214,593.290294
3.0,247,594.149718
2.0,202,594.868527
2.0,295,595.91546
3.0,215,596.66552
2.0,203,597.384309
3.0,246,598.259367
4.0,377,599.571954
2.0,222,600.368883
2.0,185,601.009552
1.0,174,601.618967
1.0,623,603.790997
4.0,431,605.291088
8.0,718,607.791255
1.0,170,608.40068
1.0,151,608.931956
1.0,153,609.478868
1.0,152,610.010154
1.0,151,610.557065
8.0,1026,614.104178
2.0,202,614.822975
1.0,512,616.604345
0.0,128,617.073128
4.0,308,618.151333
4.0,331,619.292024
7.0,1208,623.49543
5.0,342,624.714262
7.0,1739,630.808429
1.0,1088,634.621186
11.0,2821,644.512472
4.0,348,645.746928
1.0,264,646.684481
1.0,178,647.309534
2.0,181,647.965827
6.0,538,649.840943
4.0,266,650.794132
0.0,126,651.247287
1.0,172,651.856813
1.0,172,652.466119
11.0,555,654.419383
8.0,581,656.482012
1.0,156,657.028924
1.0,171,657.638339
12.0,506,659.404083
1.0,156,659.951004
6.0,343,661.154209
15.0,616,663.310594
1.0,283,664.295045
0.0,151,664.82632
2.0,223,665.607632
1.0,565,667.576504
1.0,244,668.435936
2.0,257,669.342257
1.0,181,669.98292
8.0,824,672.858107
3.0,1998,679.780543
8.0,879,682.843152
11.0,557,684.796406
1.0,175,685.405832
3.0,246,686.280881
11.0,469,687.905999
1.0,348,689.124821
0.0,161,689.702994
13.0,422,691.171842
12.0,320,692.296908
4.0,241,693.140715
1.0,164,693.718975
1.0,194,694.42205
7.0,434,695.92215
5.0,437,697.453503
7.0,560,699.406759
0.0,131,699.859924
1.0,246,700.719347
16.0,672,703.063263
2.0,182,703.70392
0.0,153,704.235206
0.0,175,704.860248
3.0,280,705.829064
2.0,183,706.485367
1.0,174,707.094773
3.0,265,708.032336
0.0,124,708.469865
9.0,506,710.235618
1.0,153,710.78252
0.0,122,711.220048
5.0,433,712.720149
1.0,213,713.470199
13.0,370,714.767171
0.0,216,715.532837
2.0,217,716.298514
7.0,708,718.767428
3.0,823,721.626996
11.0,471,723.283356
5.0,546,725.174117
0.0,395,726.564837
9.0,594,728.893106
4.0,338,730.065059
4.0,260,730.986995
1.0,172,731.580796
0.0,171,732.190202
12.0,493,733.909067
2.0,200,734.612239
1.0,155,735.15915
1.0,178,735.784192
2.0,230,736.596746
3.0,233,737.4093
2.0,220,738.190613
1.0,688,740.581397
10.0,375,741.878359
3.0,211,742.6284
8.0,536,744.487909
0.0,705,746.941189
3.0,300,748.003759
9.0,478,749.660129
2.0,310,750.753943
3.0,272,751.707133
2.0,352,752.94159
0.0,598,755.019854
3.0,297,756.051182
8.0,364,757.332598
3.0,217,758.098195
4.0,309,759.176381
1.0,242,760.020198
5.0,401,761.426542
14.0,420,762.895381
3.0,250,764.036083
19.0,746,766.630041
10.0,501,768.380122
7.0,246,769.239565
2.0,211,769.989615
2.0,198,770.692777
4.0,293,771.708479
4.0,265,772.630407
2.0,199,773.333588
12.0,323,774.47428
1.0,152,775.005575
1.0,153,775.552478
1.0,185,776.20877
2.0,204,776.927569
2.0,207,777.646367
8.0,403,779.068348
4.0,295,780.099657
0.0,126,780.552811
0.0,153,781.084098
5.0,291,782.115426
11.0,529,783.943673
3.0,247,784.818721
2.0,198,785.506268
4.0,269,786.44383
11.0,469,788.084575
3.0,252,788.975251
1.0,962,792.303608
2.0,363,793.569307
8.0,398,794.960025
7.0,458,796.553882
3.0,213,797.303932
0.0,172,797.913347
7.0,349,799.397823
3.0,308,800.47612
7.0,450,802.038624
1.0,176,802.663676
2.0,199,803.366837
5.0,291,804.382531
1.0,212,805.132581
0.0,122,805.554494
4.0,243,806.413916
6.0,366,807.695252
2.0,188,808.351547
1.0,497,810.101664
8.0,404,811.508008
1.0,263,812.429944
1.0,317,813.539489
3.0,401,814.930112
0.0,197,815.617657
2.0,344,816.820863
7.0,633,819.024146
7.0,581,821.039895
5.0,548,822.946272
11.0,473,824.602643
1.0,157,825.149545
2.0,606,827.259071
0.0,399,828.649778
7.0,435,830.165506
8.0,400,831.556233
2.0,496,833.275088
4.0,275,834.243903
1.0,245,835.103336
6.0,394,836.478428
11.0,468,838.119163
5.0,317,839.228612
0.0,151,839.759897
10.0,399,841.150626
9.0,347,842.369447
6.0,339,843.557036
2.0,200,844.260198
8.0,589,846.30722
0.0,126,846.760366
2.0,218,847.526042
12.0,281,848.510493
6.0,385,849.869959
13.0,472,851.526309
1.0,214,852.276518
0.0,195,852.979532
7.0,293,853.995225
2.0,180,854.651528
4.0,328,855.792219
1.0,206,856.54228
1.0,244,857.401703
1.0,271,858.339265
8.0,370,859.636237
2.0,204,860.355024
12.0,304,861.433232
4.0,259,862.339542
2.0,183,862.9802
0.0,180,863.620878
3.0,213,864.370929
1.0,292,865.386611
1.0,424,866.871085
1.0,157,867.433633
4.0,375,868.746221
1.0,242,869.590055
0.0,263,870.511953
7.0,246,871.371397
0.0,394,872.746478
1.0,957,876.074826
3.0,507,877.840579
3.0,1436,882.809705
3.0,230,883.60658
7.0,424,885.091065
2.0,481,886.778668
7.0,512,888.560037
12.0,425,890.044512
2.0,338,891.216465
5.0,347,892.435306
1.0,174,893.060347
1.0,180,893.685467
2.0,332,894.841717
2.0,321,895.966843
3.0,276,896.935596
2.0,280,897.920037
4.0,400,899.310755
1.0,202,900.013928
1.0,430,901.514028
4.0,710,903.982944
11.0,274,904.951768
11.0,318,906.061217
11.0,369,907.358169
1.0,192,908.045715
6.0,458,909.639582
10.0,376,910.95216
4.0,292,911.967852
1.0,152,912.514764
2.0,703,914.952428
5.0,325,916.093139
0.0,123,916.530668
2.0,183,917.171325
0.0,123,917.608855
2.0,183,918.265149
2.0,182,918.905826
6.0,340,920.093405
2.0,180,920.718437
1.0,201,921.437246
1.0,168,922.031026
2.0,200,922.7186
2.0,419,924.171794
5.0,302,925.234365
11.0,269,926.187564
3.0,230,926.984482
0.0,497,928.718983
4.0,257,929.625284
3.0,213,930.375344
1.0,160,930.937883
0.0,174,931.562913
1.0,195,932.25046
1.0,171,932.844249
3.0,228,933.656804
1.0,152,934.188099
2.0,219,934.953986
4.0,242,935.813197
2.0,182,936.453866
3.0,248,937.313308
1.0,170,937.922713
8.0,301,938.969659
4.0,349,940.188501
1.0,153,940.735402
1.0,152,941.282313
1.0,171,941.876103
9.0,550,943.798106
8.0,297,944.829426
2.0,214,945.595112
1.0,234,946.407656
2.0,275,947.376471
5.0,291,948.392163
3.0,254,949.282849
2.0,183,949.923527
2.0,183,950.57981
4.0,285,951.564251
3.0,347,952.783084
3.0,248,953.658152
3.0,245,954.501947
3.0,238,955.345764
1.0,171,955.95517
3.0,241,956.798976
11.0,369,958.095937
3.0,513,959.877307
1.0,171,960.486722
2.0,199,961.174268
1.0,230,961.986834
2.0,295,963.018152
3.0,219,963.783829
2.0,242,964.627625
8.0,295,965.67458
3.0,408,967.09654
4.0,529,968.940423
14.0,514,970.721783
2.0,200,971.424964
11.0,542,973.331333
2.0,182,973.972
3.0,212,974.72206
3.0,270,975.659612
4.0,274,976.612802
1.0,159,977.190966
2.0,183,977.831634
1.0,154,978.378544
2.0,182,979.019213
12.0,281,980.003664
1.0,174,980.613069
3.0,247,981.472502
0.0,185,982.144424
2.0,196,982.831968
3.0,247,983.6914
6.0,367,984.972746
0.0,131,985.44153
2.0,323,986.566602
0.0,122,987.004132
2.0,258,987.910433
2.0,183,988.551101
6.0,400,989.957444
1.0,153,990.504356
4.0,367,991.785692
4.0,398,993.17641
8.0,276,994.145233
4.0,590,996.192247
8.0,866,999.192438
5.0,918,1002.380151
5.0,721,1004.880318
1.0,174,1005.489743
5.0,697,1007.911781
0.0,123,1008.34931
0.0,138,1008.849334
5.0,310,1009.927541
1.0,160,1010.490078
4.0,295,1011.537023
2.0,218,1012.287074
5.0,418,1013.740285
3.0,267,1014.677848
2.0,394,1016.05294
2.0,186,1016.709243
3.0,287,1017.71181
3.0,218,1018.497023
3.0,323,1019.640116
2.0,268,1020.568696
4.0,625,1022.740718
4.0,298,1023.787653
0.0,246,1024.678338
10.0,568,1026.694097
1.0,236,1027.55353
1.0,292,1028.616101
0.0,595,1030.725617
2.0,183,1031.381911
2.0,182,1032.022579
3.0,214,1032.788265
1.0,267,1033.741444
4.0,287,1034.804015
4.0,245,1035.663448
7.0,246,1036.554132
11.0,267,1037.522947
3.0,297,1038.601144
2.0,198,1039.359218
3.0,286,1040.516613
2.0,220,1041.453824
2.0,184,1042.100526
6.0,327,1043.256865
2.0,222,1044.053782
5.0,467,1045.725769
2.0,284,1046.741463
4.0,459,1048.3684
2.0,516,1050.196649
1.0,2304,1058.275323
4.0,458,1059.868742
1.0,722,1062.424382
7.0,1369,1067.222475
14.0,2664,1076.479176
8.0,3553,1088.874944
4.0,1296,1093.375245
5.0,1658,1099.12562
3.0,2486,1107.760805
1.0,1385,1112.572924
0.0,174,1113.197966
0.0,147,1113.729253
0.0,215,1114.494929
7.0,1327,1119.120248
0.0,385,1120.479704
1.0,337,1121.667283
0.0,122,1122.104812
2.0,428,1123.604913
5.0,461,1125.19877
1.0,1394,1130.027227
0.0,727,1132.558768
0.0,196,1133.230567
2.0,220,1134.027495
1.0,1972,1140.840441
2.0,198,1141.543623
7.0,308,1142.62181
0.0,496,1144.356302
0.0,125,1144.847462
3.0,247,1145.767209
0.0,125,1146.221491
11.0,424,1147.741741
6.0,1329,1152.437287
12.0,697,1154.906202
7.0,293,1155.921895
0.0,163,1156.515696
1.0,254,1157.422105
1.0,605,1159.531522
0.0,184,1160.234684
0.0,138,1160.734727
2.0,1965,1167.671755
11.0,564,1169.647763
4.0,720,1172.165368
1.0,153,1172.699155
1.0,186,1173.365574
7.0,529,1175.21086
0.0,183,1175.854399
1.0,537,1177.722538
2.0,1270,1182.119327
1.0,279,1183.11318
12.0,358,1184.484491
11.0,422,1185.988408
0.0,123,1186.448946
0.0,137,1186.944194
9.0,1378,1191.843632
0.0,214,1192.601419
1.0,1353,1197.367363
3.0,1261,1201.742656
8.0,441,1203.289634
1.0,172,1203.89906
3.0,247,1204.774108
1.0,171,1205.383535
0.0,123,1205.805427
14.0,369,1207.102388
0.0,138,1207.586796
2.0,199,1208.289978
2.0,199,1208.99314
2.0,182,1209.633809
2.0,181,1210.274486
8.0,302,1211.321554
13.0,420,1212.805896
3.0,456,1214.384126
1.0,151,1214.915411
8.0,297,1215.977982
0.0,123,1216.415512
0.0,125,1216.884293
0.0,224,1217.681264
1.0,176,1218.306263
6.0,366,1219.618863
1.0,169,1220.223749
1.0,152,1220.759717
0.0,153,1221.300239
1.0,211,1222.034666
2.0,198,1222.737971
3.0,450,1224.308453
14.0,544,1226.230466
2.0,181,1226.871135
11.0,267,1227.808688
0.0,232,1228.621252
0.0,265,1229.543178
5.0,317,1230.652637
4.0,315,1231.762076
1.0,256,1232.668387
2.0,625,1234.840407
1.0,260,1235.762344
2.0,920,1238.934431
1.0,194,1239.621979
2.0,199,1240.32515
6.0,793,1243.090959
3.0,231,1243.887898
6.0,723,1246.403691
8.0,1128,1250.310202
11.0,278,1251.294643
0.0,133,1251.763425
6.0,375,1253.076012
4.0,267,1254.011701
6.0,349,1255.230523
1.0,152,1255.761818
3.0,490,1257.465046
1.0,763,1260.121475
11.0,270,1261.074664
4.0,297,1262.105982
12.0,489,1263.809231
14.0,384,1265.153331
7.0,392,1266.528163
4.0,284,1267.52823
2.0,769,1270.184649
7.0,466,1271.825393
0.0,268,1272.762957
3.0,275,1273.716144
0.0,234,1274.544314
8.0,581,1276.560083
3.0,227,1277.366545
7.0,555,1279.304167
0.0,123,1279.741694
0.0,125,1280.179223
0.0,277,1281.163664
0.0,124,1281.601193
1.0,152,1282.132479
11.0,312,1283.241938
0.0,130,1283.698699
0.0,169,1284.292489
14.0,367,1285.573834
11.0,275,1286.54265
2.0,183,1287.198943
3.0,233,1288.011497
5.0,450,1289.574091
8.0,310,1290.652289
2.0,201,1291.371086
6.0,396,1292.746179
4.0,294,1293.777498
11.0,297,1294.808818
0.0,318,1295.933902
3.0,567,1297.902774
5.0,1161,1301.934304
2.0,408,1303.340648
2.0,181,1303.981317
2.0,182,1304.621983
5.0,324,1305.762685
1.0,174,1306.372101
5.0,309,1307.450297
1.0,153,1307.981573
3.0,393,1309.372301
2.0,182,1310.012969
1.0,163,1310.575507
1.0,153,1311.122409
6.0,582,1313.138178
6.0,444,1314.69904
