#{"t_start": 1529764731.3915243, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
6.0,396,2098.740956
2.0,202,2121.283579
0.0,127,2133.042176
0.0,127,2145.28785
3.0,228,2166.106266
0.0,123,2176.128524
4.0,300,2200.269693
5.0,317,2225.027508
2.0,203,2241.288191
3.0,275,2267.031379
0.0,125,2276.411006
1.0,155,2288.468099
5.0,348,2321.061162
0.0,127,2331.882964
0.0,129,2341.564415
0.0,125,2350.680196
0.0,129,2360.201737
4.0,299,2383.738252
2.0,204,2400.713525
0.0,127,2412.2235
2.0,218,2431.356538
0.0,129,2442.082393
1.0,154,2455.034972
0.0,127,2466.104629
2.0,206,2484.686982
0.0,125,2495.479799
3.0,249,2518.393674
1.0,178,2534.563406
0.0,129,2544.979438
4.0,304,2571.772086
1.0,173,2587.277202
0.0,127,2598.500773
1.0,173,2613.806003
0.0,127,2624.202046
3.0,274,2649.372624
1.0,176,2663.135738
2.0,223,2681.192393
1.0,178,2695.1394
1.0,178,2710.192776
0.0,129,2721.56526
0.0,125,2731.887346
1.0,173,2747.629671
4.0,294,2771.113215
2.0,227,2788.593202
3.0,251,2807.655279
2.0,188,2822.014124
3.0,252,2841.58991
2.0,185,2856.483375
0.0,127,2865.897983
0.0,123,2875.704363
0.0,129,2885.154948
2.0,204,2901.433621
0.0,129,2911.501853
0.0,129,2921.605066
6.0,396,2952.780201
5.0,350,2979.863771
0.0,127,2989.019528
1.0,174,3002.113026
1.0,155,3017.727127
1.0,175,3032.793495
8.0,356,3060.488628
0.0,129,3071.709877
1.0,155,3086.285173
0.0,129,3097.566433
3.0,233,3120.912902
1.0,154,3133.735554
0.0,129,3143.043228
0.0,129,3156.042777
2.0,204,3176.969784
5.0,328,3213.987427
0.0,127,3224.66531
1.0,173,3247.900959
4.0,267,3271.351526
0.0,127,3285.372484
0.0,123,3294.294373
2.0,200,3316.102207
3.0,232,3346.238439
2.0,206,3369.063879
0.0,127,3379.287022
3.0,228,3397.206757
1.0,174,3409.998426
2.0,204,3425.715421
1.0,159,3437.859463
3.0,252,3457.038473
6.0,348,3483.661221
3.0,230,3501.073243
0.0,127,3510.401899
2.0,224,3527.136311
5.0,350,3554.541609
1.0,155,3565.801158
1.0,157,3577.578411
2.0,202,3592.662767
2.0,181,3606.357921
1.0,155,3617.746395
4.0,288,3641.527769
4.0,321,3666.204631
2.0,222,3683.177905
1.0,157,3694.728288
0.0,125,3703.722137
0.0,125,3714.707311
1.0,155,3724.815521
0.0,127,3733.787379
0.0,125,3742.806211
2.0,202,3757.764642
0.0,127,3766.924393
3.0,252,3786.303289
0.0,125,3795.050279
3.0,222,3811.542828
1.0,155,3823.079219
0.0,129,3832.107046
0.0,129,3841.292783
2.0,200,3856.39613
0.0,125,3864.996201
3.0,250,3883.930354
1.0,173,3896.694044
1.0,175,3909.857501
2.0,220,3926.533943
4.0,321,3951.212827
0.0,127,3960.112731
0.0,129,3969.557317
2.0,202,3984.70164
5.0,318,4007.765425
1.0,155,4018.167467
4.0,303,4039.836051
0.0,125,4048.195261
2.0,204,4062.367141
1.0,173,4074.271322
1.0,177,4086.514306
1.0,175,4098.51643
2.0,202,4112.482428
1.0,157,4122.405741
0.0,129,4130.483113
0.0,129,4138.90229
1.0,173,4150.893419
6.0,384,4178.549633
0.0,129,4186.082317
0.0,127,4194.118713
0.0,129,4202.537891
4.0,301,4227.058454
0.0,129,4236.166237
1.0,157,4247.953482
3.0,248,4266.828668
2.0,222,4283.883896
9.0,404,4315.443813
2.0,205,4330.540164
2.0,224,4346.061272
3.0,236,4364.198879
2.0,222,4381.094199
1.0,157,4392.810486
1.0,158,4404.411839
2.0,202,4419.352278
2.0,202,4434.62253
2.0,222,4451.459996
2.0,203,4466.546351
2.0,224,4483.840442
3.0,228,4500.845698
4.0,296,4523.949461
0.0,129,4533.155189
1.0,171,4545.827928
1.0,175,4558.766513
0.0,125,4567.757361
0.0,125,4576.995069
5.0,348,4604.093444
3.0,232,4622.628826
0.0,129,4631.733608
0.0,127,4640.948329
3.0,251,4659.785537
0.0,125,4668.723414
0.0,127,4677.716261
0.0,125,4686.609167
3.0,252,4705.444375
1.0,173,4718.234048
0.0,129,4727.561703
2.0,224,4744.255138
4.0,297,4766.94514
0.0,125,4775.855033
0.0,127,4784.941827
0.0,127,4793.841727
6.0,367,4822.896081
0.0,129,4832.39064
3.0,247,4851.325793
0.0,129,4860.501535
3.0,271,4881.555471
3.0,253,4900.707498
2.0,202,4916.025721
3.0,250,4935.106787
0.0,129,4944.362484
1.0,155,4955.569065
0.0,129,4964.930704
3.0,252,4983.757916
2.0,205,4999.186075
4.0,323,5023.747001
2.0,204,5039.044237
2.0,204,5054.277508
2.0,204,5069.623715
4.0,261,5089.371401
0.0,123,5097.907511
0.0,125,5107.182196
0.0,127,5116.186038
2.0,183,5129.605348
1.0,177,5142.645878
3.0,252,5161.486083
12.0,496,5201.024429
2.0,202,5216.41461
2.0,201,5231.556936
0.0,129,5240.674711
3.0,247,5259.516916
0.0,129,5268.527752
3.0,248,5287.355966
3.0,279,5308.570811
0.0,129,5317.818511
2.0,202,5332.781937
0.0,129,5342.082609
5.0,331,5367.464068
0.0,129,5376.808713
1.0,155,5388.132224
1.0,173,5401.702449
0.0,129,5411.102063
3.0,249,5430.88473
2.0,188,5445.153558
1.0,157,5456.591001
5.0,351,5484.124225
0.0,129,5493.180038
1.0,155,5504.755406
0.0,125,5513.563364
1.0,173,5526.429986
0.0,125,5535.437825
2.0,202,5550.664101
1.0,175,5565.436302
